InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-739        L-2        347       1755        333          3
   R-740        L-4        202       1071        248          5
   R-741        L-1       1571       2015        232          5
   R-742        L-2        457        876        206          5
   R-743        L-2        667       1862        489          4
   R-744        L-5       2258       3325        397          3
   R-745        L-3        480       1666        461          2
   R-746        L-2        906       1339        426          1
   R-747        L-1        908       2193        367          5
   R-748        L-1       2051       3276        207          3
   R-749        L-1       1538       3010        318          4
   R-750        L-3       2090       3534        486          1
   R-751        L-2       1638       2705        419          2
   R-752        L-5       2005       2468        290          2
   R-753        L-1        525       1690        423          5
   R-754        L-4       2198       3669        279          4
   R-755        L-5       2161       2887        330          4
   R-756        L-3       2056       3287        412          5
   R-757        L-1        715       1802        285          1
   R-758        L-1       2069       2462        267          2
   R-759        L-1        258       1743        379          4
   R-760        L-3        601       1024        284          5
   R-761        L-3       1804       3160        389          4
   R-762        L-5        879       2347        426          3
   R-763        L-5       1014       1664        342          4
   R-764        L-1        320       1410        256          4
   R-765        L-5        479        957        212          5
   R-766        L-2        683       1980        296          4
   R-767        L-5        577       1960        398          3
   R-768        L-3        677       1089        268          2
   R-769        L-2       2084       2846        395          2
   R-770        L-5       2329       3741        493          1
   R-771        L-2        494       1599        331          3
   R-772        L-1       1188       1877        421          4
   R-773        L-1       1279       2258        469          2
   R-774        L-1        721       1510        471          5
   R-775        L-3       1740       2418        274          5
   R-776        L-4       1969       2734        484          5
   R-777        L-1       2180       3199        301          1
   R-778        L-2       1713       2804        366          2
   R-779        L-4       1552       2499        313          4
   R-780        L-1        931       2340        212          3
   R-781        L-5        759       2150        244          4
   R-782        L-4       2344       3230        298          5
   R-783        L-3       1100       1436        286          5
   R-784        L-1        380       1365        457          4
   R-785        L-2       2330       2655        204          1
   R-786        L-3       1826       2319        271          3
   R-787        L-1       1320       2805        357          5
   R-788        L-4        726       1822        466          5
   R-789        L-3        912       2083        376          1
   R-790        L-3        884       2211        327          1
   R-791        L-4        852       2182        428          4
   R-792        L-2        531       1799        371          1
   R-793        L-1       1309       2418        421          5
   R-794        L-5       2054       3124        250          1
   R-795        L-5        838       1766        401          5
   R-796        L-5       2433       3412        276          2
   R-797        L-1        947       1487        415          4
   R-798        L-1        656        919        215          4
   R-799        L-5        490       1190        259          5
   R-800        L-3       1151       2331        250          4
   R-801        L-3        328       1196        345          3
   R-802        L-4        605       2018        258          1
   R-803        L-4       2020       3479        468          1
   R-804        L-5       1962       2872        354          5
   R-805        L-1        823       1425        464          1
   R-806        L-3        513       1092        424          3
   R-807        L-1       1919       3250        215          1
   R-808        L-5       1580       2587        335          5
   R-809        L-4       1351       2018        466          4
   R-810        L-2        555       1765        255          1
   R-811        L-2       1201       2588        458          1
   R-812        L-4       1689       2953        275          1
   R-813        L-4       1158       2178        412          1
   R-814        L-4       1436       2360        479          5
   R-815        L-3        787       1567        407          3
   R-816        L-3       1388       2360        487          4
   R-817        L-2       2466       3636        472          2
   R-818        L-5       1120       1601        477          1
   R-819        L-5        548       1963        370          3
   R-820        L-1       1880       3018        238          5
   R-821        L-1        681       1830        426          3
   R-822        L-4        339       1002        372          4
   R-823        L-5       1619       2885        224          2
   R-824        L-4       1115       1443        267          4
   R-825        L-4       2043       2793        423          2
   R-826        L-4       1969       2683        371          3
   R-827        L-5        385       1687        269          2
   R-828        L-1        401       1167        268          4
   R-829        L-3        483       1879        432          3
   R-830        L-3       2384       3457        386          3
   R-831        L-5       1705       2187        344          4
   R-832        L-1       1708       2243        271          5
   R-833        L-4       1386       2770        497          2
   R-834        L-5       2299       3190        462          2
   R-835        L-4       2091       2666        295          1
   R-836        L-5       2165       3307        281          4
   R-837        L-1       2464       2960        275          4
   R-838        L-3       2498       2979        283          4
   R-839        L-4       1849       2312        255          1
   R-840        L-4        978       1639        231          2
   R-841        L-4        323       1547        364          1
   R-842        L-2       1582       2432        404          2
   R-843        L-2       1510       2798        312          2
   R-844        L-3        609       1881        477          3
   R-845        L-1       1041       1682        247          1
   R-846        L-3       1077       2256        432          4
   R-847        L-1        983       1524        335          1
   R-848        L-3        362       1231        500          3
   R-849        L-5       1054       2500        287          1
   R-850        L-2       1661       2222        283          2
   R-851        L-4       1079       1885        340          3
   R-852        L-2       1076       1436        325          5
   R-853        L-4        274        828        284          5
   R-854        L-2       1187       2468        282          2
   R-855        L-3        978       2470        369          5
   R-856        L-2        908       1707        314          4
   R-857        L-5        544       1421        495          3
   R-858        L-5       1249       1752        398          2
   R-859        L-4       1102       2118        318          2
   R-860        L-1       1230       2063        277          4
   R-861        L-1       1028       1589        330          5
   R-862        L-4        800       1331        201          1
   R-863        L-2       2003       2517        349          5
   R-864        L-4       1229       2576        404          5
   R-865        L-2       1087       2014        413          3
   R-866        L-5       2454       3110        359          3
   R-867        L-2       1039       2455        212          2
   R-868        L-1        770       1759        376          2
   R-869        L-4       1658       2241        422          1
   R-870        L-3       2153       3633        411          4
   R-871        L-2        779       2256        369          1
   R-872        L-4        482       1213        232          2
   R-873        L-5       1759       2761        482          3
   R-874        L-1       2336       2905        402          3
   R-875        L-3        906       1867        355          2
   R-876        L-1       2220       3305        320          2
   R-877        L-3       1357       2165        340          5
   R-878        L-5       2115       2897        285          2
   R-879        L-1        847       1940        392          5
   R-880        L-2        945       1513        280          1
   R-881        L-2       1727       2739        302          4
   R-882        L-5        330        992        458          3
   R-883        L-3       2001       3165        391          3
   R-884        L-5        882       2291        463          5
   R-885        L-3       1167       1685        480          3
   R-886        L-4       1331       2182        280          2
   R-887        L-1       1778       2248        384          1
   R-888        L-2       1031       1539        448          3
   R-889        L-4       1759       2514        500          2
   R-890        L-2       1077       2257        250          2
   R-891        L-4        327       1543        395          2
   R-892        L-1        566       1132        312          3
   R-893        L-3       2427       3020        496          1
   R-894        L-1       2278       3468        334          3
   R-895        L-4       2393       2885        320          3
   R-896        L-1        805       2080        346          5
   R-897        L-4       1812       2635        426          4
   R-898        L-3       1931       3061        322          4
   R-899        L-3        387       1769        475          4
   R-900        L-3       1538       3020        212          4
   R-901        L-4       1726       2465        244          5
   R-902        L-2       2116       2821        291          1
   R-903        L-2        711       1848        346          3
   R-904        L-5        375        882        371          4
   R-905        L-3       1914       2646        405          2
   R-906        L-4       1584       2321        255          4
   R-907        L-4        304       1592        418          1
   R-908        L-4       2269       3738        441          4
   R-909        L-4        329        972        476          3
   R-910        L-4       1784       3131        277          5
   R-911        L-2       1480       2638        377          4
   R-912        L-3       1933       2324        206          1
   R-913        L-3       1605       2632        407          5
   R-914        L-3       2362       3585        415          3
   R-915        L-3       2142       2859        391          3
   R-916        L-2        892       2220        481          4
   R-917        L-4       2075       3052        319          4
   R-918        L-3        961       2008        375          5
   R-919        L-2        588       1518        272          5
   R-920        L-3       2413       3501        325          5
   R-921        L-3       1595       2362        227          2
   R-922        L-2        221       1369        469          3
   R-923        L-2       1154       1601        307          4
   R-924        L-1        608       2063        495          5
   R-925        L-5       2252       3411        263          4
   R-926        L-5        822       1252        338          5
   R-927        L-2       1012       1849        306          2
   R-928        L-3       1451       2940        294          5
   R-929        L-4       1992       3377        320          4
   R-930        L-3        440       1756        474          4
   R-931        L-2       1363       2454        384          1
   R-932        L-5        346       1145        334          3
   R-933        L-1       2011       2897        435          2
   R-934        L-2        966       2149        445          3
   R-935        L-3       1090       1428        297          3
   R-936        L-2       1064       1887        312          3
   R-937        L-3        954       1971        285          4
   R-938        L-2       2100       2517        233          3
   R-939        L-3       1762       3006        237          5
   R-940        L-1        538       1142        459          5
   R-941        L-2       1498       2659        379          1
   R-942        L-2       1618       3081        476          4
   R-943        L-4       1791       2595        354          3
   R-944        L-3       1283       2608        245          1
   R-945        L-1       1346       1714        261          5
   R-946        L-1       1272       2623        423          4
   R-947        L-4       1682       2564        457          3
   R-948        L-5       1603       2746        225          5
   R-949        L-2        481       1617        402          1
   R-950        L-2        630       1724        381          5
   R-951        L-2       2378       2796        227          2
   R-952        L-1       1139       2331        362          4
   R-953        L-1       2454       2769        246          1
   R-954        L-2        892       2263        404          2
   R-955        L-5        878       2102        497          2
   R-956        L-4       1333       2290        240          2
   R-957        L-3        269       1679        332          2
   R-958        L-4       1657       2705        297          5
   R-959        L-2       1439       2242        469          5
   R-960        L-4       1986       2939        348          5
   R-961        L-5       1468       2540        325          2
   R-962        L-3        723       2064        471          3
   R-963        L-5        757       1507        455          1
   R-964        L-4        931       1832        398          1
   R-965        L-4       1177       1688        364          2
   R-966        L-2        939       1651        293          5
   R-967        L-3       1682       2700        469          2
   R-968        L-1       1665       2220        426          3
   R-969        L-2       2357       3688        376          1
   R-970        L-3        922       2277        413          4
   R-971        L-1        959       1578        243          5
   R-972        L-4        641       1896        385          4
   R-973        L-1        646       1525        206          3
   R-974        L-5       1745       2723        334          5
   R-975        L-3       2383       3237        466          3
   R-976        L-5       1971       2522        352          4
   R-977        L-5       2191       2731        263          4
   R-978        L-4       2212       3465        299          2
   R-979        L-3        850       1661        394          2
   R-980        L-4       2465       2991        400          3
   R-981        L-4       1198       2008        401          1
   R-982        L-1       1711       2377        292          3
   R-983        L-4        430       1207        489          5
   R-984        L-2        774       1549        311          1
   R-985        L-2        380        842        301          2
   R-986        L-3       1973       3114        413          1
   R-987        L-4       1660       2223        436          3
   R-988        L-4        817       1932        489          4
   R-989        L-5       1410       2043        231          2
   R-990        L-5       1235       2121        360          2
   R-991        L-4        605       1153        360          5
   R-992        L-2        227        591        206          5
   R-993        L-2        401       1685        481          4
   R-994        L-3        805       1487        290          4
   R-995        L-4       2111       3269        331          5
   R-996        L-4       1676       2841        392          1
   R-997        L-1       2095       2987        323          4
   R-998        L-1        324        879        477          3
   R-999        L-3        263       1701        451          4
  R-1000        L-2       1408       2826        346          1
