InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-738        L-4       2254       3531        416          5
   R-739        L-2       2444       3657        421          1
   R-740        L-2        641       1216        275          1
   R-741        L-5       2281       3465        225          4
   R-742        L-4        336       1469        242          2
   R-743        L-4       2482       3822        336          4
   R-744        L-3       2497       3203        471          3
   R-745        L-5        303       1295        273          4
   R-746        L-5       1789       2276        314          2
   R-747        L-4       1911       3331        212          2
   R-748        L-2       1881       2963        203          4
   R-749        L-3       1059       1291        219          5
   R-750        L-1        533       1308        325          1
   R-751        L-5       1670       2632        419          3
   R-752        L-5       2418       3345        385          4
   R-753        L-4       1051       2099        336          3
   R-754        L-5        849       1926        458          1
   R-755        L-3        248       1591        498          2
   R-756        L-5       1040       2540        258          2
   R-757        L-1       1987       2739        454          1
   R-758        L-2        322       1623        229          4
   R-759        L-5        579       1811        293          5
   R-760        L-1       1073       2082        491          3
   R-761        L-2       2223       3510        468          5
   R-762        L-2        213       1505        362          3
   R-763        L-1        539       1381        298          1
   R-764        L-1       2088       3536        419          4
   R-765        L-2       1851       2901        280          1
   R-766        L-2       1721       2065        209          4
   R-767        L-5       1954       2608        221          5
   R-768        L-2       2242       3168        426          1
   R-769        L-4       1740       3052        405          4
   R-770        L-1       1795       2381        217          3
   R-771        L-3       2176       3456        483          3
   R-772        L-5       1705       2286        409          1
   R-773        L-3       1684       2907        419          3
   R-774        L-1        360       1639        290          5
   R-775        L-4       1225       2111        229          5
   R-776        L-5        339       1162        248          3
   R-777        L-1        941       1497        229          2
   R-778        L-1        803       1304        319          5
   R-779        L-4       1969       3417        399          5
   R-780        L-2        803       1630        307          1
   R-781        L-2       2465       3620        297          1
   R-782        L-2       1712       2765        297          3
   R-783        L-5       1135       1837        361          1
   R-784        L-3       1605       2188        354          1
   R-785        L-4       1691       2036        207          2
   R-786        L-5        282        841        391          3
   R-787        L-4       1293       1986        299          3
   R-788        L-2       2323       3454        296          2
   R-789        L-2       2160       3604        481          2
   R-790        L-4       2412       2765        336          4
   R-791        L-4       1612       2278        206          2
   R-792        L-1       2164       3046        289          4
   R-793        L-2        440       1200        495          2
   R-794        L-2        474       1713        453          5
   R-795        L-1       1148       1771        465          2
   R-796        L-4       1140       1750        405          5
   R-797        L-1       1867       2322        428          4
   R-798        L-1       1406       2816        390          4
   R-799        L-4       1396       2010        495          4
   R-800        L-4        676       1587        411          3
   R-801        L-3        980       2310        368          3
   R-802        L-5        287       1771        304          1
   R-803        L-2        730       1330        208          1
   R-804        L-1       1072       2340        407          2
   R-805        L-4       1460       1766        262          2
   R-806        L-5       2416       3678        409          4
   R-807        L-2        414        806        319          3
   R-808        L-2        668       1935        467          2
   R-809        L-4       1618       2618        300          1
   R-810        L-4       1892       3256        299          2
   R-811        L-3       1515       2868        263          4
   R-812        L-2        901       1542        469          1
   R-813        L-1        977       1397        329          1
   R-814        L-3        461       1839        380          1
   R-815        L-2       1925       2863        261          5
   R-816        L-1        691       1836        217          1
   R-817        L-4       1812       2825        422          4
   R-818        L-4       1602       2050        375          3
   R-819        L-5       1595       2122        413          2
   R-820        L-1        394       1080        483          1
   R-821        L-2        569       1476        497          1
   R-822        L-3       2198       3379        469          5
   R-823        L-5        761       1455        348          2
   R-824        L-3       2189       2715        352          1
   R-825        L-1       1455       2727        483          4
   R-826        L-5        817       1775        244          1
   R-827        L-4        800       1921        213          1
   R-828        L-4        751       1566        200          4
   R-829        L-1       1110       1927        393          4
   R-830        L-1       1155       1723        449          2
   R-831        L-3       2492       3060        476          3
   R-832        L-4       1598       2974        258          3
   R-833        L-4       2327       3789        449          4
   R-834        L-2       1216       2011        471          2
   R-835        L-4       1485       2389        401          3
   R-836        L-1        713       1128        224          3
   R-837        L-4        906       1527        451          4
   R-838        L-5       2338       3413        440          1
   R-839        L-1       1783       2305        462          1
   R-840        L-4        348        927        345          2
   R-841        L-1       1917       2376        425          4
   R-842        L-5       1679       2420        496          5
   R-843        L-5        439       1673        458          2
   R-844        L-2       1939       2807        220          3
   R-845        L-3       1188       1593        230          5
   R-846        L-5       1029       1886        238          2
   R-847        L-2        700       1295        289          1
   R-848        L-4       1039       1898        470          2
   R-849        L-4        626       1540        302          5
   R-850        L-5       1675       2992        282          1
   R-851        L-3        295       1312        469          5
   R-852        L-5        768       1628        274          3
   R-853        L-4       1085       2235        420          2
   R-854        L-4       1160       2283        458          1
   R-855        L-4       1506       2967        315          2
   R-856        L-2        205       1524        490          5
   R-857        L-5        894       1728        298          1
   R-858        L-2       1801       2787        496          1
   R-859        L-5       1191       2406        217          3
   R-860        L-3       2007       3274        484          2
   R-861        L-5       1311       2669        411          5
   R-862        L-3        609       1224        481          5
   R-863        L-3       1081       1567        463          2
   R-864        L-4       2159       2699        272          2
   R-865        L-1       1599       2837        393          3
   R-866        L-2       1081       2114        295          1
   R-867        L-4       2344       3149        300          4
   R-868        L-4       2312       2880        489          4
   R-869        L-4        455       1619        472          4
   R-870        L-3       1555       2764        222          3
   R-871        L-3        852       1561        352          4
   R-872        L-2        649       1305        201          4
   R-873        L-4        582       2080        358          3
   R-874        L-1        628       1658        472          2
   R-875        L-2       1748       2210        203          4
   R-876        L-2       1191       1973        378          5
   R-877        L-2        969       1849        349          5
   R-878        L-2       1002       2445        456          1
   R-879        L-2       1720       3038        465          1
   R-880        L-3       1435       2471        425          2
   R-881        L-4       1557       2730        309          3
   R-882        L-4       2420       3668        295          1
   R-883        L-1       1063       2355        491          1
   R-884        L-1       2210       3206        416          3
   R-885        L-2        467       1873        463          5
   R-886        L-5        911       1210        222          1
   R-887        L-1       2436       3599        314          4
   R-888        L-3       1982       3326        422          4
   R-889        L-2       1511       2111        392          3
   R-890        L-1       1510       2278        241          2
   R-891        L-4       1062       2053        471          4
   R-892        L-1        943       1688        415          3
   R-893        L-2        603       1711        339          5
   R-894        L-2       2161       3020        263          5
   R-895        L-3       1265       2434        481          1
   R-896        L-5       2345       3577        478          1
   R-897        L-5       1715       2536        298          5
   R-898        L-2        712       2008        272          1
   R-899        L-2        245        928        495          4
   R-900        L-5        716       1422        465          3
   R-901        L-2        555       1647        461          3
   R-902        L-3       2005       3319        208          2
   R-903        L-1       1446       1917        305          3
   R-904        L-5       1650       3085        270          4
   R-905        L-4        523       1280        457          1
   R-906        L-1       1459       2258        481          3
   R-907        L-2       1043       2533        276          5
   R-908        L-5        634       2093        367          2
   R-909        L-1       2065       2465        290          5
   R-910        L-3       1060       1836        257          3
   R-911        L-1       1668       2862        250          1
   R-912        L-3        757       1049        235          1
   R-913        L-5       1194       1735        214          4
   R-914        L-5       1413       2510        282          1
   R-915        L-3       1247       2277        386          4
   R-916        L-5       1407       2702        460          5
   R-917        L-3        770       1333        381          1
   R-918        L-2       1947       2673        360          1
   R-919        L-2       1974       3208        397          3
   R-920        L-1        772       1259        473          4
   R-921        L-3       1110       2387        405          4
   R-922        L-1       1334       2622        440          3
   R-923        L-3        606       1341        456          4
   R-924        L-5       1862       2471        217          1
   R-925        L-4       1019       1635        267          4
   R-926        L-4        866       1667        251          1
   R-927        L-2       2133       2734        212          5
   R-928        L-2       2371       3430        229          3
   R-929        L-2       1503       2438        391          1
   R-930        L-5       1837       2461        288          3
   R-931        L-2       1865       3073        208          1
   R-932        L-1        516       1041        493          4
   R-933        L-3       1660       2527        385          3
   R-934        L-2       1938       2674        223          2
   R-935        L-2        775       1201        348          5
   R-936        L-5       1302       1873        238          1
   R-937        L-4       1526       2530        278          1
   R-938        L-5       2100       2705        221          3
   R-939        L-3       1243       2698        403          4
   R-940        L-3       2404       3239        457          1
   R-941        L-1       1834       3278        285          4
   R-942        L-4       1864       2642        404          4
   R-943        L-5        223        966        299          2
   R-944        L-4       1724       2917        392          3
   R-945        L-3       1230       2395        420          2
   R-946        L-4        736       1220        332          2
   R-947        L-1       2104       3053        265          4
   R-948        L-3       1849       2975        339          5
   R-949        L-5       1395       2515        426          2
   R-950        L-3       1926       2199        217          5
   R-951        L-1        338       1740        340          1
   R-952        L-4        989       2363        228          2
   R-953        L-5       1425       2902        480          3
   R-954        L-1       1463       2259        344          1
   R-955        L-4       2489       3712        351          3
   R-956        L-5       2148       3464        333          3
   R-957        L-3        518       1540        327          4
   R-958        L-1       1584       2460        381          1
   R-959        L-4        799       1388        495          4
   R-960        L-4       1697       2739        358          5
   R-961        L-2       1223       2022        328          1
   R-962        L-1       2232       3583        277          1
   R-963        L-5       1095       2157        431          1
   R-964        L-4        307        574        262          5
   R-965        L-4       1431       2178        233          3
   R-966        L-3        585       1554        374          2
   R-967        L-1        602       1163        306          2
   R-968        L-5       1169       1683        354          5
   R-969        L-1       1259       1941        436          3
   R-970        L-5        260       1229        395          5
   R-971        L-4       1653       3046        213          3
   R-972        L-3       1167       2521        405          1
   R-973        L-3       1100       2411        340          3
   R-974        L-1       1161       1734        316          1
   R-975        L-2       2115       3600        473          2
   R-976        L-2        974       1375        342          3
   R-977        L-4       1728       2201        351          1
   R-978        L-3        768       1224        456          4
   R-979        L-5        885       2307        298          1
   R-980        L-3        480       1075        456          5
   R-981        L-3        584       1381        249          4
   R-982        L-1       2473       3231        318          4
   R-983        L-5       2190       3202        215          3
   R-984        L-2       1583       2167        378          1
   R-985        L-1        503       1668        307          1
   R-986        L-3       1649       2980        256          5
   R-987        L-2        407       1439        317          4
   R-988        L-4       1052       2256        329          4
   R-989        L-5        844       2201        261          2
   R-990        L-3       2353       3531        229          5
   R-991        L-3       1257       1999        351          1
   R-992        L-4       2352       3244        352          1
   R-993        L-1       2189       2858        376          1
   R-994        L-4       1959       2294        209          1
   R-995        L-1       1359       2499        436          1
   R-996        L-4        282       1069        439          3
   R-997        L-5       1873       2674        470          1
   R-998        L-5        833       1840        393          2
   R-999        L-2       1804       2601        385          5
  R-1000        L-5       2500       3633        480          2
