InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-740        L-4       2018       3459        276          1
   R-741        L-3       1143       2328        275          3
   R-742        L-1       1706       2538        396          1
   R-743        L-2        891       1629        447          2
   R-744        L-5        757       1146        258          2
   R-745        L-2       1075       2358        370          5
   R-746        L-3        408        851        344          2
   R-747        L-5       1939       2400        238          1
   R-748        L-2       1561       2823        440          1
   R-749        L-3        931       2384        440          3
   R-750        L-4       1911       2367        306          2
   R-751        L-1       2075       3023        292          4
   R-752        L-2        366       1312        458          5
   R-753        L-3       2309       3673        479          2
   R-754        L-3        901       1912        482          2
   R-755        L-4       1275       2288        324          2
   R-756        L-5       2098       2572        232          1
   R-757        L-4       1146       1930        286          4
   R-758        L-3       2190       2982        386          1
   R-759        L-2        921       1743        315          1
   R-760        L-4       2270       3620        465          2
   R-761        L-1       1733       2892        410          3
   R-762        L-5       1643       2801        438          3
   R-763        L-1        830       1967        347          3
   R-764        L-2       1774       2341        361          3
   R-765        L-5       1749       2299        259          1
   R-766        L-2       2387       3719        330          1
   R-767        L-2        475       1824        380          3
   R-768        L-4       1938       2905        342          1
   R-769        L-3       1057       2369        491          4
   R-770        L-4        984       1435        206          1
   R-771        L-2        538       1036        483          4
   R-772        L-3       2114       3217        449          1
   R-773        L-3       2314       3626        415          3
   R-774        L-2        745       1381        384          3
   R-775        L-1        569       2000        290          5
   R-776        L-5        579       1710        291          2
   R-777        L-3       1425       2393        362          1
   R-778        L-2       2057       3243        218          3
   R-779        L-5        689       2032        280          4
   R-780        L-4       2311       3643        491          1
   R-781        L-3        794       1346        224          1
   R-782        L-2       1998       3222        271          5
   R-783        L-3       1344       1925        369          4
   R-784        L-1        204       1430        452          2
   R-785        L-5        484       1409        378          2
   R-786        L-2       1891       3325        368          4
   R-787        L-1       2093       2840        221          4
   R-788        L-5        637       1257        480          2
   R-789        L-1       2382       3860        476          2
   R-790        L-4       1755       3011        281          2
   R-791        L-1       2225       2937        499          3
   R-792        L-1        873       1764        418          1
   R-793        L-1       2140       3127        265          2
   R-794        L-4       1366       2553        475          4
   R-795        L-4        311       1508        439          5
   R-796        L-2       1536       2740        490          2
   R-797        L-5        385       1646        469          3
   R-798        L-4        333        895        481          2
   R-799        L-3       1636       2018        215          2
   R-800        L-2       1710       2605        258          1
   R-801        L-2       1763       2496        372          1
   R-802        L-2       1597       2713        207          2
   R-803        L-4        541       1229        302          3
   R-804        L-1       2125       2991        246          4
   R-805        L-4       2203       2766        381          1
   R-806        L-5       1272       2114        232          3
   R-807        L-3       2374       2972        248          2
   R-808        L-3       1115       2316        262          4
   R-809        L-3        509       1706        500          2
   R-810        L-1        558       2014        412          1
   R-811        L-4       1411       2355        346          4
   R-812        L-4        515       1073        412          2
   R-813        L-2       1853       3123        374          4
   R-814        L-4        458       1313        226          3
   R-815        L-5       2437       3604        349          5
   R-816        L-4       1391       1813        388          1
   R-817        L-4       1575       2575        497          1
   R-818        L-3       1305       1546        226          3
   R-819        L-1        843       1587        258          4
   R-820        L-1        280       1231        214          4
   R-821        L-1       2395       3196        469          4
   R-822        L-1        615       2030        405          3
   R-823        L-4       1781       3149        338          2
   R-824        L-1       1431       2923        436          5
   R-825        L-1       2399       3815        486          5
   R-826        L-1       2145       3180        267          5
   R-827        L-2        874       1638        488          4
   R-828        L-1        660       1900        357          3
   R-829        L-1       1120       2076        393          4
   R-830        L-5       2090       3526        231          1
   R-831        L-2        337       1745        426          3
   R-832        L-4        899       2339        253          4
   R-833        L-3        708       1393        428          5
   R-834        L-3       2253       2881        256          4
   R-835        L-5       1880       3311        463          4
   R-836        L-5        745       1142        359          2
   R-837        L-4       1201       2443        301          5
   R-838        L-1       1631       2620        350          2
   R-839        L-2        571        963        307          1
   R-840        L-3       1192       1618        260          5
   R-841        L-5        619       1615        427          4
   R-842        L-3        724       2146        379          5
   R-843        L-3       1528       2097        269          2
   R-844        L-1        912       1464        315          4
   R-845        L-1       1569       2755        490          1
   R-846        L-5        378        904        401          4
   R-847        L-4        394       1596        499          2
   R-848        L-1       1498       2672        422          1
   R-849        L-2       1751       3104        407          2
   R-850        L-2       2048       2696        426          1
   R-851        L-2       1829       2618        325          2
   R-852        L-5       1902       2212        268          2
   R-853        L-1       1456       2470        289          3
   R-854        L-5        492        980        378          1
   R-855        L-4       2112       2710        448          4
   R-856        L-3        259       1295        287          1
   R-857        L-4        219       1590        365          5
   R-858        L-2       1010       2455        217          4
   R-859        L-3       1825       3164        205          3
   R-860        L-3        448       1343        491          3
   R-861        L-3        464       1892        249          4
   R-862        L-5        709       2179        246          4
   R-863        L-5       1661       2579        223          2
   R-864        L-3       2374       3191        354          1
   R-865        L-3       2344       3551        354          3
   R-866        L-5       2200       3212        468          3
   R-867        L-3        467       1590        408          5
   R-868        L-1        746       1878        359          3
   R-869        L-5        734       1257        326          5
   R-870        L-5        846       1447        490          4
   R-871        L-3       2098       3150        268          5
   R-872        L-4       1300       2431        230          1
   R-873        L-2        293        819        332          2
   R-874        L-3       1439       2746        432          5
   R-875        L-1       1057       2118        329          5
   R-876        L-5        509       1158        446          2
   R-877        L-2       1116       1587        469          1
   R-878        L-1       2232       3674        428          4
   R-879        L-1       1300       2597        220          4
   R-880        L-4        677       1406        368          3
   R-881        L-5        716       2182        411          3
   R-882        L-1       1376       2441        350          4
   R-883        L-1       1702       2395        304          1
   R-884        L-4        573       1149        449          2
   R-885        L-3        401       1570        371          3
   R-886        L-1       1155       1850        243          2
   R-887        L-5        317       1609        281          4
   R-888        L-3       1895       2925        388          2
   R-889        L-4       2380       3010        420          1
   R-890        L-2       1656       2222        463          2
   R-891        L-2       1152       1932        365          3
   R-892        L-1        839       2312        457          2
   R-893        L-3       2416       2973        452          2
   R-894        L-1        474       1365        287          1
   R-895        L-1       1648       2619        242          2
   R-896        L-1       1975       2758        322          3
   R-897        L-2       2388       2854        352          4
   R-898        L-1        606       1841        334          2
   R-899        L-5       1810       2152        335          5
   R-900        L-4       1738       2705        474          2
   R-901        L-1       2189       2910        314          4
   R-902        L-1       1352       2799        314          5
   R-903        L-5       1608       2123        413          1
   R-904        L-2        410       1644        436          2
   R-905        L-1        456       1313        430          2
   R-906        L-3        717       1329        441          5
   R-907        L-1       2151       2798        413          2
   R-908        L-5       1360       1677        268          3
   R-909        L-4        761       1571        499          2
   R-910        L-2       1837       2346        451          4
   R-911        L-3        966       1860        452          3
   R-912        L-4       1025       2164        228          4
   R-913        L-3       1999       2860        269          4
   R-914        L-3       1399       2253        298          5
   R-915        L-5       2459       3858        232          5
   R-916        L-5        797       1863        484          1
   R-917        L-4       1700       2300        436          4
   R-918        L-4       1053       2070        243          5
   R-919        L-5       2006       2484        228          5
   R-920        L-1       1870       3083        274          2
   R-921        L-4        691       1313        460          1
   R-922        L-5        762       1174        254          1
   R-923        L-2       2023       3202        483          3
   R-924        L-2       2432       2702        224          3
   R-925        L-5       1967       2494        249          1
   R-926        L-2       1262       1638        281          5
   R-927        L-2       1611       3068        409          4
   R-928        L-4       1038       1378        308          1
   R-929        L-1        579       1298        405          3
   R-930        L-5       1607       2313        326          2
   R-931        L-3       2365       3858        343          3
   R-932        L-5       1008       1773        332          3
   R-933        L-1        891       1971        484          3
   R-934        L-1        352        942        358          5
   R-935        L-1       1214       1673        323          2
   R-936        L-2        781       1779        439          3
   R-937        L-2        204       1681        288          5
   R-938        L-3       1150       2279        498          1
   R-939        L-2       1753       2534        491          4
   R-940        L-2        880       1251        315          3
   R-941        L-5        680       1380        422          3
   R-942        L-2       2321       2840        483          5
   R-943        L-1       2463       3382        320          5
   R-944        L-3       2000       2576        359          1
   R-945        L-4       1823       3217        465          2
   R-946        L-2        549       1435        316          1
   R-947        L-5        992       1598        240          2
   R-948        L-3       2167       2896        441          5
   R-949        L-3       2100       3009        468          1
   R-950        L-2       1426       2887        337          3
   R-951        L-4       1462       2737        390          5
   R-952        L-5        958       1639        382          4
   R-953        L-4       2324       3018        373          4
   R-954        L-3        556        852        261          5
   R-955        L-5       1141       2559        423          5
   R-956        L-1       1681       2442        486          5
   R-957        L-4        404       1806        419          2
   R-958        L-3       1804       2998        461          2
   R-959        L-2        311        951        278          2
   R-960        L-1       2317       3228        313          4
   R-961        L-2        224       1705        481          4
   R-962        L-3        517       1287        435          3
   R-963        L-5       2006       2585        346          5
   R-964        L-5       2131       2617        483          5
   R-965        L-5       1939       2689        365          3
   R-966        L-5       1597       2604        480          1
   R-967        L-3       1174       2328        449          4
   R-968        L-2        852       1752        426          4
   R-969        L-5       1145       2277        416          3
   R-970        L-2       2109       2913        442          5
   R-971        L-3       2438       3547        371          4
   R-972        L-5       1988       2966        454          5
   R-973        L-4       1283       2575        395          4
   R-974        L-5       1931       2573        495          5
   R-975        L-2       1980       2706        487          2
   R-976        L-1        578       1212        382          5
   R-977        L-2        416        817        341          4
   R-978        L-2        631       1107        436          3
   R-979        L-3        252       1280        227          4
   R-980        L-1       2211       2751        322          5
   R-981        L-3       1182       2387        443          4
   R-982        L-4        650       1937        412          2
   R-983        L-4       1020       2307        281          3
   R-984        L-1       1151       1710        500          5
   R-985        L-3       1188       1799        228          5
   R-986        L-1       1828       2545        252          5
   R-987        L-2       1277       2175        216          4
   R-988        L-2       2064       3407        300          3
   R-989        L-1        547        870        252          1
   R-990        L-2        378        915        477          3
   R-991        L-4       2028       2696        367          5
   R-992        L-4       1150       1983        427          5
   R-993        L-2       1216       1637        209          1
   R-994        L-5       2278       2970        314          5
   R-995        L-3       1236       1596        345          4
   R-996        L-4       2053       2405        332          4
   R-997        L-3       1280       2372        263          4
   R-998        L-3       1498       2808        235          4
   R-999        L-4       1096       1490        381          3
  R-1000        L-5       2296       3509        275          3
