InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-740        L-5       1217       1728        425          3
   R-741        L-1       1608       2395        262          5
   R-742        L-5       2016       2837        428          1
   R-743        L-3       1820       2219        278          3
   R-744        L-5        510       1087        352          5
   R-745        L-5        974       2039        289          3
   R-746        L-4       1963       3259        260          1
   R-747        L-1       1349       2775        236          2
   R-748        L-3        661       1196        352          3
   R-749        L-2       2386       3493        216          2
   R-750        L-3       1210       1652        355          2
   R-751        L-4        653       1201        222          1
   R-752        L-5       1673       2218        416          2
   R-753        L-4       1230       2006        343          3
   R-754        L-5       2131       2733        403          5
   R-755        L-2       2024       3082        212          3
   R-756        L-1       2370       3780        293          1
   R-757        L-4       1992       2832        351          3
   R-758        L-3        811       1987        365          3
   R-759        L-1       1183       2231        254          1
   R-760        L-3       1962       2640        261          3
   R-761        L-2       1561       2735        269          2
   R-762        L-1       1249       2519        402          5
   R-763        L-1       1667       2889        476          5
   R-764        L-3       1560       2930        312          4
   R-765        L-5       1297       2042        261          3
   R-766        L-4       1155       1724        309          2
   R-767        L-1       1774       3229        461          4
   R-768        L-5       2019       3107        283          5
   R-769        L-5       1752       2576        459          3
   R-770        L-5       2421       3787        314          2
   R-771        L-5       1975       2502        329          1
   R-772        L-2        887       1306        385          1
   R-773        L-5       2377       3552        360          4
   R-774        L-1        465       1961        391          2
   R-775        L-5        855       2007        334          1
   R-776        L-1        804       1597        386          3
   R-777        L-5        748       1431        262          1
   R-778        L-5        578       1590        280          3
   R-779        L-4        304       1735        361          1
   R-780        L-1       1893       2293        395          1
   R-781        L-3       1652       2303        421          2
   R-782        L-4       1623       2887        413          1
   R-783        L-5        991       2188        447          1
   R-784        L-2       1040       1836        268          2
   R-785        L-2        915       1462        326          5
   R-786        L-5        526       1173        450          2
   R-787        L-4       1359       1676        203          3
   R-788        L-1        290        542        252          2
   R-789        L-4       1246       2167        215          2
   R-790        L-3       2323       3635        389          4
   R-791        L-2       1198       1972        475          2
   R-792        L-2        773       1377        306          1
   R-793        L-5       1796       2678        455          1
   R-794        L-3       1580       2771        254          4
   R-795        L-1        363       1150        255          3
   R-796        L-5       1350       2693        499          4
   R-797        L-3       1153       2497        237          3
   R-798        L-2       1162       2103        447          2
   R-799        L-5        235       1361        228          3
   R-800        L-3       1233       2492        224          3
   R-801        L-5        887       1384        219          3
   R-802        L-4       1561       2557        483          5
   R-803        L-5        835       2162        478          5
   R-804        L-1        947       2367        286          3
   R-805        L-5       2294       3006        288          2
   R-806        L-5        302       1548        278          1
   R-807        L-5        671       1094        288          5
   R-808        L-2        283        892        308          3
   R-809        L-2       1994       2417        399          5
   R-810        L-3       1752       2458        299          1
   R-811        L-5        689       1844        347          1
   R-812        L-2        450        917        209          1
   R-813        L-5       1565       2670        412          4
   R-814        L-2       1960       2774        229          4
   R-815        L-1       2126       3500        315          4
   R-816        L-5        323        981        443          1
   R-817        L-4       1928       2801        269          5
   R-818        L-1        528       1115        246          4
   R-819        L-2        915       1878        377          1
   R-820        L-2        920       1396        258          2
   R-821        L-4       2403       3401        237          4
   R-822        L-2        923       1606        452          5
   R-823        L-1       1227       2038        263          3
   R-824        L-2        902       2244        207          1
   R-825        L-4        771       1933        475          4
   R-826        L-1        376        750        237          5
   R-827        L-1        949       2102        311          4
   R-828        L-2       1561       2047        380          4
   R-829        L-2        466       1162        498          1
   R-830        L-4        537       2013        221          2
   R-831        L-2        638       1069        418          1
   R-832        L-1        655       1857        399          3
   R-833        L-5       2386       3162        390          4
   R-834        L-1        550       1975        399          5
   R-835        L-1       1470       2265        395          3
   R-836        L-1       2360       3381        466          3
   R-837        L-2       1370       2565        348          2
   R-838        L-5       1951       2962        462          1
   R-839        L-3        602       1731        301          5
   R-840        L-4       2238       3689        249          4
   R-841        L-5       1108       2314        362          1
   R-842        L-1       1374       2505        444          4
   R-843        L-1       2264       3436        275          2
   R-844        L-3       1740       2425        259          2
   R-845        L-1        458       1197        443          1
   R-846        L-1        647       1996        349          4
   R-847        L-2       1037       1810        463          5
   R-848        L-5        228       1424        312          5
   R-849        L-4       2351       3671        424          3
   R-850        L-2       2202       2680        217          2
   R-851        L-4       1060       1759        221          1
   R-852        L-3        200        726        360          5
   R-853        L-1        343       1170        257          5
   R-854        L-3        654       1393        452          4
   R-855        L-4       2452       3764        447          1
   R-856        L-2       2027       2583        463          2
   R-857        L-4        708       1946        338          2
   R-858        L-1        538       1709        439          3
   R-859        L-5       1129       1626        327          1
   R-860        L-5       1538       1916        207          2
   R-861        L-4       2300       3403        244          5
   R-862        L-1        696       2177        237          1
   R-863        L-5        964       1926        432          2
   R-864        L-1        513       1301        231          2
   R-865        L-5       1486       2421        286          3
   R-866        L-5       1703       3110        469          5
   R-867        L-1       1292       2778        456          2
   R-868        L-4       1914       3140        436          3
   R-869        L-3       1656       2329        366          4
   R-870        L-3        203        941        361          5
   R-871        L-2       1249       2572        233          4
   R-872        L-4       1031       2225        463          3
   R-873        L-5       1124       1846        206          1
   R-874        L-3       2254       3455        357          2
   R-875        L-5       1183       1998        381          3
   R-876        L-1       1754       3111        341          1
   R-877        L-4       1314       1796        270          1
   R-878        L-2        533       1832        239          4
   R-879        L-2       2115       2586        321          2
   R-880        L-3       1485       2283        464          4
   R-881        L-5       2297       3225        313          2
   R-882        L-2       1531       2826        356          2
   R-883        L-3       2212       3585        425          5
   R-884        L-3        606       1531        274          5
   R-885        L-5       1251       2262        370          2
   R-886        L-3        509       1648        495          4
   R-887        L-3       1995       3137        253          5
   R-888        L-3       1535       2116        239          3
   R-889        L-1        785       2079        227          2
   R-890        L-4       1795       3014        378          3
   R-891        L-4       1947       2377        281          3
   R-892        L-1        418       1917        210          1
   R-893        L-3       1864       3066        279          2
   R-894        L-2       1182       2262        385          2
   R-895        L-3       2392       3256        316          5
   R-896        L-3       2305       3775        418          1
   R-897        L-5       1518       2689        451          1
   R-898        L-5       1064       2523        429          2
   R-899        L-4        317       1116        380          5
   R-900        L-5        663       1314        242          1
   R-901        L-2        562       1980        466          5
   R-902        L-4       1838       2656        375          3
   R-903        L-5        815       2223        286          1
   R-904        L-5       1503       2219        321          4
   R-905        L-1       1203       2472        456          3
   R-906        L-1       2334       2610        246          4
   R-907        L-4       1472       2895        315          3
   R-908        L-3       2235       3231        312          3
   R-909        L-5        439       1933        282          4
   R-910        L-1       1737       2886        284          2
   R-911        L-3       1940       2340        256          2
   R-912        L-5        463       1885        414          4
   R-913        L-1       1938       2789        451          5
   R-914        L-5        976       2416        307          3
   R-915        L-3       1501       2635        214          2
   R-916        L-4       2273       3324        203          5
   R-917        L-2       1102       2042        202          5
   R-918        L-5        557       1878        446          3
   R-919        L-2        255       1495        482          2
   R-920        L-3        716       1705        292          2
   R-921        L-1       2192       2802        484          3
   R-922        L-2       1560       2718        490          4
   R-923        L-4       2384       3173        497          4
   R-924        L-3        306        830        296          3
   R-925        L-1        556       1073        382          2
   R-926        L-4       1338       2723        364          5
   R-927        L-4       1879       3146        345          3
   R-928        L-1        303       1718        492          3
   R-929        L-3       1310       1912        303          5
   R-930        L-5        573       2040        257          2
   R-931        L-3       2249       2580        264          2
   R-932        L-2       2141       2872        348          1
   R-933        L-2       1919       3277        431          5
   R-934        L-5       1755       3246        285          2
   R-935        L-2       1376       2625        389          4
   R-936        L-4       1369       2368        359          4
   R-937        L-3       1744       3209        306          5
   R-938        L-5       2437       3099        420          1
   R-939        L-1       2123       2377        200          1
   R-940        L-3       1877       3321        219          3
   R-941        L-2        874       1923        282          2
   R-942        L-5       2270       2912        415          1
   R-943        L-4        978       2232        250          2
   R-944        L-4       1906       2396        329          4
   R-945        L-3       1850       2617        234          5
   R-946        L-2        356       1838        402          3
   R-947        L-1       1534       2630        321          1
   R-948        L-4       2308       3321        366          1
   R-949        L-3       2357       3337        358          1
   R-950        L-1       1018       2128        279          1
   R-951        L-2       1697       3065        365          2
   R-952        L-1       1396       2256        469          4
   R-953        L-1       2323       3783        409          1
   R-954        L-4       1644       2297        438          5
   R-955        L-4       2099       3422        393          2
   R-956        L-5       2419       3285        354          1
   R-957        L-2        749       1232        457          1
   R-958        L-5       1789       2834        258          2
   R-959        L-4        882       2312        363          5
   R-960        L-3       2476       3675        378          5
   R-961        L-1        402        990        358          1
   R-962        L-2       2236       3348        446          3
   R-963        L-5       1678       2083        205          3
   R-964        L-4       2064       3151        460          2
   R-965        L-1        666       1953        367          1
   R-966        L-2       1089       1484        311          2
   R-967        L-1        774       1083        211          5
   R-968        L-3        657       1124        427          4
   R-969        L-2       1433       2546        299          2
   R-970        L-1       1359       1933        216          4
   R-971        L-5       2284       3702        241          4
   R-972        L-2       1241       1942        476          5
   R-973        L-1       2068       3297        217          4
   R-974        L-3       1311       2465        460          3
   R-975        L-4        828       1593        478          3
   R-976        L-2       1703       2932        345          5
   R-977        L-5        269        756        327          1
   R-978        L-1        718       1218        394          5
   R-979        L-1        265       1182        335          2
   R-980        L-5        880       2319        242          2
   R-981        L-1       1487       1847        302          1
   R-982        L-2       1599       2741        280          3
   R-983        L-2        576       1122        358          2
   R-984        L-2       1203       2090        362          1
   R-985        L-3       2253       2967        245          2
   R-986        L-1        372        961        321          4
   R-987        L-3       2367       2696        211          1
   R-988        L-4       1963       3078        353          1
   R-989        L-2        550       2028        406          5
   R-990        L-5       2392       2871        221          4
   R-991        L-1        368        613        241          5
   R-992        L-5        404        988        481          1
   R-993        L-3       1873       3343        271          3
   R-994        L-5       1078       2327        307          1
   R-995        L-4        455       1060        321          5
   R-996        L-2       1717       2451        419          1
   R-997        L-2       1797       2935        230          3
   R-998        L-2       1034       1394        279          5
   R-999        L-2       2001       3303        407          5
  R-1000        L-1       2167       3057        312          4
