InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-739        L-2       2049       3314        428          1
   R-740        L-4       1515       2371        249          3
   R-741        L-5       1974       2638        317          5
   R-742        L-4        474       1419        243          1
   R-743        L-1        404        904        471          1
   R-744        L-1       1162       1460        271          3
   R-745        L-1        302       1095        388          2
   R-746        L-1       1097       2365        455          4
   R-747        L-5       2180       2930        477          1
   R-748        L-4       1790       2965        267          1
   R-749        L-3        928       1562        326          4
   R-750        L-3       1919       2605        367          3
   R-751        L-5       1393       1951        289          3
   R-752        L-4        620       1586        476          4
   R-753        L-1       2255       2579        280          4
   R-754        L-3       1947       2565        478          4
   R-755        L-4       1625       2963        337          5
   R-756        L-4       2446       3275        456          2
   R-757        L-2        345       1097        478          5
   R-758        L-1        567       1725        211          4
   R-759        L-1       1888       2640        394          3
   R-760        L-3       1866       2952        362          4
   R-761        L-5       2082       3398        255          5
   R-762        L-4       1807       3147        419          4
   R-763        L-5       1873       2294        375          5
   R-764        L-5       1683       2994        278          3
   R-765        L-5       2387       3624        340          5
   R-766        L-3       2002       3159        251          3
   R-767        L-1       1436       2627        479          2
   R-768        L-3        771       1786        486          5
   R-769        L-2       2105       2942        365          3
   R-770        L-3        252        527        202          1
   R-771        L-3        530       1288        473          1
   R-772        L-5        376       1780        431          4
   R-773        L-3        703       1585        391          5
   R-774        L-5        431       1498        460          4
   R-775        L-5       2171       3235        313          5
   R-776        L-3       1176       1945        342          1
   R-777        L-1       1001       1711        427          5
   R-778        L-3       1022       1295        209          3
   R-779        L-5        444       1180        298          1
   R-780        L-4        697       1154        382          2
   R-781        L-1       2044       2830        389          1
   R-782        L-2        212       1147        436          3
   R-783        L-1       1859       2480        455          3
   R-784        L-4        482       1522        485          3
   R-785        L-2        384       1545        475          3
   R-786        L-3       2360       3744        493          1
   R-787        L-1        280       1227        330          1
   R-788        L-2       1625       2940        345          5
   R-789        L-3       2386       3666        441          3
   R-790        L-3        389       1511        452          1
   R-791        L-5       1260       2496        317          4
   R-792        L-3        691       1511        249          3
   R-793        L-5       2165       3099        338          3
   R-794        L-3        416        976        391          5
   R-795        L-4       2458       3479        343          4
   R-796        L-1       1630       2884        397          2
   R-797        L-1       1834       2625        250          1
   R-798        L-3       1442       1912        337          1
   R-799        L-4       2298       3471        447          2
   R-800        L-5       1998       2846        456          2
   R-801        L-5       1329       2258        490          3
   R-802        L-2       1332       2587        403          3
   R-803        L-3        763       1991        405          2
   R-804        L-1       1874       2179        258          5
   R-805        L-2       1347       2302        328          2
   R-806        L-1        454       1950        334          2
   R-807        L-4        425       1399        392          4
   R-808        L-1        613       1415        400          5
   R-809        L-3       1169       1976        390          1
   R-810        L-1       2432       3081        325          3
   R-811        L-2       2489       3474        330          4
   R-812        L-3       1478       2543        298          2
   R-813        L-1        748       1095        271          2
   R-814        L-3        683       1875        283          4
   R-815        L-2        357        798        201          2
   R-816        L-2        918       2062        411          1
   R-817        L-1        342       1379        243          5
   R-818        L-4        941       1281        322          3
   R-819        L-3        310       1248        393          2
   R-820        L-3       2014       2586        265          4
   R-821        L-3       1456       2924        244          3
   R-822        L-1       1000       1588        412          5
   R-823        L-2       2071       2533        357          1
   R-824        L-5       1802       2290        430          2
   R-825        L-1        672       1947        495          5
   R-826        L-1        366       1079        435          3
   R-827        L-5       2370       2944        419          4
   R-828        L-3        210       1697        416          4
   R-829        L-3        991       2132        366          2
   R-830        L-4       1955       3246        238          4
   R-831        L-5       1822       3173        497          2
   R-832        L-4       1665       2946        478          3
   R-833        L-4       1982       2884        216          2
   R-834        L-4       1041       1551        462          4
   R-835        L-2       1557       2243        250          1
   R-836        L-5       1212       2624        332          5
   R-837        L-3       2098       3420        242          1
   R-838        L-1       1366       1703        256          4
   R-839        L-5       1580       2031        330          4
   R-840        L-4       1546       2800        215          5
   R-841        L-4       1768       2628        214          1
   R-842        L-3        935       1539        451          4
   R-843        L-2       2140       3459        453          4
   R-844        L-3       1058       2038        489          4
   R-845        L-5       1809       2518        322          3
   R-846        L-1        358       1118        318          3
   R-847        L-3       1046       2255        419          3
   R-848        L-1        735       1505        317          2
   R-849        L-2       2113       3423        453          3
   R-850        L-3        222       1025        435          2
   R-851        L-1       1101       1660        327          2
   R-852        L-3        287        783        386          1
   R-853        L-3       1720       2992        329          1
   R-854        L-4       1939       2318        330          1
   R-855        L-1       2231       3256        316          5
   R-856        L-1       1590       2904        334          3
   R-857        L-3       2261       3411        381          3
   R-858        L-1        811       1902        366          4
   R-859        L-1       1012       2172        451          4
   R-860        L-5        902       1832        401          4
   R-861        L-1        306        800        320          4
   R-862        L-5       1912       2989        478          3
   R-863        L-4       1622       2150        253          5
   R-864        L-3       1602       2994        394          1
   R-865        L-1        339       1303        480          1
   R-866        L-3       1181       1830        407          4
   R-867        L-4       1028       1961        218          1
   R-868        L-4        403       1232        494          2
   R-869        L-5       1954       2663        208          1
   R-870        L-3        268       1127        230          1
   R-871        L-2        700       1368        482          5
   R-872        L-3       1879       2625        495          1
   R-873        L-3       1481       2400        423          1
   R-874        L-1       2474       3806        329          2
   R-875        L-2       1265       2252        232          2
   R-876        L-5        638       1317        208          2
   R-877        L-4       1661       2787        434          1
   R-878        L-2       1821       3269        483          1
   R-879        L-1       1913       2770        387          3
   R-880        L-4       1640       2297        343          1
   R-881        L-3        499        941        264          2
   R-882        L-2       1901       2405        466          4
   R-883        L-4        598       1277        334          4
   R-884        L-2       2189       2894        490          2
   R-885        L-5        788       2010        391          2
   R-886        L-1       1396       1988        248          5
   R-887        L-4       1071       2268        413          4
   R-888        L-5        295        765        270          1
   R-889        L-2       1996       2812        365          4
   R-890        L-1       1099       1996        217          2
   R-891        L-5        762       2232        304          5
   R-892        L-2       1370       2202        387          5
   R-893        L-2       1721       3070        352          5
   R-894        L-3       2345       2714        330          5
   R-895        L-2        927       1812        218          3
   R-896        L-1       1469       2633        241          4
   R-897        L-3       1455       2781        258          3
   R-898        L-3        202       1340        382          3
   R-899        L-3        405       1225        441          4
   R-900        L-2       1860       2343        441          4
   R-901        L-1       1338       1568        201          2
   R-902        L-2       2204       2563        314          3
   R-903        L-4       1311       2667        206          4
   R-904        L-4        300        697        246          3
   R-905        L-4       2023       3427        469          4
   R-906        L-5       1659       2779        232          1
   R-907        L-5       2001       2448        403          3
   R-908        L-5       1555       2607        326          4
   R-909        L-1       1551       2276        463          4
   R-910        L-2       1210       2205        429          2
   R-911        L-4       1908       3054        387          2
   R-912        L-5        665       1671        471          5
   R-913        L-1        886       1174        221          1
   R-914        L-2       1142       1561        232          4
   R-915        L-1       1887       2175        217          2
   R-916        L-3       1558       2126        487          5
   R-917        L-5        556       1095        484          5
   R-918        L-4       1452       2085        480          3
   R-919        L-2       1579       2582        449          5
   R-920        L-3       1477       1946        291          5
   R-921        L-1        232        869        414          2
   R-922        L-5        939       1517        278          4
   R-923        L-4        767       1536        498          4
   R-924        L-1        688       1852        442          1
   R-925        L-3       2147       2759        464          2
   R-926        L-3       1621       2949        213          2
   R-927        L-4        443       1108        327          2
   R-928        L-1        776       1779        461          2
   R-929        L-4        343       1126        218          4
   R-930        L-5       1558       2011        232          4
   R-931        L-2        617       1310        334          3
   R-932        L-4       1032       2387        312          3
   R-933        L-2        258        649        209          4
   R-934        L-3       1269       1940        438          1
   R-935        L-2       1580       1925        263          1
   R-936        L-5       1219       1805        446          3
   R-937        L-2       2205       2771        416          3
   R-938        L-4       1802       2729        370          5
   R-939        L-3        510       1637        372          3
   R-940        L-4        502       1758        444          1
   R-941        L-3        380       1470        378          2
   R-942        L-5        278        851        290          3
   R-943        L-5       1410       2908        475          2
   R-944        L-2        695       1990        467          3
   R-945        L-5        291        890        253          1
   R-946        L-4       2127       3036        325          1
   R-947        L-3        521       1665        219          2
   R-948        L-1        608       1464        343          5
   R-949        L-4        411       1467        429          4
   R-950        L-1        461       1945        491          5
   R-951        L-1        607       1582        393          1
   R-952        L-2       1241       1814        433          4
   R-953        L-3       2260       3416        274          1
   R-954        L-4       1434       2839        467          5
   R-955        L-2       1761       3114        280          1
   R-956        L-2       2453       3208        368          3
   R-957        L-5        321        802        274          4
   R-958        L-1       1351       2356        245          3
   R-959        L-3       1210       2060        449          4
   R-960        L-3        802       1730        270          5
   R-961        L-1       1107       2333        451          1
   R-962        L-5       2204       3470        379          4
   R-963        L-2       2158       2436        255          2
   R-964        L-3        398       1166        407          2
   R-965        L-3       1720       3111        500          5
   R-966        L-2       2232       3372        387          4
   R-967        L-5       2056       3089        405          4
   R-968        L-3       2309       2982        481          5
   R-969        L-1        402       1503        490          2
   R-970        L-1        655       2069        387          2
   R-971        L-4       1539       2371        399          2
   R-972        L-2        526       1407        481          5
   R-973        L-2       1609       2175        359          2
   R-974        L-3       1535       2888        360          5
   R-975        L-1        326       1116        349          2
   R-976        L-5       1087       1553        262          5
   R-977        L-2        279       1395        229          4
   R-978        L-4       1714       3067        434          3
   R-979        L-5       2295       2704        397          4
   R-980        L-4        389       1030        295          1
   R-981        L-4        632       1552        429          1
   R-982        L-4       1523       2126        210          3
   R-983        L-5       1373       2263        428          4
   R-984        L-1       1287       2659        285          3
   R-985        L-2       2343       3326        289          5
   R-986        L-4       1214       1887        202          5
   R-987        L-1        904       1992        402          3
   R-988        L-1        335       1422        227          1
   R-989        L-3        617        978        331          1
   R-990        L-4        681       1248        456          2
   R-991        L-3       1346       2655        429          1
   R-992        L-1       2297       3212        340          2
   R-993        L-4        324       1242        233          5
   R-994        L-5       1011       1472        411          3
   R-995        L-4        553       1369        253          5
   R-996        L-4       1335       2734        201          3
   R-997        L-4       1415       2249        220          1
   R-998        L-4        972       1498        412          1
   R-999        L-2       1646       2842        416          4
  R-1000        L-5       1227       2613        466          1
