InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-740        L-2       1853       2548        333          1
   R-741        L-4       1065       2263        466          1
   R-742        L-3       1559       2892        464          4
   R-743        L-2        430       1416        271          4
   R-744        L-2       1126       1577        318          4
   R-745        L-2       1978       2966        250          1
   R-746        L-2       1520       2196        268          5
   R-747        L-3       2441       3818        361          5
   R-748        L-3       2170       3180        458          1
   R-749        L-5        938       1677        339          5
   R-750        L-2        651       1910        359          1
   R-751        L-4        398       1600        433          3
   R-752        L-4       1583       2576        316          2
   R-753        L-2       2328       3527        213          1
   R-754        L-1        544       1901        487          2
   R-755        L-3        648       1533        228          2
   R-756        L-2        456       1150        224          3
   R-757        L-4       1768       2992        471          2
   R-758        L-2       1806       3247        220          5
   R-759        L-4        230        680        428          2
   R-760        L-2       1023       2440        232          3
   R-761        L-3       1349       2625        350          5
   R-762        L-3       1893       3019        451          5
   R-763        L-4       1446       2553        427          3
   R-764        L-2       1853       2225        343          4
   R-765        L-2       1423       2706        406          2
   R-766        L-5       2155       2801        297          2
   R-767        L-5        519       1886        338          2
   R-768        L-4        957       1653        448          2
   R-769        L-1       1977       2509        294          5
   R-770        L-5        356        795        246          2
   R-771        L-3        802       1504        488          3
   R-772        L-4        609       1629        249          2
   R-773        L-5       1574       2979        493          2
   R-774        L-5       1116       2061        491          3
   R-775        L-1        590       1717        271          2
   R-776        L-3        733       1568        291          3
   R-777        L-5        892       2008        428          1
   R-778        L-1        570        995        402          2
   R-779        L-3       1606       2536        422          4
   R-780        L-4        707       1209        368          5
   R-781        L-4       2220       3073        352          1
   R-782        L-1       1612       2327        369          5
   R-783        L-5       1330       1776        434          2
   R-784        L-3        778       1843        485          4
   R-785        L-4        476       1431        399          3
   R-786        L-4        319        774        407          1
   R-787        L-3        739       1766        353          5
   R-788        L-1        837       2197        450          5
   R-789        L-1       1529       2656        279          3
   R-790        L-2        930       2251        495          1
   R-791        L-5       1925       3314        462          2
   R-792        L-5       1920       2563        373          3
   R-793        L-2        890       1322        242          1
   R-794        L-1       1028       1864        444          4
   R-795        L-5       1550       2612        335          3
   R-796        L-3       2014       2557        465          4
   R-797        L-1       1975       3259        314          5
   R-798        L-5       1820       2631        372          3
   R-799        L-3       1402       2047        283          2
   R-800        L-2        686       1840        380          3
   R-801        L-1       1247       2362        285          1
   R-802        L-1        961       2203        399          1
   R-803        L-2       1223       1835        474          3
   R-804        L-5       2054       3272        485          1
   R-805        L-5        894       2379        281          1
   R-806        L-5       1993       2763        333          1
   R-807        L-1       2221       2492        237          5
   R-808        L-2        970       2265        287          5
   R-809        L-5       1391       2643        494          1
   R-810        L-5        815       1206        390          3
   R-811        L-2       1468       2757        479          5
   R-812        L-4       1444       2825        206          3
   R-813        L-3        490       1431        368          1
   R-814        L-3       1430       2070        488          1
   R-815        L-4        259        681        405          2
   R-816        L-3       1963       2930        491          1
   R-817        L-5        918       1876        493          1
   R-818        L-2        256        664        222          4
   R-819        L-5       1771       2510        289          1
   R-820        L-4        322       1349        220          3
   R-821        L-3        901       1348        394          4
   R-822        L-3       2324       3678        302          5
   R-823        L-4       1207       2273        216          5
   R-824        L-4        395       1389        302          2
   R-825        L-2       1007       1388        308          1
   R-826        L-3       1402       2442        365          2
   R-827        L-4        939       2171        495          3
   R-828        L-5        426       1047        395          4
   R-829        L-4        864       1712        394          4
   R-830        L-4        727       1859        486          5
   R-831        L-5       1685       3171        223          2
   R-832        L-4       1084       2364        462          2
   R-833        L-2        520       1223        476          2
   R-834        L-1       1442       2309        214          2
   R-835        L-4       2363       3774        292          3
   R-836        L-1        254        923        387          5
   R-837        L-4       1085       2065        427          1
   R-838        L-3       1220       1951        336          1
   R-839        L-3       1298       2509        451          1
   R-840        L-3       1284       2274        255          2
   R-841        L-2       1594       2406        319          2
   R-842        L-3       1750       3107        262          2
   R-843        L-5       1618       2073        400          1
   R-844        L-3       2389       3035        422          2
   R-845        L-1       2293       2821        353          5
   R-846        L-2       1929       2773        483          2
   R-847        L-2        699       1649        347          4
   R-848        L-5       1406       2835        326          2
   R-849        L-3        518       1356        444          4
   R-850        L-2       1300       1878        367          4
   R-851        L-1       1638       2362        459          4
   R-852        L-5       1842       2941        446          3
   R-853        L-1       2182       3034        272          4
   R-854        L-1        471       1271        437          1
   R-855        L-1       1813       2728        318          4
   R-856        L-5       1409       1949        477          1
   R-857        L-3       1855       3338        411          2
   R-858        L-1       1205       1709        283          5
   R-859        L-4        795       1879        351          5
   R-860        L-5       1208       1934        421          5
   R-861        L-1        965       1710        374          3
   R-862        L-3        813       2116        252          5
   R-863        L-1       1215       2617        252          4
   R-864        L-3       2342       3380        452          5
   R-865        L-4        571        961        306          3
   R-866        L-5       2298       3122        374          3
   R-867        L-2       1266       2420        233          1
   R-868        L-3        596       1595        424          3
   R-869        L-3       2017       2929        209          2
   R-870        L-4       1645       2764        385          2
   R-871        L-4        271       1303        401          5
   R-872        L-1        290       1644        479          3
   R-873        L-1        299       1014        422          2
   R-874        L-2        407       1189        484          3
   R-875        L-2       1192       1765        489          4
   R-876        L-1       1500       1888        346          4
   R-877        L-2       1326       2158        395          4
   R-878        L-2        244        529        280          5
   R-879        L-1        403       1407        247          2
   R-880        L-3       1126       2102        454          5
   R-881        L-4       1734       2850        474          5
   R-882        L-2       2271       2995        225          2
   R-883        L-1       1150       1687        250          1
   R-884        L-5       2492       3946        246          4
   R-885        L-1       2056       3295        430          5
   R-886        L-2       2346       3778        363          2
   R-887        L-4       1426       2209        483          5
   R-888        L-5       2336       3499        225          5
   R-889        L-5       1213       2154        401          3
   R-890        L-5        695       1578        360          3
   R-891        L-5       2052       2691        428          3
   R-892        L-3       1521       2652        239          1
   R-893        L-5        644       1227        368          2
   R-894        L-3        220        466        209          4
   R-895        L-4        651       1155        464          2
   R-896        L-3       1323       2403        463          2
   R-897        L-3       1844       3248        428          3
   R-898        L-5        261       1550        495          5
   R-899        L-1       1405       2358        254          2
   R-900        L-3       1776       2746        433          3
   R-901        L-4       1107       2528        293          4
   R-902        L-1       1261       1896        443          2
   R-903        L-3       2464       3204        226          3
   R-904        L-3       1674       2689        229          2
   R-905        L-5       1366       1899        443          5
   R-906        L-5       1440       2356        363          3
   R-907        L-4        507        925        378          5
   R-908        L-3        911       1897        383          4
   R-909        L-2        207        958        428          3
   R-910        L-4       1155       1510        258          4
   R-911        L-1       1751       2633        218          1
   R-912        L-2       2080       2842        328          4
   R-913        L-3        620       1138        404          1
   R-914        L-3        761       1011        229          4
   R-915        L-1       2348       3136        497          3
   R-916        L-3       2172       3017        499          3
   R-917        L-2       1147       2435        224          4
   R-918        L-3       2343       3335        209          1
   R-919        L-5       2347       2883        303          2
   R-920        L-2        323       1438        475          2
   R-921        L-4       2217       3704        476          2
   R-922        L-1       2029       2715        334          3
   R-923        L-2       1410       2345        374          4
   R-924        L-2        222        657        230          5
   R-925        L-1       1552       2208        488          1
   R-926        L-2       2386       3855        283          1
   R-927        L-2        771       2169        277          4
   R-928        L-3       1793       2758        209          3
   R-929        L-3        265        606        321          3
   R-930        L-3       1602       3022        244          3
   R-931        L-3        465       1258        409          5
   R-932        L-5       1233       1944        276          2
   R-933        L-3        752       1438        458          5
   R-934        L-3       2492       3079        249          3
   R-935        L-2       2116       3364        334          4
   R-936        L-3       1914       2497        384          2
   R-937        L-4       1262       2241        291          1
   R-938        L-3       1732       2672        391          2
   R-939        L-2       1895       2609        305          5
   R-940        L-1       2083       3001        418          3
   R-941        L-4        759       1877        215          5
   R-942        L-3        587       1608        226          5
   R-943        L-5       1016       1442        420          2
   R-944        L-5       1854       3313        448          4
   R-945        L-3       1851       2383        407          2
   R-946        L-5        885       1498        364          5
   R-947        L-4       2040       3499        281          2
   R-948        L-4        715       1081        330          3
   R-949        L-2       2165       3583        378          3
   R-950        L-3        317       1049        451          2
   R-951        L-5       1731       2525        207          4
   R-952        L-5       1128       1782        203          4
   R-953        L-2        745       2208        329          2
   R-954        L-4       1798       3131        489          3
   R-955        L-5       2123       2455        269          4
   R-956        L-2       1934       2944        376          3
   R-957        L-5       2242       3388        333          2
   R-958        L-4       2092       2769        303          4
   R-959        L-5        354       1177        409          3
   R-960        L-3       1942       2828        253          2
   R-961        L-2        817       1753        307          2
   R-962        L-5       1621       3109        307          2
   R-963        L-3        445        957        253          5
   R-964        L-1       1373       2098        345          3
   R-965        L-3       1720       2822        255          3
   R-966        L-1       2498       3499        468          5
   R-967        L-3       2483       2771        228          4
   R-968        L-1       2182       3012        362          4
   R-969        L-3       1927       3382        242          5
   R-970        L-1       1608       1966        276          2
   R-971        L-3       1782       2225        386          3
   R-972        L-1       2314       2945        404          5
   R-973        L-3       2468       3198        298          5
   R-974        L-1       1848       2205        273          1
   R-975        L-5       1651       2800        306          1
   R-976        L-1       1885       2884        306          1
   R-977        L-2        762       1583        339          2
   R-978        L-2       1775       2604        422          1
   R-979        L-2       2339       3539        343          5
   R-980        L-3        616       1682        385          5
   R-981        L-5       1156       2045        455          1
   R-982        L-1        643       1863        335          1
   R-983        L-1        609       1653        367          5
   R-984        L-3       1359       2101        250          5
   R-985        L-4        465       1515        249          2
   R-986        L-2       1529       2111        315          2
   R-987        L-4        362        908        491          4
   R-988        L-4       2440       3162        482          2
   R-989        L-2       1090       2019        249          3
   R-990        L-2        617       1969        429          4
   R-991        L-4       1272       2107        445          2
   R-992        L-3       1076       1980        491          4
   R-993        L-2       1273       2014        399          5
   R-994        L-2       2418       3093        450          5
   R-995        L-1       1614       2386        489          3
   R-996        L-2       2027       3144        308          3
   R-997        L-1       1489       2438        212          4
   R-998        L-5        303       1608        492          1
   R-999        L-5        397       1457        227          3
  R-1000        L-5       2055       2477        369          4
