InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-740        L-3        695       1678        421          5
   R-741        L-4       1450       2312        224          4
   R-742        L-2       2044       2757        385          5
   R-743        L-3       1338       2456        257          2
   R-744        L-4        476       1729        261          1
   R-745        L-5       1263       1970        480          4
   R-746        L-2        631       1425        331          5
   R-747        L-4        264        754        436          3
   R-748        L-5       1189       2154        390          2
   R-749        L-4       2450       3360        346          1
   R-750        L-5       2425       3721        499          4
   R-751        L-4       1643       3097        483          1
   R-752        L-3       2413       3013        303          1
   R-753        L-5        211       1216        363          2
   R-754        L-1        648       1848        245          3
   R-755        L-1       1494       2363        289          5
   R-756        L-1        258       1285        333          3
   R-757        L-3        631       1374        496          4
   R-758        L-4        369       1107        253          2
   R-759        L-2       2139       2529        354          5
   R-760        L-1       2050       2733        351          1
   R-761        L-4       2399       3563        318          4
   R-762        L-2       2475       3884        229          5
   R-763        L-2       1010       1817        381          3
   R-764        L-1        458       1703        234          2
   R-765        L-3        890       1960        304          2
   R-766        L-1        346       1777        479          4
   R-767        L-3        521       1171        455          2
   R-768        L-1       2424       3790        351          1
   R-769        L-1       1562       2902        460          3
   R-770        L-3       2243       3339        286          5
   R-771        L-2        347       1389        243          5
   R-772        L-5       2172       3215        464          1
   R-773        L-5       1723       2369        416          2
   R-774        L-1       2191       2955        470          3
   R-775        L-2       1301       2135        331          2
   R-776        L-2       2369       2969        323          3
   R-777        L-1       1645       2167        450          1
   R-778        L-5       2067       3177        473          5
   R-779        L-1       2123       2798        210          3
   R-780        L-5       1019       1615        353          5
   R-781        L-3       2234       3143        330          3
   R-782        L-2       1793       2812        410          4
   R-783        L-2        934       2367        435          2
   R-784        L-1       2150       3574        466          5
   R-785        L-4       1950       2473        346          2
   R-786        L-2       1673       1953        274          4
   R-787        L-5       1213       2010        303          4
   R-788        L-5       1934       3209        480          2
   R-789        L-1        349       1719        414          3
   R-790        L-2       2417       3197        330          4
   R-791        L-3       2108       3065        264          1
   R-792        L-1       1007       2421        316          5
   R-793        L-4        405       1711        293          4
   R-794        L-3       1603       2973        257          1
   R-795        L-1        258        747        469          5
   R-796        L-4       1566       2157        240          2
   R-797        L-4       2072       2802        405          3
   R-798        L-2        519       1813        401          5
   R-799        L-3       1370       2566        302          1
   R-800        L-2        934       2096        298          1
   R-801        L-3       2055       3430        459          2
   R-802        L-3       1518       2888        458          2
   R-803        L-2       2070       2694        242          1
   R-804        L-4       1041       2378        249          3
   R-805        L-2       1178       1675        496          2
   R-806        L-5       1994       3288        251          4
   R-807        L-5       1853       3185        383          5
   R-808        L-4       1123       2411        497          1
   R-809        L-4       2183       3444        214          1
   R-810        L-2       1937       2360        274          5
   R-811        L-5       1231       1742        439          1
   R-812        L-5        606       1760        366          2
   R-813        L-4        843       2230        296          1
   R-814        L-1       1583       2263        266          2
   R-815        L-1       1201       2680        486          5
   R-816        L-2       1131       2170        246          4
   R-817        L-5       2385       3679        218          1
   R-818        L-3        659       1789        296          5
   R-819        L-1       2462       3156        215          4
   R-820        L-3        863       2288        304          5
   R-821        L-5       1747       2063        272          5
   R-822        L-2       1200       2560        206          5
   R-823        L-4        774       1755        332          4
   R-824        L-4       1188       2007        391          1
   R-825        L-5        626       1792        261          4
   R-826        L-2       2008       2667        477          1
   R-827        L-2        613       1887        468          5
   R-828        L-1       1592       1914        216          3
   R-829        L-4       2373       3085        404          5
   R-830        L-5        807       2037        226          4
   R-831        L-4       2257       3625        480          3
   R-832        L-4        985       1966        290          5
   R-833        L-5       1713       2535        309          2
   R-834        L-5        267       1149        200          5
   R-835        L-1        890       2095        345          1
   R-836        L-4       1734       3206        315          1
   R-837        L-5       2423       3733        483          4
   R-838        L-5       1540       2229        444          5
   R-839        L-5       1577       2741        342          5
   R-840        L-2       1699       2913        300          5
   R-841        L-5       1621       2772        414          4
   R-842        L-5       1500       2085        345          3
   R-843        L-2        509       1589        243          3
   R-844        L-3       1375       2703        289          5
   R-845        L-5       2147       3407        386          1
   R-846        L-2       2299       3020        230          1
   R-847        L-4       1391       2045        266          4
   R-848        L-3       1860       2500        278          2
   R-849        L-3       1327       2823        498          4
   R-850        L-2        796       1678        234          4
   R-851        L-5       1416       2491        203          3
   R-852        L-2        619       2020        321          1
   R-853        L-1       1153       1892        371          4
   R-854        L-2        975       1574        373          5
   R-855        L-2       1530       2739        295          5
   R-856        L-1       1260       2051        340          4
   R-857        L-2        761       2088        311          1
   R-858        L-2        665       1375        260          5
   R-859        L-2       1788       2904        324          5
   R-860        L-4       1963       3136        266          5
   R-861        L-2        770       2089        365          4
   R-862        L-3        353       1570        308          4
   R-863        L-3        823       1480        338          3
   R-864        L-4       1310       1698        271          2
   R-865        L-4       1200       2484        425          2
   R-866        L-1       2006       2433        354          1
   R-867        L-2        305       1117        481          2
   R-868        L-4        646       1813        270          2
   R-869        L-3        238       1002        272          1
   R-870        L-1       1233       2726        368          2
   R-871        L-5       2371       3190        361          3
   R-872        L-1       1126       1621        321          2
   R-873        L-5       1459       2518        430          2
   R-874        L-2       2343       3702        200          3
   R-875        L-3       1508       2336        433          4
   R-876        L-5       2444       3922        290          4
   R-877        L-3       2200       2578        286          3
   R-878        L-4        387        930        425          5
   R-879        L-2       1358       2223        481          2
   R-880        L-2        299       1117        424          1
   R-881        L-2       1476       2080        375          5
   R-882        L-5       2420       2986        347          5
   R-883        L-2       2128       3259        489          1
   R-884        L-2        967       1775        347          3
   R-885        L-4       2065       3552        452          5
   R-886        L-1        402       1563        235          5
   R-887        L-2       1077       1944        429          3
   R-888        L-1        622       1530        359          4
   R-889        L-5        737       1722        495          2
   R-890        L-4       2297       2977        446          5
   R-891        L-3        568       1967        262          2
   R-892        L-2       1162       1691        452          4
   R-893        L-3       2390       3799        433          3
   R-894        L-4       2290       3679        202          1
   R-895        L-4       2232       3356        309          2
   R-896        L-2       2406       3677        289          2
   R-897        L-2        210        842        402          3
   R-898        L-5       1440       1997        382          1
   R-899        L-1       1068       2382        260          4
   R-900        L-5       1436       2749        384          3
   R-901        L-3       2475       3174        209          3
   R-902        L-3       1299       1812        407          3
   R-903        L-1       2267       2646        343          5
   R-904        L-3       2292       3225        322          1
   R-905        L-3        633       1112        457          2
   R-906        L-1       1611       2983        311          1
   R-907        L-3       2464       3524        331          3
   R-908        L-3       2151       3329        414          5
   R-909        L-3       1734       3115        252          2
   R-910        L-1        652       1764        346          5
   R-911        L-5       1164       1823        292          3
   R-912        L-5       1246       1821        316          5
   R-913        L-5        962       1456        295          2
   R-914        L-4       1379       2801        328          1
   R-915        L-2       1861       2159        265          1
   R-916        L-5        324        964        300          3
   R-917        L-1        555       1315        325          2
   R-918        L-1       1686       2984        298          2
   R-919        L-1        976       1676        318          5
   R-920        L-5        249       1069        280          3
   R-921        L-1       1695       2220        218          3
   R-922        L-5       1142       2059        307          5
   R-923        L-1       1130       2411        447          5
   R-924        L-3        611       1086        348          2
   R-925        L-4        745       1459        404          4
   R-926        L-3       1319       2428        373          3
   R-927        L-1       1379       2725        322          1
   R-928        L-1        445       1021        368          2
   R-929        L-4        270       1739        303          2
   R-930        L-3       2456       3914        326          5
   R-931        L-2        546       1940        256          2
   R-932        L-4       2438       3308        424          2
   R-933        L-4       1414       2542        332          2
   R-934        L-5       1063       2462        415          5
   R-935        L-1       1461       2644        233          5
   R-936        L-3       2223       3227        433          1
   R-937        L-3       1138       2493        208          3
   R-938        L-3       2468       3599        294          1
   R-939        L-3       1157       1847        263          1
   R-940        L-5       2169       2629        292          3
   R-941        L-2       1335       1810        276          3
   R-942        L-3       1622       2545        440          2
   R-943        L-1        880       1668        319          3
   R-944        L-4        963       1525        213          4
   R-945        L-3       1028       1827        464          2
   R-946        L-3       1772       3042        366          4
   R-947        L-4        422       1346        347          1
   R-948        L-4       2457       3335        304          4
   R-949        L-1       1329       2206        263          5
   R-950        L-5       1714       2157        375          3
   R-951        L-4        528       1416        259          3
   R-952        L-1       1827       2527        265          4
   R-953        L-3        321        711        327          2
   R-954        L-2        241       1690        383          2
   R-955        L-1        772       1098        305          3
   R-956        L-4       1262       2243        475          1
   R-957        L-5        773       1972        225          4
   R-958        L-5        615       1482        233          2
   R-959        L-4       1458       2226        340          1
   R-960        L-3       2106       2715        243          5
   R-961        L-5       2169       2715        427          4
   R-962        L-1       1479       2883        421          5
   R-963        L-1        361       1318        374          5
   R-964        L-4       2103       3193        497          2
   R-965        L-1       1889       2468        486          3
   R-966        L-4       1625       2086        279          1
   R-967        L-1       2495       3619        365          1
   R-968        L-2       1993       3150        357          4
   R-969        L-4       2198       2748        397          5
   R-970        L-1       1201       2073        328          4
   R-971        L-5       1349       1809        437          1
   R-972        L-3        265       1297        450          5
   R-973        L-4       2115       3052        203          1
   R-974        L-1       1512       1860        309          1
   R-975        L-5       2442       3030        470          2
   R-976        L-5       1520       1980        355          1
   R-977        L-1       1069       1530        291          4
   R-978        L-1        852       2140        457          1
   R-979        L-4        861       1329        434          1
   R-980        L-5        689       1643        434          4
   R-981        L-4        636       2083        488          1
   R-982        L-2       2004       2750        495          4
   R-983        L-2       1071       2105        306          2
   R-984        L-5       1308       2457        445          2
   R-985        L-5        931       1808        408          4
   R-986        L-5        614       1015        301          1
   R-987        L-3       1195       2611        352          3
   R-988        L-1       2246       2783        247          4
   R-989        L-5       1115       1603        312          2
   R-990        L-1       2033       3310        481          4
   R-991        L-2        249       1092        364          4
   R-992        L-5       2032       3167        386          1
   R-993        L-2       2167       3103        302          5
   R-994        L-3       1314       2409        236          2
   R-995        L-5       2323       3104        260          3
   R-996        L-5       2456       3599        273          1
   R-997        L-4       1501       2322        347          1
   R-998        L-1       2091       3528        208          1
   R-999        L-5       2171       3442        466          3
  R-1000        L-1        545       1529        312          3
