InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-739        L-5       2324       3749        352          2
   R-740        L-3       1793       2803        211          2
   R-741        L-4       2054       3027        279          1
   R-742        L-1       1400       1798        219          4
   R-743        L-2       1456       2129        253          5
   R-744        L-3       1870       2875        259          3
   R-745        L-5        490       1699        432          1
   R-746        L-4       1756       2715        284          5
   R-747        L-5       1782       2924        296          5
   R-748        L-4       1509       2057        500          2
   R-749        L-1       1858       2510        356          1
   R-750        L-1        402       1665        455          1
   R-751        L-1        738       1464        286          4
   R-752        L-5        745       2168        495          1
   R-753        L-5        707       2014        345          5
   R-754        L-4       1798       3050        428          1
   R-755        L-4       2122       2622        259          3
   R-756        L-2       1876       2827        476          4
   R-757        L-2       1382       1713        316          4
   R-758        L-1       1866       2642        434          1
   R-759        L-1       1400       2579        446          3
   R-760        L-4        282        986        322          2
   R-761        L-4       2405       3253        465          1
   R-762        L-2        744       1787        222          2
   R-763        L-3       2449       2907        430          4
   R-764        L-3       2273       3154        239          1
   R-765        L-3       2257       3227        278          2
   R-766        L-5       1613       2244        357          3
   R-767        L-4        813       1566        385          3
   R-768        L-3        572       1429        424          3
   R-769        L-2        628       1223        451          2
   R-770        L-3        509       1008        415          1
   R-771        L-4       1948       3217        383          5
   R-772        L-1        983       1956        491          3
   R-773        L-3        802       1223        271          1
   R-774        L-5        576       1331        227          5
   R-775        L-1       2375       3756        350          1
   R-776        L-4       2420       3337        464          1
   R-777        L-5        312       1343        348          4
   R-778        L-1       2196       2986        251          2
   R-779        L-1       1731       2861        494          3
   R-780        L-4       2031       2778        241          5
   R-781        L-1       1769       2423        410          2
   R-782        L-3       2098       3108        437          4
   R-783        L-1        703       1435        392          3
   R-784        L-2       1713       2247        371          2
   R-785        L-3       1016       2463        336          3
   R-786        L-5       1556       2083        203          5
   R-787        L-4       1093       1744        313          1
   R-788        L-2       2323       2681        355          4
   R-789        L-2       1768       2282        334          2
   R-790        L-3       1188       2659        489          4
   R-791        L-3       1594       3057        365          2
   R-792        L-5       2243       3269        462          1
   R-793        L-4        974       1806        326          3
   R-794        L-2       1078       1680        454          3
   R-795        L-5        562       1357        244          2
   R-796        L-5        818       2243        289          3
   R-797        L-2       1283       1541        231          1
   R-798        L-1       1201       2232        490          5
   R-799        L-5       2297       3485        336          1
   R-800        L-1       1820       2462        366          4
   R-801        L-4       2362       2991        407          1
   R-802        L-3        503       1321        271          1
   R-803        L-4       1423       2563        294          1
   R-804        L-3        486        965        315          3
   R-805        L-1        341        871        491          1
   R-806        L-4        474       1896        401          2
   R-807        L-2        391        886        411          2
   R-808        L-4        781       2099        274          3
   R-809        L-5        614       1882        215          5
   R-810        L-2        442       1294        293          1
   R-811        L-4        715       1432        265          3
   R-812        L-4       2084       2585        367          1
   R-813        L-4       1568       2642        476          2
   R-814        L-1       1807       2560        331          5
   R-815        L-5       1255       1770        232          4
   R-816        L-1       1162       1562        394          3
   R-817        L-2       1797       2418        309          4
   R-818        L-3       1024       1968        389          5
   R-819        L-3       2329       3228        339          4
   R-820        L-2       2027       2994        377          4
   R-821        L-1        279       1387        212          1
   R-822        L-3        303       1347        341          5
   R-823        L-4       1388       2181        253          3
   R-824        L-3       2468       2894        348          3
   R-825        L-5        668       1905        393          1
   R-826        L-5       1774       2441        414          2
   R-827        L-4       1516       1964        328          4
   R-828        L-4       2354       3828        487          3
   R-829        L-5       2282       2833        249          4
   R-830        L-1       2423       3838        220          5
   R-831        L-4        961       2246        215          1
   R-832        L-3       1855       3130        302          1
   R-833        L-2       1686       2376        351          3
   R-834        L-2       1566       1845        238          3
   R-835        L-5       1443       2668        234          1
   R-836        L-5       1611       2969        261          3
   R-837        L-4       1233       2626        272          2
   R-838        L-5       1552       2643        340          5
   R-839        L-4        568       1623        394          1
   R-840        L-2        567       1886        444          4
   R-841        L-4       1643       2396        276          3
   R-842        L-1       1388       2567        378          5
   R-843        L-2        695       1995        406          4
   R-844        L-3       1405       2112        478          4
   R-845        L-4        541       1274        256          4
   R-846        L-5       2243       3410        397          3
   R-847        L-3       2026       2921        447          5
   R-848        L-5       1283       2018        398          5
   R-849        L-2        246       1628        312          4
   R-850        L-1       1497       2753        230          1
   R-851        L-3       1122       2022        372          5
   R-852        L-5       1399       2145        324          2
   R-853        L-5       1058       2196        465          3
   R-854        L-4       1652       3053        480          2
   R-855        L-5       1513       2426        208          3
   R-856        L-5       1783       2626        459          4
   R-857        L-4       2390       3325        338          4
   R-858        L-2       1247       2326        499          5
   R-859        L-2        814       1888        477          4
   R-860        L-4       2118       3183        418          2
   R-861        L-5       2293       2702        385          2
   R-862        L-5       1973       2985        356          1
   R-863        L-2       1466       2441        332          2
   R-864        L-5        729       1346        385          2
   R-865        L-4       1306       1698        251          4
   R-866        L-5       2495       3942        264          5
   R-867        L-3       1464       2066        250          4
   R-868        L-4       1083       2490        261          3
   R-869        L-4       2443       3421        277          2
   R-870        L-5       1063       2232        229          4
   R-871        L-2       2252       3477        432          2
   R-872        L-1       1823       3297        347          5
   R-873        L-3       2164       3054        292          4
   R-874        L-2        675       2038        453          2
   R-875        L-4       1629       2334        408          4
   R-876        L-5        341       1331        360          1
   R-877        L-3        328       1721        500          3
   R-878        L-2       1817       2536        264          3
   R-879        L-1       2422       3345        202          5
   R-880        L-5       1348       2082        220          4
   R-881        L-2       1800       2676        418          1
   R-882        L-4        592       1344        270          3
   R-883        L-1       2349       3426        329          1
   R-884        L-5       1461       2507        338          4
   R-885        L-5       1360       1902        294          2
   R-886        L-5       1833       2805        432          3
   R-887        L-5       1159       1651        238          3
   R-888        L-2       1742       2717        224          4
   R-889        L-5       2446       3122        294          2
   R-890        L-5       1635       1976        233          3
   R-891        L-3       1736       2949        354          5
   R-892        L-1       2109       2659        355          2
   R-893        L-4        769       1724        293          1
   R-894        L-3       1893       2378        312          1
   R-895        L-1        406       1887        331          5
   R-896        L-1        300        940        228          4
   R-897        L-4       1305       1687        257          3
   R-898        L-2       2376       3730        471          5
   R-899        L-1       2124       2592        448          1
   R-900        L-5       2286       3665        413          5
   R-901        L-1        383       1437        290          1
   R-902        L-2       1721       2159        226          3
   R-903        L-3       1933       2321        278          1
   R-904        L-5        678       2043        342          3
   R-905        L-1        829       1859        266          2
   R-906        L-4       1153       2416        264          4
   R-907        L-3        371       1324        219          3
   R-908        L-3       1659       2625        468          5
   R-909        L-2       1883       3080        492          1
   R-910        L-2        721       1589        322          3
   R-911        L-2       1903       2320        402          2
   R-912        L-4        806       1573        292          5
   R-913        L-1       1355       1790        251          1
   R-914        L-4       1668       2056        237          5
   R-915        L-2        992       2133        275          5
   R-916        L-4       2327       3481        253          1
   R-917        L-1       2397       3549        207          2
   R-918        L-5       1043       1687        264          4
   R-919        L-4       1397       2611        434          5
   R-920        L-2        392       1269        251          2
   R-921        L-5        896       1828        411          3
   R-922        L-2       1830       2829        280          2
   R-923        L-4        913       1476        436          3
   R-924        L-3        534       1779        443          1
   R-925        L-2       1583       2979        407          5
   R-926        L-2       2114       3259        269          2
   R-927        L-4        403       1229        411          3
   R-928        L-1       1461       2807        206          5
   R-929        L-4       1930       2526        292          5
   R-930        L-4       1973       2439        287          4
   R-931        L-2       1099       1437        233          2
   R-932        L-2        258       1017        444          4
   R-933        L-2       1210       1931        446          5
   R-934        L-5       1590       2272        464          5
   R-935        L-3        926       1747        231          3
   R-936        L-1       2046       2574        291          2
   R-937        L-5       1560       1911        347          2
   R-938        L-5       2025       3068        451          2
   R-939        L-3       2354       3023        242          5
   R-940        L-3       1743       2567        325          5
   R-941        L-2       2168       2979        305          4
   R-942        L-3        712       2060        297          5
   R-943        L-2       1296       2445        425          5
   R-944        L-3       2465       3791        272          2
   R-945        L-4        379        960        240          5
   R-946        L-5       1116       1871        256          4
   R-947        L-1       1061       2495        418          2
   R-948        L-2       1758       2247        393          2
   R-949        L-1       2369       3322        320          3
   R-950        L-1       1543       2315        367          2
   R-951        L-5       1310       2448        267          4
   R-952        L-4        640       1680        369          4
   R-953        L-2        738       1275        338          3
   R-954        L-5        761       1606        307          1
   R-955        L-5       1060       2152        351          4
   R-956        L-3        774        996        217          1
   R-957        L-2        479       1009        204          1
   R-958        L-2       1336       2493        382          4
   R-959        L-3        891       1961        224          2
   R-960        L-5       1748       2195        298          1
   R-961        L-2       1529       2986        500          3
   R-962        L-2       1539       2815        294          3
   R-963        L-2       1233       1951        365          1
   R-964        L-4       2098       3236        358          4
   R-965        L-5       2271       3635        252          4
   R-966        L-2        831       1975        280          1
   R-967        L-4       1157       2122        446          1
   R-968        L-4       2491       3009        281          1
   R-969        L-1        297       1258        233          2
   R-970        L-1       1641       2845        335          5
   R-971        L-5       2117       2992        372          2
   R-972        L-4        654       1678        387          4
   R-973        L-5        501       1496        430          4
   R-974        L-2       1170       2589        368          5
   R-975        L-4       2114       2660        382          1
   R-976        L-5       1430       2276        391          5
   R-977        L-1       1961       2482        213          1
   R-978        L-5        453       1174        496          5
   R-979        L-1       1954       2986        309          3
   R-980        L-1       1314       2801        294          1
   R-981        L-1        311       1045        456          2
   R-982        L-5        728       2154        407          3
   R-983        L-2       2406       3415        474          2
   R-984        L-3        875       1942        309          1
   R-985        L-5       2035       3319        405          5
   R-986        L-5       2270       3069        389          2
   R-987        L-3       2062       2776        488          5
   R-988        L-2       1911       3073        381          2
   R-989        L-5        609       1947        287          3
   R-990        L-1       2400       3078        427          4
   R-991        L-2        861       1974        445          1
   R-992        L-3       1266       2597        456          5
   R-993        L-1       1382       2545        304          3
   R-994        L-3        678       1798        259          5
   R-995        L-1       2384       2775        365          5
   R-996        L-3       1614       2411        452          5
   R-997        L-1        801       1139        218          1
   R-998        L-3       1096       2176        383          3
   R-999        L-5        361       1510        487          3
  R-1000        L-1       2351       2818        251          1
