InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-740        L-3       1808       3149        466          1
   R-741        L-1       2269       2715        301          2
   R-742        L-2       1198       2014        289          1
   R-743        L-5        213        874        241          2
   R-744        L-1       1688       2794        296          2
   R-745        L-3       1260       1568        235          5
   R-746        L-4        908       1689        260          3
   R-747        L-3       1213       2704        362          3
   R-748        L-2        363       1014        480          3
   R-749        L-1       2190       3320        426          4
   R-750        L-3       1155       1726        340          5
   R-751        L-3        645       2096        454          5
   R-752        L-3       1233       1812        280          2
   R-753        L-5       1850       2678        360          3
   R-754        L-5       2149       2904        386          4
   R-755        L-1       1938       3185        399          5
   R-756        L-1       1821       2365        217          4
   R-757        L-4       1216       2182        366          3
   R-758        L-2        947       2335        379          5
   R-759        L-5        308       1725        232          2
   R-760        L-1       1577       1841        217          4
   R-761        L-4        451        948        242          4
   R-762        L-5       2425       3143        448          1
   R-763        L-4        277       1384        314          1
   R-764        L-1       1053       1854        348          1
   R-765        L-2        466       1887        494          2
   R-766        L-2        931       1459        399          3
   R-767        L-3        857       1543        252          2
   R-768        L-3       1682       3166        431          2
   R-769        L-2       2093       3070        452          5
   R-770        L-2       1476       2556        274          4
   R-771        L-5       2399       3823        472          5
   R-772        L-2       1301       1791        353          3
   R-773        L-4       1922       2348        333          3
   R-774        L-3       2414       3321        206          2
   R-775        L-4        469       1066        487          3
   R-776        L-5        853       1275        260          4
   R-777        L-1        971       1967        392          3
   R-778        L-5        237       1311        437          2
   R-779        L-3        335        843        491          4
   R-780        L-3       1188       2069        407          5
   R-781        L-1        934       1194        226          5
   R-782        L-1       2069       2517        284          3
   R-783        L-3        933       1712        422          2
   R-784        L-1       1437       2424        464          2
   R-785        L-3       2416       3522        330          1
   R-786        L-2       1685       2498        246          2
   R-787        L-2        651       1745        316          4
   R-788        L-5       1847       2388        284          5
   R-789        L-2       2045       2491        286          3
   R-790        L-5        344       1495        247          2
   R-791        L-2       1309       2392        472          2
   R-792        L-1       1304       2430        379          5
   R-793        L-4       1124       2461        284          5
   R-794        L-2       1164       2127        445          1
   R-795        L-3        614       2050        445          5
   R-796        L-1        846       1629        207          4
   R-797        L-2       1177       2414        280          3
   R-798        L-2        653       1377        372          3
   R-799        L-2       1613       3096        450          5
   R-800        L-2       2460       2957        242          1
   R-801        L-2       1719       2616        316          4
   R-802        L-5       1960       3258        265          4
   R-803        L-1       1836       3080        216          2
   R-804        L-5       1187       1422        224          2
   R-805        L-1       1488       2231        264          2
   R-806        L-5       1345       2532        415          1
   R-807        L-1       2028       2543        487          2
   R-808        L-2       1694       2950        265          4
   R-809        L-1       1490       2477        343          1
   R-810        L-4        631       1339        240          3
   R-811        L-4       1803       2511        242          4
   R-812        L-2       2081       2624        319          3
   R-813        L-3       1922       3071        310          2
   R-814        L-1       1367       2341        281          3
   R-815        L-4       1722       3117        238          1
   R-816        L-2       2487       3440        428          3
   R-817        L-4       1606       2049        225          4
   R-818        L-5       2208       3307        262          2
   R-819        L-3        680       1351        476          4
   R-820        L-3        877       1335        444          5
   R-821        L-5       2374       2679        257          4
   R-822        L-1       2154       3043        265          2
   R-823        L-2        595       1947        440          3
   R-824        L-1        739       1701        474          4
   R-825        L-5        359       1569        369          5
   R-826        L-4       1268       2333        350          4
   R-827        L-1       2345       2928        399          4
   R-828        L-1       2125       2945        200          5
   R-829        L-2       1822       2616        256          2
   R-830        L-1        550       1965        500          1
   R-831        L-1       2268       2712        259          4
   R-832        L-2        863       1683        409          3
   R-833        L-3       1324       1968        408          2
   R-834        L-3        351       1770        455          3
   R-835        L-5       1338       1824        287          4
   R-836        L-1       1480       2268        296          3
   R-837        L-1       2044       3423        266          1
   R-838        L-3        986       1399        353          5
   R-839        L-1       1182       2139        237          3
   R-840        L-4       2487       3070        323          4
   R-841        L-4        697       2180        482          2
   R-842        L-4       1323       1815        309          1
   R-843        L-5        523       1855        228          1
   R-844        L-4        782       1711        340          5
   R-845        L-5       1408       2580        467          4
   R-846        L-4       2377       3258        352          3
   R-847        L-5       1139       2245        311          4
   R-848        L-2       2299       3351        410          2
   R-849        L-2        683       1390        311          5
   R-850        L-5       2227       3620        289          5
   R-851        L-4       1096       1528        329          1
   R-852        L-5       1441       2431        418          4
   R-853        L-4       1230       2282        202          3
   R-854        L-4       1342       2804        295          2
   R-855        L-1       2300       3580        286          4
   R-856        L-5       2480       3107        213          5
   R-857        L-2       2359       3682        285          1
   R-858        L-1        249       1097        399          5
   R-859        L-3       1217       2145        340          1
   R-860        L-3       1771       2646        498          3
   R-861        L-5       2206       3234        491          2
   R-862        L-4        234       1427        384          2
   R-863        L-2        842       2118        382          1
   R-864        L-5       1753       2795        286          1
   R-865        L-3        989       1684        432          3
   R-866        L-1       2330       3014        429          4
   R-867        L-2       1434       2231        266          5
   R-868        L-5       2410       3109        282          5
   R-869        L-4        607       1499        374          4
   R-870        L-3       2245       3330        400          1
   R-871        L-3        788       2141        259          1
   R-872        L-2        750       1720        319          3
   R-873        L-3        374       1224        376          1
   R-874        L-5       1020       2323        329          5
   R-875        L-3        282        778        303          4
   R-876        L-3       1664       2573        494          4
   R-877        L-1        861       1568        346          4
   R-878        L-5       2190       3244        229          3
   R-879        L-4        206        930        261          1
   R-880        L-4       2057       2913        487          5
   R-881        L-3        895       2393        269          4
   R-882        L-5       1787       2229        270          2
   R-883        L-1        804       1493        426          4
   R-884        L-4        596        859        255          3
   R-885        L-1       1670       3123        351          5
   R-886        L-3        284       1319        217          5
   R-887        L-1       1414       2625        239          4
   R-888        L-3       1050       1716        242          1
   R-889        L-4       1950       3209        256          2
   R-890        L-2       2017       2948        365          1
   R-891        L-2       2399       2961        359          2
   R-892        L-5        410       1700        461          2
   R-893        L-1       1660       3120        373          4
   R-894        L-5       1543       2296        250          5
   R-895        L-3       1317       2353        351          1
   R-896        L-3       1522       2581        354          1
   R-897        L-3       2403       3134        461          1
   R-898        L-1        305       1348        266          3
   R-899        L-1        741       2045        259          5
   R-900        L-5       1306       2768        253          1
   R-901        L-3       2025       3042        485          1
   R-902        L-4       1589       2367        458          4
   R-903        L-2       2444       3548        341          4
   R-904        L-1        983       1783        425          4
   R-905        L-1       2159       3519        398          4
   R-906        L-3       1266       1786        258          2
   R-907        L-1        928       2160        270          3
   R-908        L-2        493       1557        456          3
   R-909        L-4        854       2292        455          2
   R-910        L-5       1301       2193        486          1
   R-911        L-3       2246       3652        431          2
   R-912        L-4       2177       3575        469          5
   R-913        L-3        568       1323        204          3
   R-914        L-2        445       1124        244          1
   R-915        L-5       1687       2740        295          5
   R-916        L-3       1730       2978        478          5
   R-917        L-4       2146       3458        340          5
   R-918        L-3       2186       3341        363          1
   R-919        L-3        710       2074        431          2
   R-920        L-5       1588       2206        290          4
   R-921        L-5       1448       2343        330          1
   R-922        L-2        277        791        397          1
   R-923        L-4        289        969        438          5
   R-924        L-1       1229       1672        319          5
   R-925        L-1        390       1711        232          5
   R-926        L-5       1593       2639        286          2
   R-927        L-3       1254       2458        321          1
   R-928        L-2       1862       2793        433          3
   R-929        L-1        701       2188        294          5
   R-930        L-5       1462       1792        225          1
   R-931        L-1       1484       2652        365          5
   R-932        L-3       1193       2053        342          3
   R-933        L-1       2035       2646        309          3
   R-934        L-4        401       1561        240          1
   R-935        L-4       2122       3560        323          1
   R-936        L-1       2150       2582        234          2
   R-937        L-1       1516       2941        436          1
   R-938        L-2       1049       2032        291          5
   R-939        L-1       1623       2806        346          5
   R-940        L-1        308       1461        415          1
   R-941        L-5        942       1949        216          2
   R-942        L-4        840       1398        229          2
   R-943        L-2       1344       2003        242          4
   R-944        L-5       1159       2256        423          4
   R-945        L-2        877       2295        214          4
   R-946        L-5       1990       2553        260          3
   R-947        L-2       2387       3273        443          3
   R-948        L-5       1356       2480        264          2
   R-949        L-4       2200       2735        453          5
   R-950        L-5       2017       2721        292          2
   R-951        L-1        426        881        289          3
   R-952        L-4       1636       3032        399          2
   R-953        L-5       1833       3078        231          5
   R-954        L-4       1664       2920        314          5
   R-955        L-1       1119       1509        236          5
   R-956        L-2       2448       3273        220          2
   R-957        L-4       2207       2889        258          3
   R-958        L-5       2433       2958        342          4
   R-959        L-3        699       1812        398          2
   R-960        L-1       1866       2239        232          3
   R-961        L-2       2306       3075        272          2
   R-962        L-3        935       2129        353          1
   R-963        L-5       1421       2206        286          2
   R-964        L-3       1030       2381        263          2
   R-965        L-3       1248       2357        278          2
   R-966        L-5        598       1635        311          3
   R-967        L-2        238        626        213          5
   R-968        L-1        231       1547        312          1
   R-969        L-3       2377       3019        446          2
   R-970        L-1        860       1382        447          5
   R-971        L-3       1493       2390        444          3
   R-972        L-5       1192       2045        424          4
   R-973        L-1        754       1372        260          2
   R-974        L-3        801       1425        200          4
   R-975        L-3       2173       3619        384          4
   R-976        L-5       2289       2916        277          3
   R-977        L-3       1894       3252        300          4
   R-978        L-2       2289       2955        210          2
   R-979        L-4        590       2018        307          1
   R-980        L-5        974       2175        362          2
   R-981        L-1       2476       3412        214          2
   R-982        L-4       1286       2277        332          3
   R-983        L-2        786       1206        367          4
   R-984        L-4       1679       3112        491          4
   R-985        L-3       1827       2805        260          3
   R-986        L-2        405       1082        245          1
   R-987        L-3        688       1852        283          3
   R-988        L-1       1202       1826        480          5
   R-989        L-4       1693       2257        321          1
   R-990        L-3       1008       1858        354          4
   R-991        L-3       1513       2405        473          2
   R-992        L-3        594       1646        378          1
   R-993        L-3        499       1143        370          1
   R-994        L-1        384       1642        495          2
   R-995        L-2       2144       3098        363          3
   R-996        L-4       1107       2595        499          2
   R-997        L-5       2200       3128        479          3
   R-998        L-5       1114       1843        359          3
   R-999        L-5       2230       3434        289          2
  R-1000        L-3       1534       2064        449          1
