InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-739        L-5       1281       1576        241          4
   R-740        L-3       1982       3475        317          3
   R-741        L-5        418       1381        479          2
   R-742        L-3        328       1507        214          5
   R-743        L-2       1211       1510        229          3
   R-744        L-5       1217       2557        378          3
   R-745        L-4        683       1033        228          1
   R-746        L-1       2434       3741        201          4
   R-747        L-3       1610       2355        340          2
   R-748        L-4       2299       3081        343          2
   R-749        L-4       2074       2766        203          5
   R-750        L-2       1004       1632        220          5
   R-751        L-4        507       1911        463          4
   R-752        L-3        351       1809        459          4
   R-753        L-3        394       1274        277          2
   R-754        L-5        541       1509        470          1
   R-755        L-1       2177       2750        465          4
   R-756        L-2       1596       2143        316          3
   R-757        L-5        461       1906        473          2
   R-758        L-3        300       1753        284          1
   R-759        L-3       1341       1737        283          5
   R-760        L-3       1568       3041        473          1
   R-761        L-1       1487       2922        275          1
   R-762        L-5        597       1620        495          3
   R-763        L-1        353       1347        248          2
   R-764        L-1       2063       3421        434          3
   R-765        L-5       1751       2973        491          2
   R-766        L-3       1560       2476        380          4
   R-767        L-5        601       1184        438          2
   R-768        L-2       2224       3678        322          2
   R-769        L-1       1784       2212        218          2
   R-770        L-1        649       1274        261          1
   R-771        L-5       1101       1634        326          5
   R-772        L-2        514       1077        380          3
   R-773        L-1       1926       2783        415          4
   R-774        L-3       1184       1868        466          5
   R-775        L-1       1000       2048        421          1
   R-776        L-1       1015       2036        246          4
   R-777        L-4       2100       3161        439          3
   R-778        L-1       1855       2336        267          3
   R-779        L-5       1183       1477        277          1
   R-780        L-2       2222       3040        432          5
   R-781        L-3       1935       3132        395          2
   R-782        L-3        458       1186        353          3
   R-783        L-1       1817       2325        309          5
   R-784        L-1       1082       2553        217          1
   R-785        L-2       1006       2340        498          1
   R-786        L-1       2233       3711        365          3
   R-787        L-1       1075       2168        249          2
   R-788        L-1       2277       3660        201          5
   R-789        L-1        868       1646        386          1
   R-790        L-2        422       1269        464          1
   R-791        L-4        982       2169        327          2
   R-792        L-1       1624       3080        208          5
   R-793        L-4        673        996        281          1
   R-794        L-5       2224       3620        442          2
   R-795        L-4       1946       3175        460          3
   R-796        L-2       2264       2685        236          2
   R-797        L-5       1853       2405        305          1
   R-798        L-1       1432       2619        335          3
   R-799        L-3       2132       2599        368          3
   R-800        L-3        743       1824        391          2
   R-801        L-4       2212       2917        246          3
   R-802        L-2        941       1791        271          1
   R-803        L-4       1597       2752        500          2
   R-804        L-3        923       1444        215          5
   R-805        L-5       2344       3259        340          1
   R-806        L-2       1487       1784        245          3
   R-807        L-4       1371       1973        256          3
   R-808        L-4        529       1303        370          1
   R-809        L-1        660       1182        284          4
   R-810        L-3        272       1442        434          4
   R-811        L-4       2257       3393        217          2
   R-812        L-2       1760       2625        460          5
   R-813        L-2        416       1768        283          1
   R-814        L-5       1438       2732        335          4
   R-815        L-5        303       1538        400          5
   R-816        L-3        835       2108        422          5
   R-817        L-2       2391       3059        366          2
   R-818        L-2       2275       3391        374          5
   R-819        L-1       2489       3344        402          3
   R-820        L-1       1161       2212        286          4
   R-821        L-1       2053       2657        428          5
   R-822        L-4       2359       3183        415          1
   R-823        L-4       1400       2044        416          2
   R-824        L-1       1485       2031        319          2
   R-825        L-5       2070       2802        437          5
   R-826        L-4       1864       3021        425          5
   R-827        L-1        685       1428        314          4
   R-828        L-2       1469       1891        283          5
   R-829        L-3        547       1310        232          2
   R-830        L-4       2054       2392        295          3
   R-831        L-3       1074       2083        257          3
   R-832        L-1        573       1942        212          4
   R-833        L-3       2223       3546        405          4
   R-834        L-3        678       1796        352          1
   R-835        L-4        582       1796        442          5
   R-836        L-3        499       1134        397          3
   R-837        L-4       1958       2977        436          3
   R-838        L-3       1671       2608        327          5
   R-839        L-3       1824       2929        305          3
   R-840        L-5       1858       2927        204          5
   R-841        L-4        690       2146        220          2
   R-842        L-4       2425       3423        349          2
   R-843        L-4       1819       3030        372          3
   R-844        L-3       2289       3675        393          3
   R-845        L-2        301        922        409          1
   R-846        L-1       2425       3856        477          5
   R-847        L-5        999       1844        499          5
   R-848        L-5       1846       2893        374          4
   R-849        L-1        889       1924        422          5
   R-850        L-1       1857       2418        270          5
   R-851        L-5       1152       2449        422          4
   R-852        L-3       1901       3084        221          2
   R-853        L-5       2081       2682        272          3
   R-854        L-1        857       1794        419          4
   R-855        L-3       2090       3511        486          3
   R-856        L-5       1669       2433        386          5
   R-857        L-2       1901       2802        262          3
   R-858        L-4       1571       2281        207          1
   R-859        L-2       1115       2363        448          1
   R-860        L-4        661       1290        379          2
   R-861        L-4        738       1225        464          5
   R-862        L-4       1079       2566        393          4
   R-863        L-3       1048       2106        309          2
   R-864        L-1        890       1335        278          2
   R-865        L-2        240       1387        455          2
   R-866        L-2       1009       2133        274          1
   R-867        L-2       1731       3227        416          3
   R-868        L-2       2295       2841        305          5
   R-869        L-5       2457       3168        387          3
   R-870        L-3       2358       3087        455          3
   R-871        L-5       2228       3536        410          2
   R-872        L-5        533       1869        477          5
   R-873        L-1       1364       2597        456          2
   R-874        L-4       1435       1824        227          2
   R-875        L-4        727       1286        269          4
   R-876        L-3       2157       2836        488          5
   R-877        L-3       1210       2693        412          2
   R-878        L-1       1856       3167        468          5
   R-879        L-3        797       1809        319          3
   R-880        L-1       2500       2943        331          4
   R-881        L-5        835       1978        485          4
   R-882        L-3       1263       2553        216          1
   R-883        L-3       2490       3279        490          4
   R-884        L-5       2149       3184        500          5
   R-885        L-2        734       1660        498          4
   R-886        L-1       1896       2503        348          1
   R-887        L-4       2455       3736        430          2
   R-888        L-5       1125       2122        361          2
   R-889        L-2       1654       2233        223          1
   R-890        L-2        839       1361        401          3
   R-891        L-4        619       1851        480          5
   R-892        L-5       1292       2071        384          1
   R-893        L-4        520       1501        345          2
   R-894        L-1       2378       2816        395          3
   R-895        L-3        246       1300        325          1
   R-896        L-5        722       1209        383          1
   R-897        L-5        694       2111        218          2
   R-898        L-2        828       1800        249          3
   R-899        L-5       1018       2093        410          1
   R-900        L-2        570       1525        339          3
   R-901        L-3       1020       2268        266          3
   R-902        L-4       2066       3485        250          4
   R-903        L-4       2446       3268        206          1
   R-904        L-5       1272       1965        471          1
   R-905        L-5       1535       2903        357          2
   R-906        L-2        508       1811        497          4
   R-907        L-5       1853       2777        201          4
   R-908        L-4       2160       3077        325          4
   R-909        L-3        656       1237        399          4
   R-910        L-1        965       1721        454          5
   R-911        L-3        746       1302        301          1
   R-912        L-5       1417       2249        294          5
   R-913        L-4       1109       2534        370          1
   R-914        L-3       2093       2771        425          3
   R-915        L-5        400       1458        420          2
   R-916        L-1        433        989        352          1
   R-917        L-2       1953       2537        240          5
   R-918        L-1       1521       2400        362          4
   R-919        L-1       2121       3175        377          4
   R-920        L-1        944       1284        269          4
   R-921        L-4       1203       2632        372          5
   R-922        L-3       1602       3095        460          1
   R-923        L-1       1855       2505        459          1
   R-924        L-3        231       1551        258          4
   R-925        L-1        450       1331        406          2
   R-926        L-3       1033       2320        244          5
   R-927        L-4        863       1451        374          4
   R-928        L-2       1971       3207        428          3
   R-929        L-4        387       1524        437          4
   R-930        L-5       1338       2497        268          4
   R-931        L-2        822       2206        309          1
   R-932        L-3        545       1374        332          5
   R-933        L-2       1511       2491        380          1
   R-934        L-5       1570       2149        249          4
   R-935        L-3       1757       3197        433          4
   R-936        L-1       1535       3030        460          5
   R-937        L-1        749       1457        379          3
   R-938        L-2       1209       1810        370          2
   R-939        L-4        252        923        350          1
   R-940        L-4        465       1262        413          5
   R-941        L-3       1600       2848        374          3
   R-942        L-3       1361       2171        327          5
   R-943        L-1        568       1997        449          5
   R-944        L-5        708       1296        243          1
   R-945        L-3       1795       2279        308          1
   R-946        L-1       2102       3110        281          2
   R-947        L-4       1384       2408        389          4
   R-948        L-5        714       1103        202          5
   R-949        L-2        724       1550        310          2
   R-950        L-4       1606       2713        377          2
   R-951        L-3        603       1244        246          4
   R-952        L-3       2086       3469        202          2
   R-953        L-1       1668       3005        260          3
   R-954        L-3        477       1085        368          2
   R-955        L-2       2045       2716        464          5
   R-956        L-3        514       1383        357          2
   R-957        L-3       1169       1667        429          4
   R-958        L-2       1325       1895        222          4
   R-959        L-4       1797       2584        252          1
   R-960        L-5       1735       2748        251          1
   R-961        L-4       1010       1799        261          4
   R-962        L-5       1879       2747        423          2
   R-963        L-3       2221       3041        352          3
   R-964        L-2       1973       2507        451          2
   R-965        L-1        701       1373        353          3
   R-966        L-5       1191       1633        347          1
   R-967        L-5        796       1854        432          3
   R-968        L-1       2447       3119        406          2
   R-969        L-2       1994       3126        382          1
   R-970        L-4        408        997        488          3
   R-971        L-1        984       1742        376          5
   R-972        L-2       1723       2496        221          3
   R-973        L-5       1286       2102        209          3
   R-974        L-2        357       1032        264          2
   R-975        L-5       1098       1922        317          4
   R-976        L-2       1076       1991        271          3
   R-977        L-4        619       1561        378          4
   R-978        L-5       1866       2327        381          3
   R-979        L-3       1505       2085        237          5
   R-980        L-4        787       1766        232          2
   R-981        L-5       1103       2148        329          3
   R-982        L-2        958       2286        415          4
   R-983        L-1        224       1179        209          5
   R-984        L-3        796       1400        390          5
   R-985        L-1       1852       3149        342          1
   R-986        L-2        708       2016        395          2
   R-987        L-5       1869       3175        261          3
   R-988        L-3        220        985        377          1
   R-989        L-4        961       1978        279          1
   R-990        L-4       1453       2930        254          3
   R-991        L-5       2476       3281        479          1
   R-992        L-5       2293       3501        393          4
   R-993        L-1       1606       2855        232          2
   R-994        L-4        828       1206        273          3
   R-995        L-3       2174       3605        349          1
   R-996        L-5       1901       2909        227          4
   R-997        L-5       1326       2219        424          4
   R-998        L-5       2495       3604        252          3
   R-999        L-3       2407       3617        407          4
  R-1000        L-2       2287       3763        273          3
