InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-739        L-5       1132       2622        394          2
   R-740        L-1        912       1490        437          2
   R-741        L-1       1633       2779        364          1
   R-742        L-2        988       2190        495          2
   R-743        L-4       2206       3424        320          5
   R-744        L-1        256       1109        351          1
   R-745        L-1       1819       2369        302          1
   R-746        L-5       1091       1931        383          4
   R-747        L-1        578       1465        467          1
   R-748        L-1       1985       3378        372          1
   R-749        L-3       1026       2294        445          1
   R-750        L-1       1660       2054        339          3
   R-751        L-4       1336       1789        257          3
   R-752        L-4       2414       2948        260          4
   R-753        L-2        526       1180        225          5
   R-754        L-2        289        658        276          3
   R-755        L-5       1226       2718        479          3
   R-756        L-4        911       2197        461          2
   R-757        L-5        447       1583        438          5
   R-758        L-2        706       1901        261          4
   R-759        L-5       2226       3568        405          1
   R-760        L-3       1144       1682        331          2
   R-761        L-4       1447       2341        482          5
   R-762        L-2        960       1852        332          4
   R-763        L-3       1765       3154        426          2
   R-764        L-2       1756       2357        418          1
   R-765        L-5       1247       2580        284          4
   R-766        L-2       2326       2757        238          3
   R-767        L-1        742       1635        488          2
   R-768        L-1        849       2094        446          2
   R-769        L-3        408       1283        287          3
   R-770        L-2        251       1728        297          2
   R-771        L-5       2109       3270        285          5
   R-772        L-3        369       1777        450          2
   R-773        L-5       1845       2153        296          4
   R-774        L-4        816       1276        273          5
   R-775        L-5       2172       3042        448          2
   R-776        L-1       2455       3250        492          5
   R-777        L-4       1004       2019        281          5
   R-778        L-1       1802       2732        417          5
   R-779        L-2       2294       3054        387          3
   R-780        L-2       2110       3460        342          5
   R-781        L-2        772       1478        277          5
   R-782        L-3       2032       2694        434          4
   R-783        L-1        518       1681        417          4
   R-784        L-2        615       1390        234          5
   R-785        L-5       2420       2859        356          2
   R-786        L-4       1636       2118        446          1
   R-787        L-2        434        980        302          2
   R-788        L-3       1541       1957        399          5
   R-789        L-1       1500       2369        382          4
   R-790        L-5       1420       2129        329          3
   R-791        L-1        484       1219        218          5
   R-792        L-5       1168       1495        303          3
   R-793        L-2       1796       2533        411          5
   R-794        L-1       1990       3316        212          4
   R-795        L-4        686       1874        418          5
   R-796        L-5       2435       3822        477          1
   R-797        L-4       1563       2450        251          3
   R-798        L-4       1486       1813        206          3
   R-799        L-5       1614       2775        439          4
   R-800        L-2       1856       2185        299          5
   R-801        L-1        538       1913        391          3
   R-802        L-3        949       1904        444          2
   R-803        L-1       2267       3686        252          3
   R-804        L-2        867       1952        303          4
   R-805        L-3       1120       1790        411          4
   R-806        L-5        495       1620        225          3
   R-807        L-4        458       1626        427          4
   R-808        L-2        364       1619        382          3
   R-809        L-3       1279       2376        204          1
   R-810        L-2        329       1485        499          3
   R-811        L-4       2081       2868        276          5
   R-812        L-1        870       1596        447          3
   R-813        L-5       1396       2147        260          4
   R-814        L-5       1559       1962        268          5
   R-815        L-3        555       1311        404          5
   R-816        L-3        830       1873        283          4
   R-817        L-3       1521       2493        367          2
   R-818        L-1        955       1377        201          4
   R-819        L-2       1065       1774        359          3
   R-820        L-3        504       1018        222          2
   R-821        L-3        809       1595        274          2
   R-822        L-2        684        906        217          4
   R-823        L-2        411       1003        462          1
   R-824        L-1       1151       2437        391          2
   R-825        L-4        658       1902        218          5
   R-826        L-3        913       2231        284          5
   R-827        L-4       1256       2713        268          4
   R-828        L-5       2432       3667        267          2
   R-829        L-1       1315       2379        225          5
   R-830        L-4        900       1745        263          4
   R-831        L-1       1053       1713        382          3
   R-832        L-4       2484       3898        476          5
   R-833        L-1       2182       3662        306          4
   R-834        L-5       1081       2560        328          4
   R-835        L-1       1817       2464        208          5
   R-836        L-3       1449       2011        357          2
   R-837        L-3       2123       3599        229          5
   R-838        L-5       1358       2096        415          5
   R-839        L-2        424       1642        324          1
   R-840        L-1       2341       3429        359          2
   R-841        L-2       2235       2810        455          2
   R-842        L-5       1780       3154        253          1
   R-843        L-1        207       1707        326          4
   R-844        L-4       2026       3155        426          2
   R-845        L-2       1484       1833        316          2
   R-846        L-3       1551       1780        211          2
   R-847        L-5       2450       3789        401          3
   R-848        L-5       1693       2900        494          1
   R-849        L-1        741       1481        264          3
   R-850        L-2       1021       1689        284          2
   R-851        L-1       1453       2041        240          5
   R-852        L-2        514       1476        243          5
   R-853        L-2       2039       2592        321          2
   R-854        L-4       2464       3209        467          4
   R-855        L-5        762       1768        251          1
   R-856        L-3        224        604        315          3
   R-857        L-3       1243       1602        278          1
   R-858        L-1       1748       2482        247          2
   R-859        L-4       1425       2021        451          3
   R-860        L-5       1358       2609        476          1
   R-861        L-1        230       1396        295          4
   R-862        L-5       1378       2790        461          3
   R-863        L-4       1672       2680        442          5
   R-864        L-3       2139       2933        238          2
   R-865        L-4        791       1255        410          5
   R-866        L-1       1703       3127        353          3
   R-867        L-1       1188       2476        328          4
   R-868        L-2        913       2105        308          4
   R-869        L-4       1534       1856        228          5
   R-870        L-5        706       1310        483          4
   R-871        L-2        422       1239        237          2
   R-872        L-5       1644       2499        283          5
   R-873        L-4       2269       2899        476          1
   R-874        L-3       2189       3456        271          2
   R-875        L-2       1398       2425        228          4
   R-876        L-3       1515       2113        364          1
   R-877        L-1       1450       1829        310          3
   R-878        L-4       2036       3500        261          2
   R-879        L-1       1805       2647        496          5
   R-880        L-4       1215       1570        308          3
   R-881        L-3        455       1024        255          1
   R-882        L-1       1729       2638        500          4
   R-883        L-2       1300       2418        409          3
   R-884        L-1       1579       2369        354          3
   R-885        L-1       1309       2787        311          4
   R-886        L-5        988       2238        435          2
   R-887        L-4       1828       3216        445          2
   R-888        L-5       1564       2905        483          2
   R-889        L-3       2470       3532        378          1
   R-890        L-4        813       1578        464          3
   R-891        L-2       1845       3032        293          3
   R-892        L-1       1168       1633        306          5
   R-893        L-3       1591       2872        404          1
   R-894        L-2        432        974        225          3
   R-895        L-5       2136       2845        272          2
   R-896        L-5       1723       2267        344          3
   R-897        L-3       1805       2808        378          1
   R-898        L-4       2113       2543        204          4
   R-899        L-2        978       2096        394          4
   R-900        L-4       1257       2399        275          4
   R-901        L-1       1099       1424        256          1
   R-902        L-3       2322       3293        462          4
   R-903        L-4       1110       1647        294          4
   R-904        L-3       1780       3167        284          1
   R-905        L-4        714       1328        454          4
   R-906        L-3       2258       3301        270          2
   R-907        L-5       1129       2629        351          4
   R-908        L-2       1742       2173        304          5
   R-909        L-3        939       2122        372          2
   R-910        L-4       2353       3064        266          5
   R-911        L-4       2139       2730        278          5
   R-912        L-2        770       2040        354          5
   R-913        L-2       2207       3352        361          4
   R-914        L-3       1368       2297        237          4
   R-915        L-2       1526       2609        214          2
   R-916        L-4       2083       3362        497          5
   R-917        L-4        380       1409        410          4
   R-918        L-1        214        699        212          4
   R-919        L-3       1137       2101        366          4
   R-920        L-5       1797       3297        392          3
   R-921        L-1       1329       1914        307          3
   R-922        L-1       1372       2452        311          2
   R-923        L-2       1191       2022        446          2
   R-924        L-3       1008       1692        391          3
   R-925        L-2       1225       1543        283          2
   R-926        L-3       2050       2568        245          1
   R-927        L-4       1329       2758        248          1
   R-928        L-1        802       2020        376          3
   R-929        L-5       2348       3551        446          5
   R-930        L-3       2427       3220        389          1
   R-931        L-2       1459       2291        291          5
   R-932        L-4       2302       3680        391          2
   R-933        L-3       2082       3010        393          3
   R-934        L-1       1301       2455        277          2
   R-935        L-3       1589       2929        271          2
   R-936        L-1       1054       1625        261          3
   R-937        L-3        959       1502        214          4
   R-938        L-5        724       2175        440          4
   R-939        L-4        234        996        229          2
   R-940        L-1       1904       2392        354          5
   R-941        L-3       2364       3343        202          5
   R-942        L-4       2132       2968        430          3
   R-943        L-5       1832       3261        355          1
   R-944        L-4        287        690        372          4
   R-945        L-2       1396       2561        494          4
   R-946        L-4       1487       2393        440          3
   R-947        L-2        302       1336        391          2
   R-948        L-2        502       1635        384          2
   R-949        L-5        515       1437        233          4
   R-950        L-4        750       1347        419          2
   R-951        L-4        415       1436        475          3
   R-952        L-3       2338       2601        256          5
   R-953        L-3       1241       2043        309          2
   R-954        L-1        834       1698        472          1
   R-955        L-1       2247       3062        205          2
   R-956        L-5       2241       2990        288          5
   R-957        L-3       1271       2118        463          2
   R-958        L-1        828       1992        246          1
   R-959        L-4       2026       2738        497          1
   R-960        L-5        248       1414        470          2
   R-961        L-5        514       1735        430          3
   R-962        L-5       2399       3875        402          3
   R-963        L-5       2341       3505        384          4
   R-964        L-3        915       2210        240          5
   R-965        L-2       1671       2700        448          2
   R-966        L-3        565       1251        384          1
   R-967        L-1       1656       2487        448          5
   R-968        L-2       1097       1365        204          3
   R-969        L-4       1510       2332        369          1
   R-970        L-4       1610       2742        417          4
   R-971        L-4       2156       3303        297          1
   R-972        L-4       2114       2614        321          3
   R-973        L-1       2332       2698        236          3
   R-974        L-3       1952       2699        394          4
   R-975        L-2       1184       2531        433          1
   R-976        L-3        699       1416        280          2
   R-977        L-1       2324       3630        460          3
   R-978        L-5        964       2217        463          1
   R-979        L-5       1963       2452        281          1
   R-980        L-4       2417       2847        349          5
   R-981        L-3       1926       2991        398          1
   R-982        L-2       2401       3625        279          5
   R-983        L-2        459       1652        353          5
   R-984        L-5        693       1690        315          4
   R-985        L-3       1146       2437        332          2
   R-986        L-4       1850       3139        376          4
   R-987        L-2        656       1402        452          5
   R-988        L-1       2424       3888        251          4
   R-989        L-1       1824       2574        363          4
   R-990        L-4       2083       2849        333          5
   R-991        L-2       2109       3148        395          1
   R-992        L-4       1098       2093        365          3
   R-993        L-3       1325       2150        409          1
   R-994        L-4       2309       2951        253          4
   R-995        L-4       1775       2726        229          5
   R-996        L-5       1810       2772        455          2
   R-997        L-3       1151       2027        395          4
   R-998        L-2       1024       1709        386          4
   R-999        L-1       1641       3036        288          3
  R-1000        L-5       2354       2935        336          4
