InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-740        L-1        694        974        222          4
   R-741        L-3       1775       2385        439          4
   R-742        L-3       1582       2595        222          4
   R-743        L-1       2474       3016        313          1
   R-744        L-4       2177       3011        312          5
   R-745        L-3       1673       2691        439          4
   R-746        L-2        497       1724        439          4
   R-747        L-4       2486       2901        389          2
   R-748        L-4       2387       2767        239          5
   R-749        L-2       1702       2162        223          1
   R-750        L-1        324       1807        477          4
   R-751        L-3        915       1555        414          5
   R-752        L-2       1333       2518        480          4
   R-753        L-4       1235       2084        389          3
   R-754        L-2       1688       3167        248          1
   R-755        L-3       2192       2983        312          4
   R-756        L-1        231       1548        415          4
   R-757        L-3       1191       2167        489          5
   R-758        L-1        451       1318        473          1
   R-759        L-1        403       1264        445          3
   R-760        L-3       1647       2819        283          2
   R-761        L-1        448       1696        300          5
   R-762        L-5       2101       3251        223          4
   R-763        L-1       1682       2653        430          5
   R-764        L-3       1368       2037        233          2
   R-765        L-2       1532       1831        258          5
   R-766        L-4       1866       2387        315          3
   R-767        L-5        268       1490        487          3
   R-768        L-2       1547       1918        293          5
   R-769        L-1       1624       2087        282          2
   R-770        L-1       2124       3079        369          3
   R-771        L-1        667       1175        353          4
   R-772        L-2       1067       2025        488          2
   R-773        L-1       1193       2683        426          3
   R-774        L-5        537       1194        255          3
   R-775        L-1       2087       3193        469          4
   R-776        L-2       2280       3601        444          3
   R-777        L-5        407        963        212          5
   R-778        L-4        326       1433        297          3
   R-779        L-3        731       2214        393          1
   R-780        L-1        775       1819        360          1
   R-781        L-2        851       1844        354          2
   R-782        L-4       1945       2800        230          1
   R-783        L-3        773       1661        325          4
   R-784        L-1        792       1751        211          1
   R-785        L-5       1238       2366        303          4
   R-786        L-4       1049       1874        341          3
   R-787        L-4        451       1402        496          5
   R-788        L-4       1993       3318        362          3
   R-789        L-1        686       1114        396          1
   R-790        L-3        360       1350        243          1
   R-791        L-3       2131       2495        213          4
   R-792        L-1        613       2008        401          1
   R-793        L-2        478        929        389          2
   R-794        L-1       1678       2262        240          3
   R-795        L-4       2500       3015        375          2
   R-796        L-1       1468       2474        270          5
   R-797        L-1       1706       3081        475          1
   R-798        L-2        800       1630        499          2
   R-799        L-5       2379       3293        230          4
   R-800        L-4       1285       2628        299          2
   R-801        L-4       1368       2567        232          3
   R-802        L-4       1834       3239        270          2
   R-803        L-2       2194       3279        341          3
   R-804        L-2       1624       2953        455          2
   R-805        L-1        394       1171        350          4
   R-806        L-2       2077       2559        428          1
   R-807        L-3        580       1767        205          2
   R-808        L-3       1669       3037        306          3
   R-809        L-1       1290       2291        345          1
   R-810        L-3       2036       3497        484          4
   R-811        L-4       1780       2633        260          2
   R-812        L-2        689       1780        201          3
   R-813        L-1       2156       3226        232          1
   R-814        L-3       2355       3288        245          2
   R-815        L-3       1613       2655        330          2
   R-816        L-1        732       1381        200          1
   R-817        L-3       2389       3810        412          5
   R-818        L-5       1308       2541        314          1
   R-819        L-2        526       1346        221          4
   R-820        L-1        433       1837        405          3
   R-821        L-4       1519       2577        201          4
   R-822        L-4       1073       1605        394          2
   R-823        L-2       1515       2705        320          5
   R-824        L-5       2231       3483        275          4
   R-825        L-4       2160       3468        405          3
   R-826        L-2       2245       3044        207          2
   R-827        L-3        846       1822        277          4
   R-828        L-3       1153       1593        207          3
   R-829        L-1       2170       3196        207          3
   R-830        L-2       1845       3340        479          3
   R-831        L-3       2259       3359        270          5
   R-832        L-5       1884       3224        248          4
   R-833        L-5        629       1265        381          5
   R-834        L-4       2261       3607        258          3
   R-835        L-1        568       1682        235          3
   R-836        L-4       1822       3198        364          1
   R-837        L-2        224       1485        240          4
   R-838        L-5       1960       3410        302          5
   R-839        L-3       1916       2950        260          3
   R-840        L-3       1578       2540        454          1
   R-841        L-4        802       1792        485          5
   R-842        L-3       1687       2153        324          1
   R-843        L-4        612       1448        429          2
   R-844        L-1       1173       1638        408          3
   R-845        L-3       1584       1988        350          4
   R-846        L-2        619       2084        396          3
   R-847        L-3       2311       3648        204          2
   R-848        L-2        644       1096        276          2
   R-849        L-2       1532       2356        405          1
   R-850        L-3       2286       3134        333          5
   R-851        L-5       1833       3218        406          2
   R-852        L-3        734       1569        258          2
   R-853        L-4       1130       1941        341          3
   R-854        L-5        703       1399        465          5
   R-855        L-3       1659       2564        308          1
   R-856        L-1       1069       1865        276          2
   R-857        L-2       2073       2579        460          1
   R-858        L-3       1561       2785        244          1
   R-859        L-2        765       1424        390          4
   R-860        L-5       2411       3625        297          4
   R-861        L-3       1357       2632        479          2
   R-862        L-1       1975       2690        230          1
   R-863        L-3       1324       1787        359          1
   R-864        L-3       2123       3578        453          3
   R-865        L-4       1349       2573        332          5
   R-866        L-1       2060       3072        302          2
   R-867        L-5        405       1734        446          2
   R-868        L-2       1284       2104        457          4
   R-869        L-5       1571       2007        273          1
   R-870        L-5       1129       1909        452          3
   R-871        L-3       1097       1698        482          2
   R-872        L-4       1004       1602        477          4
   R-873        L-2       1876       3296        405          1
   R-874        L-1        604       1155        336          4
   R-875        L-1       1761       2846        275          3
   R-876        L-1       2113       3085        331          2
   R-877        L-2       1191       1505        247          2
   R-878        L-1       1794       2550        376          2
   R-879        L-2       1917       3213        265          1
   R-880        L-4        373       1290        286          4
   R-881        L-4        239       1106        289          3
   R-882        L-4       1422       2031        341          3
   R-883        L-5        752       1789        280          2
   R-884        L-5       1661       2913        404          5
   R-885        L-4       2414       3850        208          2
   R-886        L-3        443       1380        458          1
   R-887        L-4       1168       2424        401          2
   R-888        L-5       1420       2529        210          4
   R-889        L-4        528       1099        333          2
   R-890        L-3       1559       2117        226          4
   R-891        L-1        805       1994        404          4
   R-892        L-3        514       1145        253          4
   R-893        L-3       1821       2293        472          3
   R-894        L-3       1705       2560        288          5
   R-895        L-1       1365       2170        277          3
   R-896        L-3       1705       2471        404          5
   R-897        L-1       1794       3244        378          5
   R-898        L-3       1362       2603        351          2
   R-899        L-3        691       1695        475          2
   R-900        L-1        258        713        342          1
   R-901        L-2        895       2057        453          2
   R-902        L-2        832       1946        486          1
   R-903        L-5       2293       3494        407          1
   R-904        L-2       2209       3589        216          4
   R-905        L-2        987       1405        407          1
   R-906        L-3       1749       2512        215          3
   R-907        L-4       1760       2462        415          2
   R-908        L-2        449       1559        296          5
   R-909        L-5        992       2221        200          1
   R-910        L-4       1277       1735        419          2
   R-911        L-3        908       1838        237          1
   R-912        L-2       1636       2675        485          1
   R-913        L-1       1353       1979        220          5
   R-914        L-5        428       1436        354          5
   R-915        L-1       1979       3219        484          2
   R-916        L-4       1083       1528        434          5
   R-917        L-5       1263       2254        329          2
   R-918        L-4       2333       3109        416          2
   R-919        L-4       1144       1832        237          3
   R-920        L-2       1444       2719        427          1
   R-921        L-5        309        887        299          2
   R-922        L-4       1472       2972        251          5
   R-923        L-5       1919       2967        345          3
   R-924        L-3        742       1993        282          3
   R-925        L-5        951       2040        233          3
   R-926        L-4       2299       3482        331          2
   R-927        L-1       2382       3555        348          1
   R-928        L-4       2263       3281        499          1
   R-929        L-5       1236       1794        216          5
   R-930        L-2       1430       2072        258          2
   R-931        L-3       2230       3285        453          2
   R-932        L-2        996       1631        472          3
   R-933        L-3        561       1069        320          3
   R-934        L-4        755       2240        410          1
   R-935        L-5        584       1790        447          4
   R-936        L-3       1079       2298        294          4
   R-937        L-5       1831       3095        354          4
   R-938        L-3        951       2338        434          4
   R-939        L-1       2109       3544        419          4
   R-940        L-1        444       1258        210          3
   R-941        L-2       2131       3488        264          2
   R-942        L-2       1517       2335        265          4
   R-943        L-5        426       1895        390          5
   R-944        L-5        564       1943        327          5
   R-945        L-4        604       1890        443          3
   R-946        L-1       2365       3527        458          2
   R-947        L-3       1413       1924        272          5
   R-948        L-5       2118       3197        466          4
   R-949        L-5       1002       1874        493          5
   R-950        L-1       2109       3424        313          4
   R-951        L-2        516       1608        378          3
   R-952        L-1       2383       2886        391          3
   R-953        L-2        731       1597        345          2
   R-954        L-2       1815       2988        255          4
   R-955        L-1       2159       2484        223          3
   R-956        L-3        997       1360        302          2
   R-957        L-4       1648       2335        210          2
   R-958        L-1        399        814        349          3
   R-959        L-5       1989       2844        494          5
   R-960        L-3        793       2276        480          4
   R-961        L-1       1622       3091        234          3
   R-962        L-2       1257       1955        353          5
   R-963        L-1       1951       2993        395          5
   R-964        L-4       2482       3112        351          1
   R-965        L-5       2311       2762        405          4
   R-966        L-5        888       2316        410          1
   R-967        L-4       2204       3107        350          4
   R-968        L-1        320       1775        210          4
   R-969        L-1       2389       3469        276          5
   R-970        L-5       1046       1459        213          1
   R-971        L-3       2261       2716        417          3
   R-972        L-4       1527       2163        480          5
   R-973        L-1        507       1501        274          3
   R-974        L-5       2386       2941        311          2
   R-975        L-5        671       1870        252          3
   R-976        L-1       1426       2257        343          3
   R-977        L-4        901       2218        321          3
   R-978        L-3       2036       2667        267          3
   R-979        L-5       1508       2428        382          3
   R-980        L-3       1953       3103        385          3
   R-981        L-3        886       1543        236          1
   R-982        L-1        590       1159        432          4
   R-983        L-2       1707       3099        429          5
   R-984        L-1       2118       3001        218          2
   R-985        L-1       1398       2266        355          3
   R-986        L-4        994       1430        273          5
   R-987        L-3       1389       2543        338          5
   R-988        L-1       1234       2164        232          4
   R-989        L-5        800       1822        339          3
   R-990        L-3        477       1735        272          1
   R-991        L-5       1819       3064        222          4
   R-992        L-4       1956       2561        417          5
   R-993        L-3       1451       2184        392          3
   R-994        L-5       1221       2668        269          4
   R-995        L-3       2142       3124        461          1
   R-996        L-3       1164       1527        341          4
   R-997        L-4       2199       3631        315          5
   R-998        L-1        778       2037        360          4
   R-999        L-1        234        690        339          5
  R-1000        L-5       1304       2518        217          1
