InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-741        L-4        224       1241        266          5
   R-742        L-3       1173       2633        389          4
   R-743        L-2       1235       2583        209          1
   R-744        L-2       1263       2701        229          3
   R-745        L-3       2430       3433        340          2
   R-746        L-5       1287       1898        424          4
   R-747        L-4        563       1128        303          3
   R-748        L-4       1722       2850        222          3
   R-749        L-4        371       1557        351          5
   R-750        L-4       1251       2119        380          5
   R-751        L-3        730       2216        298          1
   R-752        L-1       1032       1544        368          4
   R-753        L-4       1754       3231        401          4
   R-754        L-5        304       1773        255          4
   R-755        L-4       2093       3365        423          2
   R-756        L-4        466       1705        425          2
   R-757        L-2       2296       2975        204          4
   R-758        L-5       2418       3240        220          3
   R-759        L-1       1787       2463        435          2
   R-760        L-1        515       1844        492          1
   R-761        L-5       2235       2921        245          4
   R-762        L-4        425       1414        302          1
   R-763        L-4       2454       3154        413          1
   R-764        L-2        796       1844        364          5
   R-765        L-3        224       1622        295          5
   R-766        L-4       1274       2159        244          3
   R-767        L-5       1423       2311        484          4
   R-768        L-2        409       1389        357          4
   R-769        L-3       1986       2988        476          2
   R-770        L-5        739       1389        226          3
   R-771        L-3       2101       2840        450          3
   R-772        L-3       1020       1557        433          1
   R-773        L-5       2383       3454        234          3
   R-774        L-4        344       1133        340          3
   R-775        L-4       1021       2259        307          4
   R-776        L-2       1035       1457        304          4
   R-777        L-1        709       1214        225          5
   R-778        L-5       2236       2557        292          2
   R-779        L-2       2240       3156        313          5
   R-780        L-5        851       1548        274          1
   R-781        L-1       2107       2767        248          1
   R-782        L-4       1898       2739        314          4
   R-783        L-1        834       1336        229          2
   R-784        L-5       2028       2854        350          3
   R-785        L-3       2496       3407        278          3
   R-786        L-2       2447       3067        309          4
   R-787        L-2        334       1479        367          3
   R-788        L-1       1114       2303        479          2
   R-789        L-4       2102       2754        276          3
   R-790        L-3       1844       2181        258          1
   R-791        L-3       1062       1679        468          4
   R-792        L-1       1625       2850        209          2
   R-793        L-5       2185       3148        343          5
   R-794        L-2       2414       3071        245          4
   R-795        L-1       1310       2240        316          5
   R-796        L-2        612       1517        200          2
   R-797        L-3       1428       2005        225          3
   R-798        L-3       2041       2993        446          3
   R-799        L-1        932       1798        256          5
   R-800        L-1       2063       3440        248          2
   R-801        L-1       1810       2319        436          1
   R-802        L-4       2302       2897        496          2
   R-803        L-3       1901       3253        495          1
   R-804        L-2       1734       2753        283          1
   R-805        L-3       1558       2743        202          2
   R-806        L-2       1270       1736        248          1
   R-807        L-5        826       1833        454          5
   R-808        L-2        681       2005        366          2
   R-809        L-3       2393       3651        221          3
   R-810        L-5       1009       2180        345          2
   R-811        L-5        720       2137        322          2
   R-812        L-1        589       1012        207          4
   R-813        L-2       1063       1558        317          2
   R-814        L-4       1282       2365        215          5
   R-815        L-5       2322       3175        256          1
   R-816        L-2        545       1263        496          2
   R-817        L-1       2301       3035        231          5
   R-818        L-2       1581       1915        250          5
   R-819        L-1        915       1970        355          4
   R-820        L-4        948       1803        205          4
   R-821        L-2        332       1078        245          5
   R-822        L-2        884       1866        277          2
   R-823        L-1       1011       2001        312          1
   R-824        L-5       2164       3401        219          3
   R-825        L-1        482       1121        232          3
   R-826        L-5       1884       2846        247          2
   R-827        L-3       2217       2947        454          3
   R-828        L-4        416       1191        438          4
   R-829        L-1       2301       3742        353          1
   R-830        L-2       1232       2041        318          5
   R-831        L-4       2075       2804        487          5
   R-832        L-3        405       1613        400          4
   R-833        L-3       1863       2574        244          5
   R-834        L-3       1947       2312        356          4
   R-835        L-4        266       1495        256          4
   R-836        L-3       1426       2158        434          5
   R-837        L-4       1075       2041        242          4
   R-838        L-1        333       1369        349          3
   R-839        L-5        967       2227        426          2
   R-840        L-4        694       1089        310          2
   R-841        L-2       1796       2815        338          3
   R-842        L-5        885       1918        314          4
   R-843        L-5       1463       2570        455          5
   R-844        L-5        975       2058        283          1
   R-845        L-2        201        702        289          4
   R-846        L-5       1227       1813        380          5
   R-847        L-4       1742       2529        269          1
   R-848        L-3       2306       3584        369          3
   R-849        L-5       1682       2807        356          1
   R-850        L-1       2240       3436        452          1
   R-851        L-4        687       1558        485          3
   R-852        L-1       2299       3515        277          3
   R-853        L-3       2176       2460        270          2
   R-854        L-5        968       2408        500          5
   R-855        L-5        391       1146        400          3
   R-856        L-1       1190       2653        349          4
   R-857        L-4       2445       3025        408          4
   R-858        L-2       1675       2680        342          5
   R-859        L-3       2230       3544        224          2
   R-860        L-2       1022       1612        464          3
   R-861        L-1       2332       3257        287          5
   R-862        L-2       1419       2552        396          3
   R-863        L-5       1467       2314        443          3
   R-864        L-3       1995       2623        406          3
   R-865        L-4       1813       2965        363          3
   R-866        L-5        660       1886        304          4
   R-867        L-2        854       1305        361          3
   R-868        L-1       2394       3677        440          3
   R-869        L-5       1804       2999        385          3
   R-870        L-1        696       1948        332          1
   R-871        L-3       2379       3181        490          5
   R-872        L-1       1673       2506        335          5
   R-873        L-3        594       1232        411          2
   R-874        L-4        922       2009        260          3
   R-875        L-3       1838       3261        400          3
   R-876        L-5        960       2322        273          4
   R-877        L-3       1382       2086        268          1
   R-878        L-1       1892       3154        234          5
   R-879        L-4       1164       2101        495          2
   R-880        L-2       1321       1897        267          2
   R-881        L-1       2250       3091        263          4
   R-882        L-5       1377       2431        267          3
   R-883        L-5        475       1494        460          2
   R-884        L-3       1116       1666        358          5
   R-885        L-5        522        953        384          1
   R-886        L-1        699       1512        366          4
   R-887        L-5        768       1759        428          1
   R-888        L-1       2025       3118        484          1
   R-889        L-4       2403       3068        439          2
   R-890        L-5       1404       2455        374          5
   R-891        L-2       1143       2593        311          3
   R-892        L-2       2399       3070        215          1
   R-893        L-3       2267       3472        337          1
   R-894        L-1       1321       2763        245          4
   R-895        L-2       1798       3097        462          1
   R-896        L-3       1721       2867        472          1
   R-897        L-4       2157       2787        494          4
   R-898        L-5       2062       3058        297          2
   R-899        L-3        658       1403        406          2
   R-900        L-4        513       1010        464          2
   R-901        L-5       1005       1752        335          3
   R-902        L-3        293        629        208          2
   R-903        L-5       1911       3407        206          3
   R-904        L-5       2484       3200        381          3
   R-905        L-1       1652       2223        356          2
   R-906        L-4       1655       2130        415          1
   R-907        L-3       1604       2173        254          4
   R-908        L-3       2190       3123        242          4
   R-909        L-5        725       2061        255          3
   R-910        L-3       2280       3107        399          3
   R-911        L-5        286       1153        298          4
   R-912        L-2       1773       2949        282          2
   R-913        L-5        252        946        256          5
   R-914        L-1       1752       1984        214          4
   R-915        L-5        377       1854        304          1
   R-916        L-4       1524       2842        373          2
   R-917        L-3        230        972        324          4
   R-918        L-2        626       2086        250          2
   R-919        L-1       2002       3335        433          5
   R-920        L-4        420       1206        440          2
   R-921        L-1       2123       2854        441          4
   R-922        L-2       1763       2483        232          1
   R-923        L-2       1806       3101        489          1
   R-924        L-1       1193       1850        248          1
   R-925        L-2       2110       3157        224          2
   R-926        L-5        381       1518        484          4
   R-927        L-4       1277       1812        221          1
   R-928        L-2       2161       2611        253          2
   R-929        L-3       2367       3698        283          1
   R-930        L-1       2288       2687        395          1
   R-931        L-5       2476       3748        243          5
   R-932        L-5       2401       2751        239          5
   R-933        L-1       1391       2637        434          5
   R-934        L-5       1054       1649        212          4
   R-935        L-4       1055       1741        262          1
   R-936        L-3        553       1564        479          1
   R-937        L-1        559       1088        322          3
   R-938        L-3       1322       2309        354          2
   R-939        L-3       2223       3720        495          2
   R-940        L-1        228        621        240          1
   R-941        L-4       1076       2331        466          4
   R-942        L-1       1063       1347        240          1
   R-943        L-2        753       1285        420          5
   R-944        L-2       1401       2350        426          3
   R-945        L-3       1430       1866        378          4
   R-946        L-2        587       1777        283          4
   R-947        L-1       1535       2386        340          4
   R-948        L-2       2402       3309        210          5
   R-949        L-2       1661       2032        368          3
   R-950        L-1        524       1326        472          1
   R-951        L-3       1484       2591        417          1
   R-952        L-2       2400       3600        262          2
   R-953        L-2       2374       3703        227          4
   R-954        L-2       2325       3004        245          3
   R-955        L-1        255       1471        333          2
   R-956        L-4       1994       2861        285          2
   R-957        L-1       1599       1986        331          2
   R-958        L-5       1262       1676        272          1
   R-959        L-1       1802       2316        355          1
   R-960        L-3       2394       2751        207          1
   R-961        L-4        782       1382        485          5
   R-962        L-1       1320       2114        430          3
   R-963        L-2       1441       2680        402          4
   R-964        L-3        588       1724        435          2
   R-965        L-1        325       1186        398          2
   R-966        L-5       1636       2575        371          1
   R-967        L-2        978       1398        237          5
   R-968        L-1       1477       2180        334          2
   R-969        L-4       2171       2537        249          3
   R-970        L-2        564       1652        491          1
   R-971        L-3        465        846        351          2
   R-972        L-2       1655       3151        386          2
   R-973        L-3       1712       2798        328          2
   R-974        L-2       2342       3107        257          3
   R-975        L-2       1759       2432        215          2
   R-976        L-4       1773       2653        387          3
   R-977        L-4        230        658        225          3
   R-978        L-4       1161       1565        344          4
   R-979        L-4       2196       2680        259          5
   R-980        L-1       2215       3290        247          4
   R-981        L-4       2164       2924        288          4
   R-982        L-1        448       1098        260          3
   R-983        L-2       1679       3066        427          3
   R-984        L-5       2472       2847        229          2
   R-985        L-5       2182       3644        310          4
   R-986        L-5        650       1764        230          1
   R-987        L-5       1181       1997        467          3
   R-988        L-4       1069       1490        251          3
   R-989        L-1       2118       2822        435          4
   R-990        L-3       1501       2171        250          3
   R-991        L-4        479       1712        261          3
   R-992        L-5        937       1419        460          1
   R-993        L-2       2126       3442        216          4
   R-994        L-4        770       1453        386          3
   R-995        L-2        371       1131        388          1
   R-996        L-2       2077       3238        241          1
   R-997        L-2       1368       2079        424          3
   R-998        L-1       1486       2188        498          4
   R-999        L-3        302        611        284          4
  R-1000        L-3       1154       2364        233          5
