InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-740        L-5       2270       3286        302          3
   R-741        L-3       2341       3152        326          4
   R-742        L-1        963       1932        242          4
   R-743        L-5        837       1728        451          4
   R-744        L-5        300       1188        219          2
   R-745        L-3        417       1388        242          5
   R-746        L-2       2286       3321        486          5
   R-747        L-5       2020       2920        375          3
   R-748        L-4       2471       3815        272          2
   R-749        L-5        342       1825        431          4
   R-750        L-3        342       1236        303          3
   R-751        L-4       1089       1490        222          1
   R-752        L-2       2033       3126        305          3
   R-753        L-5        660       1414        453          4
   R-754        L-4       1648       1943        265          4
   R-755        L-5        215       1302        229          2
   R-756        L-5       1638       2791        264          2
   R-757        L-4        214       1600        249          4
   R-758        L-2       1267       2140        307          2
   R-759        L-4       2287       2681        304          3
   R-760        L-3       1515       2487        416          4
   R-761        L-1        540       1884        440          1
   R-762        L-4        403       1676        483          2
   R-763        L-4       1897       3304        432          5
   R-764        L-4        930       2178        367          5
   R-765        L-5        430       1229        342          2
   R-766        L-1       1709       2492        383          1
   R-767        L-1       2380       2969        340          4
   R-768        L-1       2242       2572        221          2
   R-769        L-1       1324       1924        216          2
   R-770        L-2        407        912        406          3
   R-771        L-5        800       2001        231          5
   R-772        L-2       1042       1566        251          4
   R-773        L-3       2164       3573        229          5
   R-774        L-2       1182       1634        248          5
   R-775        L-5       2063       3253        431          4
   R-776        L-3       2052       2524        231          3
   R-777        L-4       2299       3320        391          5
   R-778        L-2       1636       2689        291          5
   R-779        L-2       1971       3046        373          2
   R-780        L-4       2336       2688        286          3
   R-781        L-2        260        627        233          1
   R-782        L-1       2147       3405        336          5
   R-783        L-1        389       1063        415          5
   R-784        L-5        851       1692        332          2
   R-785        L-2        995       1399        316          4
   R-786        L-5       2276       3332        296          3
   R-787        L-1        684       2007        419          2
   R-788        L-4       1111       1788        473          5
   R-789        L-4        922       1969        238          4
   R-790        L-2        854       2092        350          5
   R-791        L-4       2182       3511        295          2
   R-792        L-2        915       2208        258          5
   R-793        L-1       2216       2476        211          5
   R-794        L-4       2242       2606        225          5
   R-795        L-3        399       1384        457          2
   R-796        L-2       2190       3505        319          3
   R-797        L-1        397       1606        436          3
   R-798        L-1       1297       2323        477          4
   R-799        L-4       2316       3328        286          2
   R-800        L-4        479       1489        482          2
   R-801        L-2       1314       2507        308          4
   R-802        L-4        896       1573        221          5
   R-803        L-1       1593       2540        338          1
   R-804        L-2       2063       3449        221          3
   R-805        L-1       2355       3697        321          3
   R-806        L-4       1825       2150        208          5
   R-807        L-2        425       1616        285          1
   R-808        L-4       1319       1986        285          2
   R-809        L-3        951       1696        210          4
   R-810        L-4       1800       3221        372          2
   R-811        L-4       2220       3333        316          3
   R-812        L-1       1782       2629        311          5
   R-813        L-3       1541       2330        228          2
   R-814        L-2       1072       1694        288          2
   R-815        L-4       1288       1539        247          1
   R-816        L-5        585       1465        404          5
   R-817        L-3        784       1818        226          2
   R-818        L-1       1661       3026        466          5
   R-819        L-2       1424       2877        394          3
   R-820        L-4       2309       2907        488          1
   R-821        L-4        772       1930        203          1
   R-822        L-5        804       1637        489          5
   R-823        L-4        493       1462        378          5
   R-824        L-5       1451       1962        325          4
   R-825        L-1       1381       1947        203          4
   R-826        L-4        655       1787        489          1
   R-827        L-3       2197       3359        365          2
   R-828        L-5       2173       3627        260          4
   R-829        L-1       2496       3932        468          1
   R-830        L-5        647       2080        447          5
   R-831        L-3        942       1660        264          1
   R-832        L-4       1925       2422        339          5
   R-833        L-2        599       1697        319          4
   R-834        L-1       1740       2340        220          1
   R-835        L-3        434       1195        446          4
   R-836        L-2       1014       1687        222          4
   R-837        L-4       1553       2442        392          5
   R-838        L-1       2009       3120        409          1
   R-839        L-1       2182       2985        279          5
   R-840        L-1       1726       2667        324          5
   R-841        L-5       1608       1968        264          5
   R-842        L-2        646       1170        219          1
   R-843        L-5       1100       2506        413          4
   R-844        L-5        831       1503        270          4
   R-845        L-2       1701       2513        397          2
   R-846        L-1       1379       2724        299          5
   R-847        L-3       1389       2315        223          4
   R-848        L-5       1896       2187        273          2
   R-849        L-5       2455       2786        275          5
   R-850        L-3        678       2090        491          1
   R-851        L-5       2306       2734        394          1
   R-852        L-2        372       1870        482          4
   R-853        L-5       1942       2765        218          4
   R-854        L-1        692       1740        487          2
   R-855        L-5       1072       1959        364          5
   R-856        L-4       1934       2699        395          4
   R-857        L-4        608       2032        297          1
   R-858        L-3       1806       2659        369          1
   R-859        L-5       1354       2840        252          5
   R-860        L-2       1656       2884        320          4
   R-861        L-2        449        788        277          3
   R-862        L-2       1379       2555        260          2
   R-863        L-2        819       1545        500          4
   R-864        L-1        829       1209        255          5
   R-865        L-4       2069       2411        206          1
   R-866        L-5       1281       1714        239          3
   R-867        L-2       2289       3711        277          1
   R-868        L-3        907       1996        241          4
   R-869        L-5       1928       2634        454          2
   R-870        L-2       1861       2930        266          5
   R-871        L-3       2183       3270        463          2
   R-872        L-2       2422       3043        299          5
   R-873        L-3       2370       3135        442          5
   R-874        L-3       2239       3547        474          5
   R-875        L-2       1008       1451        293          2
   R-876        L-5        617       2025        253          3
   R-877        L-4       1966       3157        376          3
   R-878        L-2       1268       2224        425          3
   R-879        L-3       2201       2759        491          1
   R-880        L-1       2436       3102        356          2
   R-881        L-4        455       1135        416          2
   R-882        L-5       1062       1694        275          3
   R-883        L-3       2042       3023        309          3
   R-884        L-1        913       2225        394          2
   R-885        L-5        808       1337        240          3
   R-886        L-5       2064       2554        336          1
   R-887        L-3       2008       3399        201          3
   R-888        L-4       2148       3128        206          4
   R-889        L-4       1375       2637        388          2
   R-890        L-4       2378       3315        379          1
   R-891        L-5       1124       2109        290          3
   R-892        L-3        854       1780        498          2
   R-893        L-2       2464       2803        211          2
   R-894        L-5       2218       3442        285          1
   R-895        L-5       1129       2571        499          4
   R-896        L-3       2163       3166        447          5
   R-897        L-4       2465       2970        497          5
   R-898        L-1       2237       3103        419          4
   R-899        L-3       2346       3042        414          4
   R-900        L-2        314        689        362          2
   R-901        L-3        738       2043        302          5
   R-902        L-4       2485       3386        258          4
   R-903        L-4       2101       2738        463          5
   R-904        L-1       2329       2930        243          1
   R-905        L-1        477        799        321          4
   R-906        L-2       1747       2414        436          1
   R-907        L-2        550       1205        364          3
   R-908        L-5       2372       3322        360          2
   R-909        L-1        676       1206        354          4
   R-910        L-5       1754       2499        448          4
   R-911        L-2       1517       2419        205          5
   R-912        L-3       1121       2602        382          5
   R-913        L-1       1978       2913        301          2
   R-914        L-3       1662       2146        256          3
   R-915        L-2        249       1066        235          5
   R-916        L-1       1346       2577        235          5
   R-917        L-4       1251       2661        419          4
   R-918        L-5        997       2198        318          2
   R-919        L-5       1317       2429        260          4
   R-920        L-1       1632       2772        303          3
   R-921        L-2       2466       3662        295          3
   R-922        L-5        378       1067        404          3
   R-923        L-3       1454       2899        442          4
   R-924        L-1       1088       2523        282          5
   R-925        L-3        245        692        395          1
   R-926        L-2       2432       3794        317          4
   R-927        L-1       1059       2274        399          1
   R-928        L-1       2149       2786        397          2
   R-929        L-1       1249       2729        500          2
   R-930        L-2       1180       2080        427          4
   R-931        L-4       1674       2587        285          3
   R-932        L-5       2013       2374        359          1
   R-933        L-1       1610       2245        476          1
   R-934        L-5       2429       3823        390          2
   R-935        L-2        667       2035        415          5
   R-936        L-2        925       1488        368          4
   R-937        L-1       2042       2692        315          4
   R-938        L-2       2296       3298        205          2
   R-939        L-4        467       1686        474          5
   R-940        L-2       1131       2448        473          1
   R-941        L-4        479        991        482          5
   R-942        L-3       1178       2214        350          5
   R-943        L-3       1435       1980        406          1
   R-944        L-5       1532       2677        274          2
   R-945        L-3        566       1632        396          4
   R-946        L-1       1536       2638        292          2
   R-947        L-4       1867       2519        462          4
   R-948        L-1       2098       2925        234          1
   R-949        L-4        293       1656        407          5
   R-950        L-5       1858       2992        201          1
   R-951        L-4       1076       2418        336          3
   R-952        L-4       2359       3596        205          5
   R-953        L-5       1400       2833        377          5
   R-954        L-3       1760       3161        276          4
   R-955        L-2       1875       2529        230          5
   R-956        L-2       1528       2624        353          5
   R-957        L-2       1751       2231        336          5
   R-958        L-3        979       1440        248          5
   R-959        L-3       2476       3558        406          2
   R-960        L-3       1592       2069        348          5
   R-961        L-4       2290       3574        396          5
   R-962        L-2       1984       3027        221          4
   R-963        L-3        696       2065        339          3
   R-964        L-4       1086       2309        451          3
   R-965        L-2        610       1362        205          4
   R-966        L-1        734       1453        312          2
   R-967        L-3       2088       2836        357          2
   R-968        L-4        534       1883        299          4
   R-969        L-3       1785       2771        364          1
   R-970        L-3       1237       2381        395          5
   R-971        L-2       1592       2896        394          2
   R-972        L-1       1784       2782        264          3
   R-973        L-5       2149       2435        219          3
   R-974        L-1        512       1069        304          5
   R-975        L-5        382       1603        483          4
   R-976        L-5        437       1513        363          3
   R-977        L-4       1951       3160        375          2
   R-978        L-5       1799       3169        250          5
   R-979        L-1       2327       3807        354          4
   R-980        L-3        631       1559        237          2
   R-981        L-5       2131       3221        258          2
   R-982        L-1       1807       2268        450          1
   R-983        L-1       2214       3434        266          4
   R-984        L-2        476       1594        205          5
   R-985        L-1       1104       1743        485          2
   R-986        L-2        822       1463        265          4
   R-987        L-2        580       1911        323          4
   R-988        L-5       1922       3405        405          5
   R-989        L-2       1360       2149        479          4
   R-990        L-2       1352       2678        465          1
   R-991        L-4       1460       2351        416          5
   R-992        L-3        208        754        232          1
   R-993        L-1        667       2137        282          3
   R-994        L-4        813       1771        236          4
   R-995        L-3       1818       2841        483          2
   R-996        L-5       1460       1738        246          2
   R-997        L-3       2463       3661        251          2
   R-998        L-5        848       2099        397          3
   R-999        L-5        542       1533        352          5
  R-1000        L-1       2470       3054        415          2
