InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-739        L-1       2493       3650        433          3
   R-740        L-4        546       1090        271          4
   R-741        L-2        738       1181        349          5
   R-742        L-4        631       1500        220          3
   R-743        L-2        258       1264        275          3
   R-744        L-3       2050       3286        203          5
   R-745        L-5       2178       2698        420          2
   R-746        L-4        522       1159        204          3
   R-747        L-1        968       1238        264          3
   R-748        L-2       2499       3662        242          2
   R-749        L-1       1109       2314        258          2
   R-750        L-1       2496       3058        441          1
   R-751        L-4        864       1730        253          5
   R-752        L-4       2442       3388        397          2
   R-753        L-2       1223       1952        215          3
   R-754        L-2       1688       2206        200          2
   R-755        L-4        931       1640        325          2
   R-756        L-1       2385       3838        390          2
   R-757        L-5        861       2235        444          1
   R-758        L-4        704       1725        457          4
   R-759        L-1       2277       3777        382          2
   R-760        L-2       2288       2822        376          5
   R-761        L-1       1513       2201        496          2
   R-762        L-4        450       1729        345          3
   R-763        L-3       1966       3054        423          4
   R-764        L-4       2379       3200        237          2
   R-765        L-4       1717       2500        245          1
   R-766        L-5       1434       2767        307          5
   R-767        L-5       2136       3535        310          4
   R-768        L-4       1248       1562        312          2
   R-769        L-5       1669       2683        267          5
   R-770        L-3        255        642        265          1
   R-771        L-1       2070       2484        237          1
   R-772        L-4       2253       3693        285          5
   R-773        L-2       1411       2705        489          2
   R-774        L-3       2413       3737        213          3
   R-775        L-5       1359       1839        364          4
   R-776        L-4       1933       3227        352          1
   R-777        L-1       2490       3895        241          3
   R-778        L-3       2017       3199        456          1
   R-779        L-5       1691       2100        373          5
   R-780        L-2       2370       2996        232          3
   R-781        L-4       1326       2623        474          5
   R-782        L-1       2097       3491        298          1
   R-783        L-3        723       1099        222          2
   R-784        L-2       1633       2224        254          3
   R-785        L-2       1672       3007        327          2
   R-786        L-1       2355       3112        408          3
   R-787        L-2       1616       2016        342          3
   R-788        L-1        519       1073        340          4
   R-789        L-5        384       1276        355          3
   R-790        L-4       2013       2660        241          4
   R-791        L-4       1114       1736        243          2
   R-792        L-4       1557       2124        374          1
   R-793        L-4       1923       3343        345          4
   R-794        L-5        794       1964        375          1
   R-795        L-4       1684       2071        387          1
   R-796        L-4       2218       2885        439          5
   R-797        L-1        303        769        283          3
   R-798        L-5       1696       2700        278          5
   R-799        L-3       1272       1892        474          2
   R-800        L-1       1547       2706        319          2
   R-801        L-3       2035       3387        331          4
   R-802        L-5       1823       2860        454          5
   R-803        L-5        682       1350        362          5
   R-804        L-2        964       2313        458          3
   R-805        L-4       2024       2789        305          2
   R-806        L-5       2339       3601        247          5
   R-807        L-1       1493       2609        301          1
   R-808        L-3       1970       2641        224          3
   R-809        L-2        916       1577        209          5
   R-810        L-5       2058       2537        435          1
   R-811        L-1       2016       3347        477          5
   R-812        L-2        503       1145        248          5
   R-813        L-4        758       2162        246          4
   R-814        L-5        650       1530        475          3
   R-815        L-3       2219       3284        383          1
   R-816        L-2       1400       2758        251          4
   R-817        L-3       1805       3021        433          4
   R-818        L-1        463       1587        287          1
   R-819        L-4       1618       2643        500          3
   R-820        L-3        963       2139        485          2
   R-821        L-5        703       1581        409          1
   R-822        L-4        576       2015        242          2
   R-823        L-3       2444       3871        203          4
   R-824        L-4        469       1610        220          1
   R-825        L-1       2175       2475        236          4
   R-826        L-5       1838       2321        379          3
   R-827        L-5       1767       2731        467          2
   R-828        L-3       1760       3032        422          1
   R-829        L-4        798       1917        321          4
   R-830        L-5       1297       1644        294          4
   R-831        L-5       1804       3005        348          1
   R-832        L-3        754       2165        351          1
   R-833        L-4       1818       3122        265          4
   R-834        L-2        949       1729        202          3
   R-835        L-4       2405       3338        340          4
   R-836        L-2       2407       3156        410          2
   R-837        L-4       1195       2343        317          2
   R-838        L-2        384       1112        467          2
   R-839        L-5        504       1635        369          2
   R-840        L-3       1805       2286        447          4
   R-841        L-3       1507       1934        371          3
   R-842        L-1        280        861        273          2
   R-843        L-1       1045       2216        347          4
   R-844        L-1       1517       1957        326          4
   R-845        L-5        924       2180        450          3
   R-846        L-4        281       1169        357          1
   R-847        L-3       1453       2368        219          2
   R-848        L-1        700       2110        439          4
   R-849        L-1       1831       2794        344          5
   R-850        L-3       1498       2823        455          5
   R-851        L-3       1179       1598        396          2
   R-852        L-1       1362       2712        391          4
   R-853        L-2        777       1435        347          2
   R-854        L-3       1082       2576        290          1
   R-855        L-3       2173       3259        441          1
   R-856        L-1       1473       2461        391          3
   R-857        L-1       1233       1647        380          1
   R-858        L-3        661       1778        368          2
   R-859        L-4       2159       3057        253          2
   R-860        L-2       1660       3123        435          5
   R-861        L-4       1189       1535        302          1
   R-862        L-3       1086       1971        255          1
   R-863        L-4       2498       3601        351          1
   R-864        L-1        802       1709        484          2
   R-865        L-1        450       1327        290          1
   R-866        L-3       1812       3133        352          1
   R-867        L-1       1437       2888        461          3
   R-868        L-1       1564       2882        244          5
   R-869        L-3       1543       2634        308          4
   R-870        L-2        362       1846        493          2
   R-871        L-1        743       2097        476          4
   R-872        L-1        369       1273        283          2
   R-873        L-4       1570       2963        224          1
   R-874        L-1       1554       2836        329          4
   R-875        L-3       1736       2992        476          4
   R-876        L-5       1945       2743        486          4
   R-877        L-4       1261       2697        269          3
   R-878        L-1        679       1526        311          2
   R-879        L-2        425       1075        429          4
   R-880        L-5        848       2125        237          3
   R-881        L-5        477       1020        488          1
   R-882        L-5       1968       3467        450          1
   R-883        L-5       2484       3207        413          5
   R-884        L-2        736       1576        375          5
   R-885        L-5       1612       2235        435          2
   R-886        L-5        337       1204        367          1
   R-887        L-5        966       2100        368          5
   R-888        L-5       2456       3058        453          5
   R-889        L-4        846       1808        315          1
   R-890        L-3        487       1798        221          2
   R-891        L-1       1549       1988        419          4
   R-892        L-5       2428       2910        308          5
   R-893        L-3       1573       2639        207          1
   R-894        L-1        708       2014        231          1
   R-895        L-4       1258       1862        405          1
   R-896        L-2        634       1218        331          5
   R-897        L-3       2346       3060        485          4
   R-898        L-5       1098       2059        304          5
   R-899        L-3       1929       2785        431          2
   R-900        L-2        919       1602        229          1
   R-901        L-2       1066       1288        213          3
   R-902        L-2       1630       3089        434          2
   R-903        L-3        336       1832        375          4
   R-904        L-5       1689       2971        367          1
   R-905        L-2        756       1850        210          3
   R-906        L-2        950       1950        219          5
   R-907        L-3       1347       2480        299          2
   R-908        L-3       2115       3023        466          5
   R-909        L-2        834       1476        323          1
   R-910        L-5       1859       2723        449          2
   R-911        L-5       1794       3224        482          5
   R-912        L-3        539       1869        422          2
   R-913        L-1       1694       2430        311          5
   R-914        L-2        927       1401        282          5
   R-915        L-3        626       1452        431          4
   R-916        L-3        912       1461        292          1
   R-917        L-1       1523       2768        231          1
   R-918        L-1        870       1830        417          5
   R-919        L-4        492       1777        230          5
   R-920        L-4       1851       3305        472          5
   R-921        L-2       1231       1914        456          3
   R-922        L-5        744       1012        226          2
   R-923        L-2        570       2040        225          2
   R-924        L-4        639       2135        478          5
   R-925        L-3        534       1703        297          1
   R-926        L-5        708       1546        237          5
   R-927        L-2       2496       3810        336          5
   R-928        L-3        619       1395        349          3
   R-929        L-5       2145       3043        283          1
   R-930        L-5        864       2125        259          5
   R-931        L-5       1865       2485        201          2
   R-932        L-1        430       1360        475          5
   R-933        L-2       1049       1904        222          2
   R-934        L-5        738       1721        441          2
   R-935        L-2       2210       2758        430          5
   R-936        L-1        788       2282        305          4
   R-937        L-5       1008       2414        321          2
   R-938        L-2        646       1803        405          1
   R-939        L-4       1342       2360        205          3
   R-940        L-4       2332       2790        394          4
   R-941        L-3       1614       3032        205          5
   R-942        L-5       1474       2970        203          2
   R-943        L-5        593       1073        474          2
   R-944        L-3       1086       2498        278          1
   R-945        L-1        486       1728        419          3
   R-946        L-3       1315       2777        362          2
   R-947        L-2       1608       2714        421          2
   R-948        L-3       2235       3327        373          4
   R-949        L-3       1868       2752        307          2
   R-950        L-4        741       1420        460          3
   R-951        L-5        280        798        486          1
   R-952        L-5       2362       3152        296          5
   R-953        L-2       1914       3281        437          4
   R-954        L-1        604       1713        370          1
   R-955        L-4       1957       3432        418          4
   R-956        L-5       1920       2649        240          5
   R-957        L-4        389       1444        298          5
   R-958        L-1       2266       2763        485          1
   R-959        L-5       1385       2056        427          1
   R-960        L-4       1747       2232        474          2
   R-961        L-3       1625       2919        499          5
   R-962        L-3       1543       1815        266          3
   R-963        L-3       1994       3092        299          2
   R-964        L-1       1892       3266        345          5
   R-965        L-4       1027       2461        238          1
   R-966        L-5       1816       2222        381          5
   R-967        L-5        877       1936        459          1
   R-968        L-5       2337       2824        459          1
   R-969        L-1       1918       3133        402          5
   R-970        L-1       1971       2986        349          4
   R-971        L-1       1145       2088        255          2
   R-972        L-4       2028       2727        366          4
   R-973        L-2        384       1629        314          2
   R-974        L-3        244       1194        496          1
   R-975        L-3       2244       3287        397          1
   R-976        L-2        219       1157        479          5
   R-977        L-3       1520       2849        273          3
   R-978        L-5        959       1586        479          5
   R-979        L-1       2324       3552        217          3
   R-980        L-1       1200       1614        386          3
   R-981        L-2        929       2361        359          1
   R-982        L-4        765       2009        428          2
   R-983        L-1       1917       2431        403          1
   R-984        L-1       1772       2709        259          5
   R-985        L-4       2222       2785        400          4
   R-986        L-1       1082       1820        275          5
   R-987        L-2       1744       2988        449          5
   R-988        L-5        358       1466        236          4
   R-989        L-5       1582       2535        480          5
   R-990        L-1       1423       2567        301          3
   R-991        L-4       1379       2300        261          1
   R-992        L-5        243       1469        299          4
   R-993        L-5        667       1102        386          3
   R-994        L-5        760       2051        350          3
   R-995        L-5        212       1053        451          3
   R-996        L-3       2397       3220        380          3
   R-997        L-2       1532       2746        443          4
   R-998        L-4       1121       2195        331          5
   R-999        L-5       2490       3074        474          4
  R-1000        L-2        630       1392        308          2
