InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-741        L-5       1736       2698        274          2
   R-742        L-5       2346       3066        414          3
   R-743        L-4       1913       3399        495          3
   R-744        L-5       1196       1823        433          5
   R-745        L-2       2473       3491        364          4
   R-746        L-3        439       1566        500          4
   R-747        L-3        779       1473        400          3
   R-748        L-3       2180       2905        436          3
   R-749        L-1       1503       2549        240          4
   R-750        L-4        784       1741        385          5
   R-751        L-2       1052       2547        340          1
   R-752        L-1       1077       2440        341          1
   R-753        L-4       1842       2457        363          4
   R-754        L-2       1249       2482        253          5
   R-755        L-4       1810       2769        404          3
   R-756        L-5       2464       2908        361          1
   R-757        L-5        879       2068        475          4
   R-758        L-4       2283       3547        393          3
   R-759        L-2       1111       2002        203          1
   R-760        L-4       2022       3348        482          2
   R-761        L-3       1696       2472        391          5
   R-762        L-5       2112       2608        262          3
   R-763        L-4        800       1907        233          3
   R-764        L-3       2430       3247        357          3
   R-765        L-1       2288       2966        413          2
   R-766        L-4       1968       2726        238          2
   R-767        L-5        370       1539        229          2
   R-768        L-5        524       1890        214          2
   R-769        L-3        759       1309        328          1
   R-770        L-4       1446       1998        460          1
   R-771        L-2       2100       3109        219          4
   R-772        L-5        642       2069        359          1
   R-773        L-3       2294       2764        337          5
   R-774        L-4       2321       2714        218          1
   R-775        L-4       1326       2735        477          3
   R-776        L-1        932       1664        350          4
   R-777        L-1       2188       3085        343          2
   R-778        L-3       2381       3228        464          3
   R-779        L-4       2184       2933        407          1
   R-780        L-4       1418       1845        280          4
   R-781        L-4       1591       2384        218          4
   R-782        L-5       1468       2371        248          2
   R-783        L-4        610       1054        399          4
   R-784        L-5        363       1387        212          2
   R-785        L-4       2420       3318        401          4
   R-786        L-4       1690       2906        261          4
   R-787        L-2       1387       2097        206          5
   R-788        L-2       1735       3032        329          3
   R-789        L-4        524       1540        289          3
   R-790        L-4       1554       2389        360          2
   R-791        L-3       2117       2411        237          3
   R-792        L-1       1405       2905        366          3
   R-793        L-1        480       1180        361          1
   R-794        L-3       1898       2539        276          3
   R-795        L-4       1738       2962        432          1
   R-796        L-3        787       1936        369          5
   R-797        L-2       1000       1971        203          3
   R-798        L-5       1878       2357        200          1
   R-799        L-4        943       1577        340          1
   R-800        L-1       1591       2034        373          2
   R-801        L-4       1042       2527        347          4
   R-802        L-2       2403       3261        429          3
   R-803        L-4        400       1256        224          4
   R-804        L-1        467       1716        360          1
   R-805        L-1       1374       2635        413          1
   R-806        L-2        323       1798        440          5
   R-807        L-4       1155       2140        375          4
   R-808        L-2       2196       3174        355          1
   R-809        L-4        984       1367        268          1
   R-810        L-4       1101       2574        441          5
   R-811        L-3       1083       2517        391          4
   R-812        L-1        212       1199        265          1
   R-813        L-3       1680       2479        404          5
   R-814        L-5        615       1612        213          5
   R-815        L-5       1095       1382        244          5
   R-816        L-5       2492       3453        382          5
   R-817        L-4        696       2135        437          4
   R-818        L-3        218       1607        355          4
   R-819        L-5       1596       2852        219          3
   R-820        L-5       1042       2056        443          2
   R-821        L-1       2135       2683        482          2
   R-822        L-1       1073       2562        253          2
   R-823        L-4       2224       3489        447          2
   R-824        L-5       2387       3172        383          4
   R-825        L-3       1794       3187        443          5
   R-826        L-1        427       1253        364          5
   R-827        L-4       1583       2105        269          5
   R-828        L-2        690       1216        492          1
   R-829        L-5       2032       2542        208          1
   R-830        L-2       1573       2125        284          2
   R-831        L-1       2143       2598        379          1
   R-832        L-2        544       1321        319          2
   R-833        L-5        977       1835        294          1
   R-834        L-1        257       1094        484          3
   R-835        L-1       1484       2805        284          2
   R-836        L-4        206        856        285          3
   R-837        L-5        618       1254        267          3
   R-838        L-3       2163       2478        254          5
   R-839        L-1       1061       2219        481          4
   R-840        L-2       1898       2447        339          4
   R-841        L-4       2197       3035        312          3
   R-842        L-1        397        893        354          3
   R-843        L-3        694       1254        318          4
   R-844        L-4       1046       1519        305          5
   R-845        L-5        786       1403        467          2
   R-846        L-3        959       1710        403          2
   R-847        L-2       1350       2465        337          2
   R-848        L-2       1830       3282        234          2
   R-849        L-4       2067       3460        366          2
   R-850        L-2        878       1346        293          2
   R-851        L-4        828       1382        415          4
   R-852        L-5       2065       3507        374          2
   R-853        L-4       2267       2745        263          1
   R-854        L-3       1646       2570        465          3
   R-855        L-2        778       2096        368          3
   R-856        L-2       1906       2369        328          3
   R-857        L-5        683       1115        247          4
   R-858        L-5        834       1704        225          4
   R-859        L-2       1034       1960        316          4
   R-860        L-2       1887       3013        468          1
   R-861        L-4       2252       3651        493          5
   R-862        L-5        654       1927        208          3
   R-863        L-4        968       1655        274          3
   R-864        L-5       1913       2623        264          4
   R-865        L-1       2075       3069        336          3
   R-866        L-1       1587       1809        214          4
   R-867        L-4       1209       2612        259          4
   R-868        L-4       2392       2730        201          4
   R-869        L-5       2437       3000        310          2
   R-870        L-2       1589       2306        419          3
   R-871        L-1       1497       2356        365          5
   R-872        L-1        567        860        237          1
   R-873        L-1       2044       2831        241          1
   R-874        L-4       2029       2952        400          4
   R-875        L-1        457       1596        411          4
   R-876        L-5        883       2318        467          3
   R-877        L-4       1323       2446        283          2
   R-878        L-3       2087       3169        403          5
   R-879        L-5       1299       2349        405          1
   R-880        L-4       2271       3734        259          3
   R-881        L-5        208       1017        432          1
   R-882        L-1        347       1337        386          4
   R-883        L-2        619       1033        220          3
   R-884        L-5       1038       2018        329          2
   R-885        L-1       1507       2768        201          3
   R-886        L-1       2334       3377        356          5
   R-887        L-1       1856       3117        450          3
   R-888        L-2        608       1732        348          4
   R-889        L-5       1555       1845        261          4
   R-890        L-5       1404       1945        232          1
   R-891        L-5       2398       2802        396          1
   R-892        L-5       1292       2567        401          2
   R-893        L-1        599       1938        420          5
   R-894        L-2       1145       1806        269          1
   R-895        L-5       2393       2859        300          5
   R-896        L-3       1968       2431        439          4
   R-897        L-2       2391       3267        485          2
   R-898        L-5        937       2134        369          4
   R-899        L-5        848       1717        367          4
   R-900        L-5        377       1798        308          2
   R-901        L-3        406       1407        432          1
   R-902        L-1       1887       2657        423          3
   R-903        L-4       2243       2598        297          2
   R-904        L-2       1227       1820        241          2
   R-905        L-3       1635       2546        243          2
   R-906        L-1       1818       3303        336          1
   R-907        L-1       2035       3404        327          2
   R-908        L-3       1931       3026        419          2
   R-909        L-3       2228       2725        496          3
   R-910        L-4        416       1376        288          5
   R-911        L-1        550       1629        346          1
   R-912        L-1        849       1348        450          2
   R-913        L-5        690       1269        398          1
   R-914        L-5       1255       1569        254          4
   R-915        L-5       1824       2995        327          3
   R-916        L-2        501       1227        437          5
   R-917        L-3       2363       3860        243          3
   R-918        L-1        919       1682        278          5
   R-919        L-5        550       1634        491          4
   R-920        L-1        356       1702        272          3
   R-921        L-3       1827       2971        315          1
   R-922        L-4       1635       2363        406          4
   R-923        L-3        634       1145        272          3
   R-924        L-5        406       1351        383          2
   R-925        L-3       1371       2335        400          3
   R-926        L-1       2217       3158        263          2
   R-927        L-5        644       1916        297          2
   R-928        L-4       1431       2773        474          2
   R-929        L-5       1810       2880        354          4
   R-930        L-2        756       1231        456          5
   R-931        L-2        263       1015        451          3
   R-932        L-4       1471       1946        449          5
   R-933        L-2        278       1636        258          2
   R-934        L-1       2064       2504        316          1
   R-935        L-3       1367       2775        203          3
   R-936        L-1        466       1759        419          4
   R-937        L-3        823       1461        346          2
   R-938        L-5       1899       2471        251          4
   R-939        L-2       1705       3097        303          4
   R-940        L-4       1557       2754        499          3
   R-941        L-3       2449       3458        448          3
   R-942        L-1        990       1823        403          3
   R-943        L-5        791       2128        500          1
   R-944        L-2        273       1236        318          3
   R-945        L-4       1998       2796        487          5
   R-946        L-3        295       1035        316          4
   R-947        L-2       1800       2751        363          4
   R-948        L-1       1461       2402        422          2
   R-949        L-1       2305       3790        269          2
   R-950        L-5       1114       1949        264          4
   R-951        L-4       1636       3070        251          5
   R-952        L-5        523       1117        464          2
   R-953        L-2        796       2073        476          4
   R-954        L-2       1446       2452        209          1
   R-955        L-2        586       1532        327          3
   R-956        L-5       1507       2636        471          5
   R-957        L-5       2469       2870        325          1
   R-958        L-3       1141       2059        426          3
   R-959        L-5       1545       2591        279          1
   R-960        L-5        996       2164        277          4
   R-961        L-1       1703       3083        208          5
   R-962        L-4        553       1822        216          5
   R-963        L-1       1046       2393        418          4
   R-964        L-1       1293       2784        276          3
   R-965        L-1        683       1653        480          1
   R-966        L-4       1544       1886        217          4
   R-967        L-3        832       2069        252          2
   R-968        L-2       2251       3615        378          2
   R-969        L-5        958       2133        443          1
   R-970        L-1        499       1787        362          5
   R-971        L-2       1533       2810        265          1
   R-972        L-5       2357       2676        238          5
   R-973        L-3       2056       3174        361          2
   R-974        L-3        741       1599        340          3
   R-975        L-5       1130       1513        215          4
   R-976        L-1       1590       2653        352          4
   R-977        L-1       1228       2092        418          2
   R-978        L-1        284       1647        308          5
   R-979        L-3       1690       2623        384          5
   R-980        L-1        604       1053        419          2
   R-981        L-3        468       1363        390          3
   R-982        L-5       1696       3165        492          2
   R-983        L-4        918       1910        473          3
   R-984        L-2        201       1316        483          1
   R-985        L-3        808       1824        346          2
   R-986        L-3       2370       3705        264          3
   R-987        L-1       2310       3455        308          4
   R-988        L-2       2327       2984        408          3
   R-989        L-1       1090       2586        343          2
   R-990        L-5       2354       2979        468          5
   R-991        L-3        779       1108        281          5
   R-992        L-1       1703       2384        217          2
   R-993        L-2       1826       3008        436          4
   R-994        L-5        527       1593        368          1
   R-995        L-5       1660       3019        366          2
   R-996        L-1        719       1567        395          3
   R-997        L-4        777       2123        335          2
   R-998        L-1        456       1360        383          2
   R-999        L-2        687       2124        400          3
  R-1000        L-1       2280       3205        377          1
