InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-741        L-2       1750       2194        239          2
   R-742        L-4        204       1264        438          3
   R-743        L-4       1708       2132        368          1
   R-744        L-5       2324       3411        227          5
   R-745        L-2       1081       2256        436          4
   R-746        L-1       1551       2370        256          5
   R-747        L-4       1095       1810        231          2
   R-748        L-3       1954       2524        398          5
   R-749        L-4       1307       2431        479          5
   R-750        L-4       2448       3699        312          4
   R-751        L-2        693       1396        225          1
   R-752        L-1       1793       2999        499          5
   R-753        L-3        201        775        412          3
   R-754        L-5       1993       3233        490          1
   R-755        L-3       1091       2085        305          5
   R-756        L-4        290        602        267          3
   R-757        L-2        935       1802        306          5
   R-758        L-2       2488       3886        249          3
   R-759        L-5       1945       2450        226          3
   R-760        L-4       1203       2246        352          1
   R-761        L-4        677       1012        276          4
   R-762        L-5       2357       3308        457          1
   R-763        L-5       1418       2768        428          4
   R-764        L-3       1904       2426        331          1
   R-765        L-1       1994       2478        479          4
   R-766        L-1       1021       1775        447          5
   R-767        L-1        495       1890        229          5
   R-768        L-2       2358       3527        389          1
   R-769        L-3       1263       1817        206          2
   R-770        L-4       2125       3324        231          5
   R-771        L-5       1305       2104        424          3
   R-772        L-4        339       1535        283          2
   R-773        L-4        919       1950        358          4
   R-774        L-2       2130       2857        434          3
   R-775        L-2       2305       3422        436          2
   R-776        L-4       2320       3092        210          5
   R-777        L-1       2260       3433        459          1
   R-778        L-2        299       1080        243          2
   R-779        L-1       1243       1645        212          4
   R-780        L-5        399       1517        440          1
   R-781        L-5       1008       1874        498          5
   R-782        L-5        736       2230        358          3
   R-783        L-2       1210       1468        245          2
   R-784        L-1        449        965        324          3
   R-785        L-2       1568       2725        353          1
   R-786        L-1       2366       3645        299          2
   R-787        L-5       2042       2848        389          5
   R-788        L-4       1131       1633        261          4
   R-789        L-4       2397       3556        498          2
   R-790        L-4        462       1271        321          4
   R-791        L-2        812       2298        457          1
   R-792        L-4        325       1221        283          1
   R-793        L-4       1102       1637        418          3
   R-794        L-1       2463       3320        400          1
   R-795        L-2        725       1185        292          2
   R-796        L-3        509        928        276          1
   R-797        L-4        313       1197        435          2
   R-798        L-2       2080       2823        227          3
   R-799        L-3       1587       2469        435          3
   R-800        L-3        607       1827        295          2
   R-801        L-1       1690       1953        229          4
   R-802        L-1       1731       2759        254          2
   R-803        L-1       1286       1861        210          5
   R-804        L-2        223        886        311          3
   R-805        L-5        237       1185        486          2
   R-806        L-1       1174       2001        239          4
   R-807        L-4       1340       2153        354          3
   R-808        L-1       1842       2839        440          2
   R-809        L-2       1584       2113        312          4
   R-810        L-5        637       1596        258          4
   R-811        L-5        487        862        314          3
   R-812        L-5        256       1423        354          4
   R-813        L-5       1279       2457        381          5
   R-814        L-5       1851       2379        482          2
   R-815        L-1        534       1594        486          3
   R-816        L-5       1107       1675        409          4
   R-817        L-3        550       1572        455          3
   R-818        L-2       1058       2462        226          2
   R-819        L-3       1311       2554        363          4
   R-820        L-3       1384       1743        307          4
   R-821        L-1       1445       2584        227          5
   R-822        L-3       1028       2404        491          5
   R-823        L-1        327       1581        408          5
   R-824        L-5       1252       1760        315          2
   R-825        L-2       1985       2562        463          3
   R-826        L-5       1867       2402        493          1
   R-827        L-2       1713       2181        329          4
   R-828        L-2        757       1102        213          2
   R-829        L-1       2321       3637        388          4
   R-830        L-2       1859       3353        207          5
   R-831        L-3       2458       3502        454          5
   R-832        L-4       1730       2568        432          5
   R-833        L-4        893       1575        386          4
   R-834        L-2       2137       3225        203          4
   R-835        L-4       1260       1763        415          5
   R-836        L-3        871       1297        350          1
   R-837        L-2       1593       2345        404          5
   R-838        L-5        707       1374        311          1
   R-839        L-5        583       1704        495          1
   R-840        L-3        345       1412        252          1
   R-841        L-5       2066       3333        438          4
   R-842        L-2       2079       2938        202          3
   R-843        L-1       1244       1680        287          2
   R-844        L-1        582       2044        482          1
   R-845        L-4        666       1515        301          1
   R-846        L-3        350       1547        391          5
   R-847        L-1       1292       2124        400          3
   R-848        L-3       2094       3114        452          3
   R-849        L-5        815       1850        478          2
   R-850        L-4        300       1780        246          3
   R-851        L-4       2182       3541        355          4
   R-852        L-4       1835       2601        348          1
   R-853        L-1        226       1113        363          3
   R-854        L-1       1903       2924        236          4
   R-855        L-1        444       1224        263          1
   R-856        L-4        989       2372        224          4
   R-857        L-4       2193       2660        245          4
   R-858        L-4        553       1481        254          4
   R-859        L-3        276        903        224          2
   R-860        L-3        289        828        274          2
   R-861        L-3       2421       3680        219          2
   R-862        L-3       1386       2377        327          4
   R-863        L-5        673       1807        434          5
   R-864        L-3       2001       2212        200          1
   R-865        L-5       2476       3044        328          4
   R-866        L-1       1630       2610        320          3
   R-867        L-4       2450       3856        311          3
   R-868        L-2       1067       2189        452          5
   R-869        L-3        409       1750        499          1
   R-870        L-1       1787       3050        254          1
   R-871        L-5        516       1134        356          2
   R-872        L-3       1379       2619        335          3
   R-873        L-5       1945       2532        405          1
   R-874        L-1       1690       3101        281          2
   R-875        L-5       2464       3607        241          5
   R-876        L-2       1224       2347        255          3
   R-877        L-1        269       1530        365          2
   R-878        L-3       1157       2028        474          3
   R-879        L-4       2409       3301        500          2
   R-880        L-4        250       1493        310          1
   R-881        L-5        523       1982        407          2
   R-882        L-4        916       2096        484          3
   R-883        L-3        227        776        476          4
   R-884        L-4       1755       3239        405          3
   R-885        L-1       1728       2430        240          1
   R-886        L-1        296        852        258          5
   R-887        L-4       2345       3260        457          3
   R-888        L-5       1003       2063        294          3
   R-889        L-1       1573       3022        480          2
   R-890        L-5       1134       1969        457          1
   R-891        L-1       1030       1941        366          2
   R-892        L-1       2375       2690        295          3
   R-893        L-2        295       1199        377          3
   R-894        L-1       1439       2002        395          2
   R-895        L-1        553       1013        248          2
   R-896        L-5       1395       2430        326          4
   R-897        L-4       1521       2678        312          2
   R-898        L-1       1341       2409        215          4
   R-899        L-4       1653       2950        383          2
   R-900        L-3        377       1797        444          3
   R-901        L-3        509       1626        413          4
   R-902        L-3       1286       2705        218          1
   R-903        L-4       1532       2703        476          4
   R-904        L-2       2138       2598        446          5
   R-905        L-5       2048       2880        481          2
   R-906        L-3       1751       2744        218          1
   R-907        L-5       2438       3302        402          1
   R-908        L-1       2197       3645        296          4
   R-909        L-3       2199       2724        232          2
   R-910        L-2        246       1672        275          1
   R-911        L-4        489       1562        270          2
   R-912        L-3       1689       2143        303          2
   R-913        L-5       1321       2711        231          3
   R-914        L-5        260       1530        345          4
   R-915        L-4       2138       2556        222          1
   R-916        L-1        943       1880        404          2
   R-917        L-2       2431       3655        460          2
   R-918        L-5        206       1214        483          2
   R-919        L-4       1489       2905        309          5
   R-920        L-5       1226       2129        277          5
   R-921        L-1        371        789        345          3
   R-922        L-5       1686       2314        279          3
   R-923        L-1       2206       3372        470          4
   R-924        L-3        475       1274        291          3
   R-925        L-3       1900       2542        384          1
   R-926        L-5        817       1801        387          4
   R-927        L-3       1043       2153        310          5
   R-928        L-4       1118       2384        310          1
   R-929        L-1        556       1880        358          5
   R-930        L-3       1631       2017        350          1
   R-931        L-5       1756       2544        203          2
   R-932        L-1       1756       3118        268          3
   R-933        L-4       1200       1967        469          4
   R-934        L-4       1537       2365        376          2
   R-935        L-2       2435       3093        323          5
   R-936        L-2       1243       2049        452          3
   R-937        L-2       1644       2913        222          5
   R-938        L-2       1307       1674        276          4
   R-939        L-3        574       1457        268          3
   R-940        L-4       2229       3645        233          2
   R-941        L-4       1791       3211        345          4
   R-942        L-2       1252       2086        237          1
   R-943        L-2        797       2117        489          4
   R-944        L-5       2085       3146        288          4
   R-945        L-1        813       2111        471          3
   R-946        L-2        280       1340        381          2
   R-947        L-4       2115       3113        238          3
   R-948        L-1       2033       3068        278          3
   R-949        L-1       2500       3743        499          3
   R-950        L-1        489       1736        339          3
   R-951        L-5        641       1557        395          3
   R-952        L-5       2245       3332        345          5
   R-953        L-4        603       1475        472          4
   R-954        L-4       1418       2304        245          2
   R-955        L-3        635       1461        278          1
   R-956        L-5       1133       2450        299          5
   R-957        L-2       1967       3429        419          4
   R-958        L-2       1784       2422        296          2
   R-959        L-2        331       1312        424          2
   R-960        L-5       2308       3221        248          1
   R-961        L-3       1985       2844        407          3
   R-962        L-5        434       1459        430          4
   R-963        L-3       1609       2061        340          2
   R-964        L-1       2311       2819        349          4
   R-965        L-2        567       1547        479          2
   R-966        L-3       2120       3062        321          5
   R-967        L-5       1609       2247        341          4
   R-968        L-4        896       1502        217          3
   R-969        L-1        205        448        212          3
   R-970        L-2        667       1282        318          2
   R-971        L-5       1014       1933        344          4
   R-972        L-3       1819       2507        265          4
   R-973        L-2       2029       3212        476          1
   R-974        L-1        892       2188        202          3
   R-975        L-3       1666       2726        273          5
   R-976        L-3       1591       2776        203          5
   R-977        L-1       1426       2205        382          5
   R-978        L-1       1668       2448        400          2
   R-979        L-4       1245       1954        494          1
   R-980        L-3       1928       2984        394          3
   R-981        L-5       1206       2560        447          5
   R-982        L-3        466       1244        221          5
   R-983        L-2       1824       3181        441          4
   R-984        L-3       1898       2368        246          3
   R-985        L-5        655       1092        268          1
   R-986        L-2       1425       2687        301          2
   R-987        L-5        611       1948        261          5
   R-988        L-5        965       1881        440          1
   R-989        L-1        414       1878        378          4
   R-990        L-2       1062       1852        435          3
   R-991        L-1       1606       2579        356          4
   R-992        L-3       1090       1886        332          2
   R-993        L-3       1461       2579        387          5
   R-994        L-1       1954       3037        400          3
   R-995        L-4       1457       2384        321          1
   R-996        L-5       1759       2748        205          5
   R-997        L-2       2130       3532        235          2
   R-998        L-5        784       1464        336          2
   R-999        L-4       1930       3299        285          1
  R-1000        L-4       2365       2807        381          1
