InstanceName: vrplc9_5_10_s1
T: 3450
R: 20
Q: 15
C: 10

      L         X         Y
     L-D          0          0
     L-1       -299        253
     L-2        207       -161
     L-3       -345        184
     L-4       -368       -345
     L-5       -184        345

      R         L         A         B         S         Q
   R-740        L-4        392       1285        241          1
   R-741        L-3       1175       2291        426          1
   R-742        L-4       2123       2418        278          3
   R-743        L-5       2158       3218        273          1
   R-744        L-4        962       2275        210          3
   R-745        L-2       2104       3388        257          5
   R-746        L-4        655       1909        446          2
   R-747        L-2       1570       2279        346          1
   R-748        L-3       1889       2470        449          2
   R-749        L-2        467       1526        437          3
   R-750        L-4       2452       3426        203          2
   R-751        L-1        915       2052        324          1
   R-752        L-3       1559       1825        253          3
   R-753        L-4        471       1886        321          2
   R-754        L-3       1291       2044        328          3
   R-755        L-4       1841       3117        388          3
   R-756        L-3       2075       2575        216          2
   R-757        L-5        948       1532        360          2
   R-758        L-1        804       1576        396          5
   R-759        L-5       1542       1941        370          4
   R-760        L-3        634       2022        461          1
   R-761        L-4        428       1351        463          4
   R-762        L-2       1890       3377        217          3
   R-763        L-3        787       1456        319          4
   R-764        L-3        396        849        366          3
   R-765        L-4       1576       2265        403          4
   R-766        L-3       1653       2776        338          3
   R-767        L-3        277        797        313          1
   R-768        L-3       2216       3706        353          1
   R-769        L-1       1232       1646        373          4
   R-770        L-3       2175       2502        269          4
   R-771        L-3       1892       2739        305          4
   R-772        L-3        888       2142        248          2
   R-773        L-4        498       1271        343          2
   R-774        L-2        275       1346        304          4
   R-775        L-4       1865       2769        456          2
   R-776        L-5        564       1841        440          1
   R-777        L-4       2050       3233        450          2
   R-778        L-2        277       1376        403          4
   R-779        L-5       2479       3542        224          3
   R-780        L-3       2369       3786        312          1
   R-781        L-4       1474       2501        265          5
   R-782        L-2       1272       2417        211          2
   R-783        L-5       2047       3441        466          1
   R-784        L-1       1569       2838        250          5
   R-785        L-3       1287       2234        378          3
   R-786        L-5       2346       3132        309          2
   R-787        L-3       2429       3245        416          1
   R-788        L-3        351       1067        310          2
   R-789        L-1        762       1845        318          1
   R-790        L-5        550       1294        240          2
   R-791        L-1       1968       2584        249          2
   R-792        L-1        598       1589        377          5
   R-793        L-5       2458       3921        220          4
   R-794        L-2        877       1820        290          2
   R-795        L-2        899       1692        485          2
   R-796        L-2        658       2051        313          4
   R-797        L-1       1800       2898        249          4
   R-798        L-3        960       2130        342          5
   R-799        L-2        569       1419        379          3
   R-800        L-4       1979       2846        488          1
   R-801        L-3        764       1542        270          5
   R-802        L-3       1472       2335        421          4
   R-803        L-5       1652       2282        262          5
   R-804        L-2        847       1520        448          3
   R-805        L-5       1430       2403        379          1
   R-806        L-2        389       1401        475          3
   R-807        L-1       2027       3003        424          2
   R-808        L-5        612       1265        296          3
   R-809        L-5        683        996        286          4
   R-810        L-5       1018       1445        356          3
   R-811        L-1       1647       3027        285          1
   R-812        L-1       1558       2447        333          4
   R-813        L-3        608       1957        294          2
   R-814        L-4        619       1360        365          2
   R-815        L-3        612       1950        362          3
   R-816        L-4        808       2265        383          5
   R-817        L-2        885       1730        244          5
   R-818        L-5       1795       2406        200          2
   R-819        L-3       1685       2365        373          4
   R-820        L-4        411       1006        355          1
   R-821        L-5       1930       3386        346          5
   R-822        L-4       2370       3244        273          4
   R-823        L-1       2026       3116        361          1
   R-824        L-5       1435       2794        230          2
   R-825        L-1       1798       2448        444          3
   R-826        L-2        884       1258        355          4
   R-827        L-4        315       1265        473          1
   R-828        L-3       1953       2788        469          5
   R-829        L-3       2244       3645        219          5
   R-830        L-1       1247       2223        231          4
   R-831        L-3       2169       3569        358          5
   R-832        L-2       1222       1651        380          2
   R-833        L-3       1359       2273        402          5
   R-834        L-4       1001       1782        432          4
   R-835        L-3        506       2000        340          1
   R-836        L-4       1933       2745        422          3
   R-837        L-1       1299       2379        292          1
   R-838        L-1       1738       3154        425          2
   R-839        L-4       1717       3161        334          2
   R-840        L-1       1091       2484        463          1
   R-841        L-3       2126       2834        291          5
   R-842        L-2        974       1684        460          5
   R-843        L-2       1733       2230        359          4
   R-844        L-1        658       1984        452          5
   R-845        L-3       2332       2955        302          2
   R-846        L-1       1320       2125        469          4
   R-847        L-2        556       1151        333          2
   R-848        L-2       1512       2026        201          4
   R-849        L-2        879       2133        399          5
   R-850        L-2       1053       2427        478          1
   R-851        L-4       1683       2847        276          4
   R-852        L-5       2075       2695        328          1
   R-853        L-3       1323       2353        419          3
   R-854        L-3        468       1741        438          3
   R-855        L-2        589       1665        387          5
   R-856        L-4       2446       2939        430          3
   R-857        L-4       1315       2409        281          2
   R-858        L-3        232       1167        310          2
   R-859        L-1        288       1445        342          5
   R-860        L-4       1275       2474        363          1
   R-861        L-2       2149       2989        440          5
   R-862        L-2       1357       1875        253          1
   R-863        L-3       2207       3453        246          5
   R-864        L-3        797       1874        426          1
   R-865        L-1        572       1105        489          5
   R-866        L-5        888       2339        450          5
   R-867        L-2       1923       2908        435          3
   R-868        L-5       2246       3694        459          3
   R-869        L-5       1623       2124        257          2
   R-870        L-2        990       1501        365          3
   R-871        L-5        428        874        297          1
   R-872        L-4       1277       1977        314          4
   R-873        L-1       1768       2660        266          2
   R-874        L-2       1768       2341        372          5
   R-875        L-2        765       1387        450          3
   R-876        L-2       2196       3610        383          1
   R-877        L-2       2374       3826        375          4
   R-878        L-2       2034       3306        477          5
   R-879        L-5        406       1513        398          5
   R-880        L-4       1629       2917        469          4
   R-881        L-4       1433       2495        335          2
   R-882        L-3       2009       2602        238          4
   R-883        L-5       1499       2341        337          3
   R-884        L-1       1649       2608        382          2
   R-885        L-3        896       2091        457          3
   R-886        L-4       1930       2765        398          4
   R-887        L-3       2143       2994        448          2
   R-888        L-4       1073       2344        394          5
   R-889        L-5        855       2221        242          1
   R-890        L-1        652       1885        425          1
   R-891        L-4        310       1611        380          3
   R-892        L-5       1436       1980        254          4
   R-893        L-1       1494       1990        210          1
   R-894        L-3       2384       3241        449          5
   R-895        L-3       1334       2289        389          5
   R-896        L-3        765       1442        496          4
   R-897        L-2       1475       2834        385          5
   R-898        L-5        654       1795        312          3
   R-899        L-4       2389       3598        315          5
   R-900        L-1       1920       3260        285          3
   R-901        L-1       1906       3358        266          4
   R-902        L-1       1283       2702        334          4
   R-903        L-1       1231       2088        413          1
   R-904        L-5       1087       2506        232          4
   R-905        L-2       1845       2670        495          5
   R-906        L-5       2433       3275        204          4
   R-907        L-3       1028       2196        258          5
   R-908        L-5       2382       3735        275          5
   R-909        L-3       2183       2809        258          5
   R-910        L-1       1224       2151        462          3
   R-911        L-1       1914       2247        289          5
   R-912        L-1       2172       2685        222          1
   R-913        L-4       2208       3119        262          4
   R-914        L-5        812       2178        317          1
   R-915        L-3       1761       2265        251          1
   R-916        L-4       1066       2312        459          1
   R-917        L-4       1314       1884        476          4
   R-918        L-4       1805       2472        436          4
   R-919        L-1       2307       3432        423          1
   R-920        L-2        280        718        349          1
   R-921        L-3       1843       2684        209          3
   R-922        L-4       1480       2361        284          4
   R-923        L-1        846       1835        213          4
   R-924        L-3       2162       3093        452          1
   R-925        L-3       1949       2928        305          2
   R-926        L-4       1930       2976        485          3
   R-927        L-2       1650       2274        236          5
   R-928        L-1       1658       2754        452          3
   R-929        L-3       2260       3415        359          1
   R-930        L-3       1454       2868        220          2
   R-931        L-1       1721       2889        327          5
   R-932        L-5        970       1680        385          1
   R-933        L-3        350       1562        236          3
   R-934        L-4        905       1174        259          4
   R-935        L-3       1234       1859        491          4
   R-936        L-4       2421       2795        211          4
   R-937        L-5       2351       2846        387          2
   R-938        L-1        815       1608        447          2
   R-939        L-4        210        486        232          1
   R-940        L-3       1096       1994        329          5
   R-941        L-2       2251       3473        354          3
   R-942        L-1       1017       1756        424          2
   R-943        L-2       1219       2392        287          4
   R-944        L-1       1230       1762        496          1
   R-945        L-2       1660       2018        263          2
   R-946        L-3       1341       2824        378          2
   R-947        L-4        564       1020        283          4
   R-948        L-2       2078       3567        281          2
   R-949        L-4        809       1327        331          3
   R-950        L-4        816       2175        471          1
   R-951        L-2        514       1091        366          5
   R-952        L-3        387       1033        486          2
   R-953        L-4       1682       3077        492          3
   R-954        L-2       1876       3223        410          1
   R-955        L-3        696       1791        281          4
   R-956        L-1        873       1997        214          5
   R-957        L-1       2144       2958        340          5
   R-958        L-2       1167       2576        444          3
   R-959        L-3        322       1143        494          1
   R-960        L-1        700       2112        486          1
   R-961        L-5       1669       2434        487          3
   R-962        L-2       1868       2388        277          2
   R-963        L-1        504        944        383          1
   R-964        L-5       2192       3288        410          5
   R-965        L-4       1170       2283        384          4
   R-966        L-4       1445       1978        410          3
   R-967        L-5        738       1752        284          4
   R-968        L-5       1246       2279        229          4
   R-969        L-1       1027       2234        406          1
   R-970        L-1        423       1427        212          1
   R-971        L-5       2442       3102        433          1
   R-972        L-5       1435       2151        438          3
   R-973        L-1       2242       3160        374          5
   R-974        L-3       1842       3088        389          2
   R-975        L-1        665       1679        444          4
   R-976        L-4       1673       2402        293          1
   R-977        L-4       1371       1814        394          3
   R-978        L-4        377       1309        443          1
   R-979        L-4        489       1006        349          1
   R-980        L-3       1840       2518        366          2
   R-981        L-1       2365       2918        352          2
   R-982        L-1       2386       3623        286          2
   R-983        L-4        734       1864        268          5
   R-984        L-1       1262       2115        364          1
   R-985        L-2        908       1713        402          2
   R-986        L-5       1619       2274        481          1
   R-987        L-3       1105       2293        208          5
   R-988        L-2       1027       2350        484          2
   R-989        L-4       1972       2768        478          4
   R-990        L-2        371       1859        279          5
   R-991        L-1        703       1152        238          2
   R-992        L-5       1596       2864        347          2
   R-993        L-1       2427       3889        325          5
   R-994        L-3       2300       2934        429          4
   R-995        L-5       1240       2579        399          1
   R-996        L-5       1510       2876        221          3
   R-997        L-1       2078       2657        311          4
   R-998        L-3       2199       3421        399          1
   R-999        L-5       1141       2447        208          2
  R-1000        L-4       2051       2759        312          4
